,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.46,50.0,2.02,100.1,99.26,99.46
2,100.73,70.0,2.19,100.2,99.41,99.52
3,100.77,95.0,2.07,100.3,99.53,99.6
4,101.2,75.0,1.8,100.4,99.7,99.7
5,101.61,58.0,1.8,100.5,99.94,99.81
6,101.79,77.0,1.87,100.6,100.37,99.9
7,101.6,54.0,1.87,100.7,100.6,100.0
8,101.78,72.0,1.87,100.97,100.9,100.12
9,102.23,56.0,1.87,101.07,101.06,100.25
10,101.33,48.0,1.9,101.17,101.19,100.36
11,102.03,40.0,2.49,101.27,101.39,100.49
12,102.47,62.0,1.87,101.37,101.59,100.59
13,101.57,28.0,1.87,101.47,101.67,100.65
14,102.27,31.0,2.43,101.53,101.82,100.73
15,102.68,68.0,1.86,101.84,101.97,100.8
16,101.83,30.0,1.86,101.94,101.99,100.86
17,103.22,6.0,2.3,102.04,102.13,100.94
18,102.32,27.0,2.0,102.16,102.2,100.99
19,102.87,26.0,1.99,102.26,102.31,101.03
20,102.92,75.0,1.82,102.36,102.38,101.1
21,103.05,71.0,1.83,102.46,102.55,101.14
22,103.23,65.0,1.83,102.78,102.67,101.17
23,102.68,46.0,1.83,102.88,102.69,101.2
24,103.39,13.0,1.83,102.98,102.87,101.23
25,102.84,40.0,1.72,103.08,102.93,101.26
26,103.75,11.0,1.65,103.18,103.04,101.3
27,103.01,33.0,1.83,104.0,103.16,101.36
28,103.77,28.0,1.83,104.1,103.22,101.44
29,103.39,90.0,1.83,104.2,103.33,101.52
30,104.15,20.0,1.74,104.44,103.46,101.62
31,103.7,88.0,1.82,104.54,103.54,101.68
32,104.61,2.0,1.83,104.64,103.7,101.77
33,104.2,67.0,1.82,104.8,103.8,101.83
34,104.96,18.0,1.67,104.9,104.03,101.89
35,104.4,84.0,1.83,105.0,104.13,101.96
36,105.18,19.0,1.83,105.1,104.36,102.03
37,104.8,55.0,1.83,105.2,104.46,102.11
38,105.7,12.0,1.74,105.3,104.73,102.21
39,105.25,41.0,1.62,105.4,104.88,102.3
40,105.92,19.0,1.82,105.5,105.13,102.39
41,105.51,46.0,1.83,105.6,105.27,102.47
42,106.26,7.0,1.65,105.94,105.53,102.61
43,105.89,45.0,1.82,105.98,105.66,102.74
45,106.64,11.0,1.82,106.11,105.9,102.88
46,105.88,7.0,1.83,105.96,105.99,103.01
47,106.48,18.0,1.83,106.06,106.2,103.19
48,106.68,35.0,1.83,106.16,106.35,103.34
49,105.76,8.0,1.7,106.26,106.45,103.48
51,106.67,15.0,1.71,106.36,106.55,103.6
52,106.82,63.0,1.82,106.46,106.71,103.74
53,106.26,43.0,1.83,106.56,106.74,103.87
54,107.0,17.0,1.83,107.03,106.89,104.0
55,106.44,55.0,1.74,107.13,106.91,104.11
56,107.35,6.0,1.83,107.23,107.06,104.24
57,107.08,62.0,1.82,107.08,107.1,104.36
58,107.72,22.0,1.83,107.18,107.28,104.48
59,106.98,11.0,1.67,107.28,107.33,104.58
60,107.73,13.0,1.83,107.38,107.44,104.7
61,107.17,32.0,1.65,107.48,107.58,104.81
62,107.9,21.0,1.83,107.45,107.7,104.92
63,107.99000000000001,19.0,1.83,107.47,107.82,105.05
64,107.47,11.0,1.83,107.57,107.94,105.16
65,108.11,18.0,1.83,107.74,108.05,105.27
66,107.26,31.0,1.74,107.85,108.13,105.38
67,108.16,12.0,1.83,107.65,108.21,105.5
68,107.78,16.0,1.83,107.76,108.28,105.6
69,108.52,16.0,1.83,107.87,108.36,105.73
70,107.85,21.0,1.67,107.98,108.45,105.82
71,108.55,20.0,1.83,108.16,108.53,105.94
72,107.94,19.0,1.83,108.27,108.61,106.04
73,108.7,16.0,1.83,108.38,108.69,106.16
74,108.43,29.0,1.83,108.49,108.73,106.27
75,109.1,23.0,1.83,108.6,108.89,106.39
76,108.58,10.0,1.83,108.71,108.94,106.51
77,109.22,24.0,1.82,108.82,109.14,106.63
78,108.76,8.0,1.83,108.93,109.2,106.75
79,109.21,27.0,1.82,109.04,109.34,106.86
80,109.39,63.0,1.83,109.09,109.43,106.99
81,108.78,16.0,1.82,109.57,109.52,107.09
