,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.58,73.0,1.9,99.8,99.18,99.44
2,99.25,99.0,2.14,99.86,99.18,99.47
3,99.24,123.0,2.57,99.96,99.15,99.51
4,98.98,87.0,2.56,100.06,99.1,99.57
5,98.97,132.0,2.77,100.36,99.07,99.63
6,98.995,124.0,2.66,100.59,99.22,99.67
7,98.85,102.0,2.5,100.69,99.17,99.71
8,98.65,108.0,2.36,100.79,99.15,99.76
9,98.44,86.0,1.87,100.89,98.93,99.81
10,98.71,125.0,1.98,100.99,98.8,99.86
11,98.67,131.0,1.91,100.31,98.67,99.92
12,98.41,103.0,1.87,100.41,98.55,99.93
13,98.35,132.0,1.91,100.51,98.46,99.92
14,98.14,116.0,1.91,100.61,98.35,99.92
15,97.94,83.0,1.87,100.71,98.25,99.9
16,97.91,86.0,1.87,100.81,98.14,99.88
17,97.88,102.0,1.85,100.91,98.03,99.85
18,97.68,61.0,1.83,101.01,97.91,99.81
19,97.37,28.0,1.83,101.11,97.78,99.74
20,97.17,79.0,1.89,101.21,97.65,99.7
21,96.96,59.0,1.83,101.31,97.48,99.61
22,96.63,39.0,1.79,101.57,97.28,99.51
23,96.32,28.0,1.68,101.67,97.07,99.41
24,96.01,30.0,1.82,101.56,96.84,99.29
25,96.0,81.0,1.81,101.66,96.63,99.19
26,95.89,69.0,1.9,101.76,96.42,99.07
27,95.75,47.0,1.89,101.86,96.2,98.99
28,95.55,45.0,1.7,101.96,95.97,98.91
29,95.64500000000001,28.0,1.58,102.06,95.77,98.83
30,95.54,13.0,1.03,102.16,95.59,98.76
31,95.51,24.0,1.67,102.26,95.42,98.65
32,95.45,30.0,1.67,102.36,95.27,98.55
33,94.96,9.0,1.48,102.46,95.1,98.43
34,94.9,29.0,1.67,102.76,94.96,98.29
35,94.88,32.0,1.58,102.86,94.85,98.17
36,94.07,5.0,1.53,102.96,94.66,98.01
37,94.33,25.0,1.58,103.06,94.5,97.88
38,94.09,28.0,1.58,103.16,94.33,97.75
39,94.35,14.0,1.67,103.26,94.21,97.62
40,94.66,29.0,1.49,103.36,94.11,97.49
41,94.42,32.0,1.84,105.07,94.0,97.35
42,94.04,9.0,1.58,104.02,93.85,97.25
43,94.18,24.0,1.58,104.12,93.72,97.14
44,93.94,28.0,1.79,104.22,93.62,97.03
45,93.69,3.0,1.08,104.32,93.5,96.92
46,94.18,13.0,1.13,104.42,93.43,96.85
47,94.32,45.0,1.89,104.52,93.46,96.75
48,94.46,33.0,1.67,104.62,93.47,96.66
49,94.26,18.0,1.67,104.72,93.49,96.53
50,94.16,14.0,1.67,104.82,93.47,96.41
51,94.06,26.0,1.67,104.92,93.41,96.29
52,93.92,46.0,1.84,105.02,93.36,96.18
53,93.68,18.0,1.56,105.12,93.32,96.07
54,92.96,10.0,1.31,105.22,93.2,95.94
55,92.72,47.0,1.94,105.16,93.08,95.81
56,92.46,9.0,1.81,105.26,92.96,95.68
57,92.26,9.0,1.69,106.17,92.77,95.55
58,91.77,17.0,1.49,106.27,92.52,95.41
59,92.03,44.0,1.84,106.37,92.28,95.28
60,91.72,10.0,1.67,106.47,92.03,95.15
61,92.03,33.0,1.89,106.57,91.82,95.02
62,92.29,9.0,1.43,106.96,91.64,94.89
63,92.56,15.0,1.79,107.06,91.5,94.77
64,92.8,53.0,2.03,107.16,91.41,94.66
65,91.9,7.0,1.97,107.26,91.3,94.54
66,92.46,25.0,1.84,106.96,91.27,94.43
67,92.66,25.0,1.49,107.06,91.29,94.32
68,92.86,14.0,1.49,107.41,91.35,94.22
69,92.37,13.0,1.18,107.51,91.41,94.11
70,92.34,9.0,1.16,107.58,91.44,94.01
71,92.32,19.0,1.67,107.69,91.5,93.91
72,92.05,5.0,1.18,107.8,91.5,93.81
73,92.36,15.0,1.67,107.91,91.51,93.72
74,92.33,23.0,1.67,108.02,91.49,93.64
75,91.61,9.0,1.35,108.13,91.37,93.55
76,91.88,12.0,1.67,108.08,91.37,93.47
77,92.51,11.0,1.67,108.19,91.38,93.4
78,92.02,13.0,1.67,108.3,91.32,93.33
79,91.76,26.0,1.84,108.41,91.21,93.25
80,91.56,44.0,1.8,108.52,91.13,93.17
81,91.3,29.0,1.84,108.63,91.03,93.09
82,90.99,11.0,1.42,108.74,90.9,93.0
83,91.31,15.0,1.67,108.86,90.83,92.92
84,91.17,18.0,1.67,108.97,90.71,92.84
86,91.41,13.0,1.67,109.08,90.62,92.77
87,91.14,17.0,1.67,108.9,90.57,92.7
88,91.41,3.0,1.09,109.01,90.52,92.65
89,91.18,33.0,1.79,108.92,90.39,92.59
90,90.94,42.0,1.79,109.03,90.28,92.53
91,91.26,13.0,1.58,109.14,90.23,92.47
92,91.4,21.0,1.67,109.25,90.21,92.4
93,91.07,28.0,1.89,109.36,90.19,92.33
94,91.93,0.0,1.01,109.47,90.28,92.29
95,91.13,8.0,1.91,109.58,90.26,92.23
96,91.6,18.0,1.67,109.69,90.3,92.18
97,91.06,13.0,1.49,109.8,90.26,92.13
98,91.32,5.0,1.08,109.91,90.28,92.07
99,91.43,45.0,1.76,109.88,90.28,92.01
100,90.62,2.0,1.07,109.99,90.22,91.93
101,91.34,7.0,1.67,110.1,90.26,91.87
102,90.67,2.0,1.67,110.21,90.2,91.8
103,91.53,1.0,1.67,110.42,90.21,91.75
104,90.57,2.0,1.68,110.53,90.16,91.68
105,89.76,2.0,1.18,110.58,89.94,91.6
106,90.54,14.0,1.89,110.69,89.88,91.55
107,89.73,3.0,1.84,110.8,89.69,91.49
109,89.44,3.0,1.34,110.91,89.53,91.43
111,90.14,4.0,1.58,111.02,89.41,91.39
112,89.28,4.0,1.68,110.95,89.2,91.34
113,90.1,5.0,1.84,111.06,89.15,91.3
114,88.99,5.0,1.92,111.17,88.92,91.25
115,88.27,4.0,1.67,113.29,88.68,91.17
116,89.13,2.0,1.68,113.4,88.44,91.11
117,88.41,5.0,1.83,113.51,88.22,91.03
118,89.22,1.0,1.14,113.62,88.17,90.96
120,87.83,0.0,2.17,113.73,87.9,90.88
121,86.97,1.0,1.26,113.84,87.62,90.77
122,87.83,12.0,1.89,113.95,87.46,90.67
123,87.05,10.0,1.89,114.06,87.15,90.55
124,87.86,2.0,1.67,114.17,87.01,90.46
125,86.42,2.0,2.25,113.5,86.64,90.34
126,85.7,5.0,1.67,113.29,86.31,90.21
128,86.68,5.0,1.87,113.4,86.15,90.1
129,85.56,5.0,1.93,113.51,85.79,89.96
130,84.75,4.0,1.67,113.62,85.42,89.81
131,85.45,13.0,1.84,113.62,85.04,89.69
132,84.44,4.0,1.71,113.73,84.7,89.54
133,85.3,0.0,1.06,113.84,84.53,89.4
135,83.93,12.0,2.37,113.95,84.14,89.24
136,84.74,3.0,1.56,114.06,83.91,89.1
