,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.54,107.0,6.26,100.1,99.17,99.44
2,100.2,129.0,6.25,102.02,99.27,99.49
3,100.39,159.0,6.19,102.12,99.36,99.56
4,100.59,142.0,5.58,102.22,99.47,99.65
5,100.7,126.0,2.02,101.89,99.62,99.74
6,100.91,123.0,1.93,101.99,99.96,99.82
7,101.79,19.0,1.81,102.09,100.21,99.92
8,101.18,74.0,2.5,102.19,100.45,100.02
9,102.16,13.0,1.92,102.2,100.6,100.15
10,101.17,24.0,2.33,102.87,100.72,100.25
12,102.99,1.0,2.74,102.97,101.02,100.4
13,101.65,19.0,2.26,103.06,101.23,100.48
14,103.33,1.0,2.6,102.91,101.54,100.57
15,102.1,16.0,2.15,103.02,101.71,100.65
19,103.42,6.0,2.24,103.06,101.99,100.74
20,102.54,18.0,2.01,103.26,102.17,100.81
22,103.74,5.0,2.12,103.36,102.45,100.9
23,102.75,20.0,2.01,103.27,102.55,100.96
26,104.07,2.0,2.24,103.37,102.84,101.02
27,103.08,8.0,1.89,103.47,102.93,101.1
30,104.33,4.0,2.17,103.57,103.25,101.16
31,103.34,6.0,1.9,103.67,103.28,101.19
32,104.59,1.0,2.17,103.77,103.57,101.26
33,103.61,7.0,2.12,103.6,103.6,101.29
34,104.81,4.0,2.12,103.7,103.87,101.36
35,103.82,2.0,1.72,103.8,103.91,101.4
36,105.02,2.0,2.01,103.86,104.16,101.5
37,104.03,2.0,1.72,103.96,104.19,101.59
38,105.13,9.0,2.12,104.06,104.43,101.7
39,104.15,3.0,1.9,104.16,104.44,101.8
40,105.42,5.0,2.19,104.25,104.67,101.89
41,104.4,0.0,1.94,104.35,104.68,101.97
42,105.59,2.0,2.0,104.69,104.9,102.06
43,104.6,3.0,1.54,104.79,104.9,102.12
44,105.8,2.0,2.12,104.89,105.12,102.22
45,104.81,5.0,1.54,104.99,105.12,102.28
46,106.0,3.0,1.95,105.09,105.34,102.38
49,105.01,2.0,1.91,105.19,105.34,102.47
50,106.11,5.0,2.02,104.99,105.55,102.57
51,105.12,2.0,1.54,105.09,105.55,102.65
52,106.28,2.0,1.97,107.25,105.76,102.75
53,105.4,22.0,1.82,106.79,105.76,102.87
54,106.53,2.0,2.05,106.89,105.97,103.01
55,105.54,14.0,1.91,106.99,105.96,103.13
56,106.84,1.0,1.85,106.19,106.18,103.28
57,105.85,6.0,1.91,106.29,106.18,103.45
59,107.03,1.0,2.1,106.6,106.4,103.6
60,106.05,2.0,1.9,106.81,106.4,103.74
61,107.18,3.0,2.05,106.91,106.62,103.87
64,106.19,3.0,1.91,107.64,106.63,103.99
65,107.35,5.0,2.08,107.75,106.85,104.14
66,106.37,13.0,1.74,107.86,106.86,104.28
67,107.37,6.0,2.16,107.97,107.06,104.42
68,106.39,19.0,1.91,108.08,107.05,104.54
70,107.49,2.0,2.02,108.19,107.24,104.68
71,106.61,12.0,1.8,108.3,107.22,104.8
73,107.58,2.0,1.89,108.41,107.39,104.93
74,106.6,21.0,1.91,108.52,107.35,105.03
75,107.68,2.0,2.0,108.63,107.51,105.16
76,106.7,15.0,1.8,108.74,107.46,105.25
77,107.76,2.0,1.98,108.85,107.62,105.38
78,106.78,24.0,1.95,108.96,107.56,105.46
79,107.85,1.0,1.62,109.07,107.71,105.58
80,106.93,24.0,1.95,109.22,107.67,105.65
81,107.94,3.0,1.93,109.33,107.82,105.77
82,107.53,17.0,1.58,109.55,107.82,105.85
86,108.51,3.0,1.9,109.74,108.01,105.97
87,107.52,8.0,1.96,109.33,108.0,106.05
89,108.5,2.0,1.9,109.44,108.19,106.16
90,109.23,57.0,1.96,109.55,108.34,106.26
91,108.09,2.0,2.06,109.66,108.48,106.36
94,109.07,2.0,1.9,109.77,108.61,106.45
95,109.71,65.0,1.96,109.48,108.9,106.58
97,108.64,2.0,1.99,109.59,108.98,106.66
100,109.63,2.0,1.91,109.7,109.25,106.78
101,110.24,62.0,1.91,109.81,109.48,106.89
102,109.36,111.0,2.0,110.07,109.66,107.0
104,110.35,2.0,1.91,110.18,109.84,107.11
105,110.44,122.0,1.58,110.29,110.13,107.24
106,109.59,139.0,1.65,110.4,110.24,107.33
107,110.62,0.0,1.95,110.51,110.38,107.46
108,110.77,121.0,1.64,110.62,110.65,107.57
109,109.96,143.0,1.91,110.73,110.74,107.68
110,110.94,1.0,1.91,110.6,110.86,107.79
111,111.13,55.0,1.3,110.71,111.11,107.92
112,110.29,104.0,1.6,110.82,111.18,108.01
113,111.27,2.0,1.9,110.9,111.28,108.14
114,110.75,95.0,1.59,111.01,111.42,108.24
