,id,stock,bal,acc,flavour
0,id0,0,10273.980000000001,10273.980000000001,arb
1,id1,36,6409.5,12509.34,chart
2,id2,30,7014.22,12097.42,val
3,id3,53,4617.87,13598.189999999999,val
4,id4,90,137.15000000000032,15386.75,val
5,id5,50,5000.0,13472.0,val
6,id6,8,9075.660000000007,10431.180000000008,val
7,id7,50,5000.0,13472.0,val
8,id8,77,1525.5899999999997,14572.47,val
9,id9,50,5000.0,13472.0,val
10,id10,96,100.59000000000039,16366.83,val
11,id11,65,3092.3400000000015,14105.940000000002,val
12,id12,50,5000.0,13472.0,val
13,id13,90,42.8700000000008,15292.470000000001,val
14,id14,51,4842.43,13483.87,val
15,id15,60,3719.919999999999,13886.32,val
16,id16,56,4207.879999999999,13696.519999999999,val
17,id17,18,7770.169999999994,10820.089999999993,val
18,id18,74,1897.400000000002,14435.960000000001,val
19,id19,56,4283.76,13772.4,val
20,id20,50,5000.0,13472.0,val
21,id21,92,62.6099999999995,15651.089999999998,val
22,id22,36,6327.43000000001,12427.270000000011,val
23,id23,98,10.130000000001985,16615.25,val
24,id24,50,5000.0,13472.0,val
25,id25,50,5000.0,13472.0,val
26,id26,50,5000.0,13472.0,val
27,id27,50,5000.0,13472.0,val
28,id28,50,5000.0,13472.0,val
29,id29,93,96.40999999999816,15854.329999999998,val
30,id30,90,135.1000000000017,15384.700000000003,val
31,id31,50,5000.0,13472.0,val
32,id32,50,5000.0,13472.0,val
33,id33,50,5000.0,13472.0,val
34,id34,12,11042.160000000022,13075.440000000022,val
35,id35,53,4527.290000000001,13507.61,val
36,id36,62,3509.8200000000006,14015.100000000002,val
37,id37,50,5000.0,13472.0,val
38,id38,50,5000.0,13472.0,val
39,id39,50,5000.0,13472.0,val
40,id40,50,5000.0,13472.0,val
41,id41,50,5000.0,13472.0,val
42,id42,9,10197.869999999986,11722.829999999987,val
43,id43,50,5000.0,13472.0,val
44,id44,50,5000.0,13472.0,val
45,id45,50,5000.0,13472.0,val
46,id46,58,3947.5099999999984,13775.029999999999,val
47,id47,67,2848.1500000000015,14200.630000000001,val
48,id48,15,8437.199999999995,10978.799999999996,val
49,id49,29,6124.010000000048,11037.770000000048,val
50,id50,94,48.60999999999598,15975.969999999996,val
51,id51,50,5000.0,13472.0,val
52,id52,6,11212.12000000001,12228.76000000001,val
53,id53,56,4175.490000000001,13664.130000000001,val
54,id54,50,5000.0,13472.0,val
55,id55,50,5000.0,13472.0,val
56,id56,51,4887.76,13529.2,val
57,id57,96,205.3500000000017,16471.59,val
58,id58,50,5000.0,13472.0,val
59,id59,96,149.4300000000013,16415.670000000002,val
60,id60,95,102.0499999999963,16198.849999999995,val
61,id61,93,616.2700000000004,16374.19,val
62,id62,96,49.3399999999982,16315.579999999998,val
63,id63,50,5000.0,13472.0,val
64,id64,90,84.91999999999996,15334.52,val
65,id65,90,111.13999999999936,15360.74,val
66,id66,50,5000.0,13472.0,val
67,id67,50,5000.0,13472.0,val
68,id68,50,5000.0,13472.0,val
69,id69,38,7377.290000000003,13816.010000000002,val
70,id70,50,5000.0,13472.0,val
71,id71,50,5000.0,13472.0,val
72,id72,50,5000.0,13472.0,val
73,id73,50,5000.0,13472.0,val
74,id74,50,5000.0,13472.0,val
75,id75,50,5000.0,13472.0,val
76,id76,50,5000.0,13472.0,val
77,id77,59,3762.5499999999993,13759.509999999998,val
78,id78,67,2823.7500000000005,14176.23,val
79,id79,2,11303.220000000008,11642.100000000008,noise
80,id80,60,3725.8799999999987,13892.279999999999,noise
81,id81,3,11079.639999999996,11587.959999999995,noise
82,id82,13,11572.63000000002,13775.350000000019,noise
83,id83,36,5992.240000000005,12092.080000000005,val
84,id84,50,4949.5099999999975,13421.509999999998,val
85,id85,69,2716.580000000006,14407.940000000006,noise
86,id86,1,10442.04999999999,10611.48999999999,val
87,id87,53,5825.210000000002,14805.530000000002,noise
88,id88,0,10673.730000000007,10673.730000000007,val
89,id89,3,11652.03000000001,12160.35000000001,noise
90,id90,5,9847.809999999981,10695.009999999982,val
91,id91,15,9710.949999999995,12252.549999999996,noise
92,id92,54,4182.119999999991,13331.87999999999,val
93,id93,3,10500.580000000016,11008.900000000016,noise
94,id94,65,2716.8400000000065,13730.440000000006,noise
95,id95,64,3280.239999999999,14124.399999999998,noise
96,id96,23,8336.719999999994,12233.839999999993,noise
97,id97,44,5868.009999999994,13323.369999999994,noise
98,id98,18,8538.549999999976,11588.469999999976,val
99,id99,4,10183.199999999993,10860.959999999994,noise
100,id100,64,19.169999999999163,10863.329999999998,lstm
