,id,stock,bal,acc,flavour
0,id0,66,3538.590000000004,12347.610000000004,val
1,id1,93,12.820000000012044,12425.530000000012,val
2,id2,4,9983.400000000001,10517.28,val
3,id3,3,9921.400000000001,10321.810000000001,val
4,id4,13,9142.350000000008,10877.460000000008,val
5,id5,2,10453.140000000001,10720.080000000002,val
6,id6,36,6559.560000000002,11364.480000000003,val
7,id7,10,9498.470000000007,10833.170000000007,val
8,id8,69,2548.2499999999986,11757.679999999998,val
9,id9,48,5098.199999999999,11504.759999999998,val
10,id10,94,113.82000000000059,12660.0,val
11,id11,94,36.789999999998045,12582.969999999998,val
12,id12,50,5000.0,11673.5,val
13,id13,94,63.40999999999741,12609.589999999998,val
14,id14,60,3850.550000000001,11858.75,val
15,id15,13,9275.060000000005,11010.170000000006,val
16,id16,95,15.49999999999821,12695.149999999998,val
17,id17,96,25.410000000000494,12838.529999999999,val
18,id18,43,5813.820000000001,11553.03,val
19,id19,30,7323.180000000004,11327.280000000004,val
20,id20,96,61.77999999999939,12874.899999999998,val
21,id21,96,74.95000000000053,12888.07,val
22,id22,2,10171.390000000012,10438.330000000013,val
23,id23,95,60.330000000000325,12739.98,val
24,id24,94,65.669999999999,12611.849999999999,val
25,id25,69,2844.849999999998,12054.279999999999,val
26,id26,50,5000.0,11673.5,val
27,id27,95,77.74999999999888,12757.399999999998,val
28,id28,96,19.53000000000023,12832.65,val
29,id29,94,113.47999999999867,12659.66,val
30,id30,57,4202.44,11810.23,val
31,id31,57,4201.030000000002,11808.820000000002,val
32,id32,82,1325.480000000001,12270.02,val
33,id33,91,157.78999999999874,12303.56,val
34,id34,79,1684.679999999999,12228.809999999998,val
35,id35,96,82.47000000000078,12895.59,val
36,id36,67,3030.3500000000013,11972.84,val
37,id37,71,2317.370000000008,11793.740000000009,val
38,id38,94,72.70999999999641,12618.889999999998,val
39,id39,63,3517.630000000001,11926.240000000002,val
40,id40,36,6185.619999999987,10990.539999999986,val
41,id41,94,100.30000000000034,12646.480000000001,val
42,id42,50,5000.0,11673.5,val
43,id43,94,28.929999999998714,12575.109999999999,val
44,id44,18,8733.580000000002,11136.04,val
45,id45,96,81.64999999999883,12894.769999999999,val
46,id46,43,5801.729999999999,11540.939999999999,val
47,id47,96,28.969999999998663,12842.089999999998,val
48,id48,66,3167.460000000002,11976.480000000003,val
49,id49,50,5000.0,11673.5,val
50,id50,50,5000.0,11673.5,val
51,id51,54,4583.550000000001,11790.93,val
52,id52,84,1105.750000000001,12317.23,val
53,id53,59,4043.5500000000006,11918.28,val
54,id54,50,5000.0,11673.5,val
55,id55,50,5000.0,11673.5,val
56,id56,63,3526.91,11935.52,val
57,id57,5,10141.970000000003,10809.320000000003,val
58,id58,11,9473.020000000004,10941.190000000004,val
59,id59,40,6284.989999999999,11623.789999999999,val
60,id60,37,6521.480000000004,11459.870000000004,val
61,id61,87,563.2799999999972,12175.169999999996,val
62,id62,96,72.78999999999957,12885.909999999998,val
63,id63,94,45.1799999999992,12591.359999999999,val
64,id64,63,3521.36,11929.970000000001,val
65,id65,96,55.51999999999957,12868.64,val
66,id66,95,12.499999999998778,12692.149999999998,val
67,id67,55,4417.5700000000015,11758.420000000002,val
68,id68,94,99.55999999999824,12645.739999999998,val
69,id69,50,5000.0,11673.5,val
70,id70,24,7965.379999999999,11168.66,val
71,id71,64,3325.9,11867.98,val
72,id72,94,31.37999999999853,12577.56,val
73,id73,85,971.5000000000007,12316.45,val
74,id74,27,7646.799999999996,11250.489999999996,val
75,id75,95,81.50999999999875,12761.159999999998,val
76,id76,94,25.86000000000213,12572.040000000003,val
77,id77,95,105.08999999999965,12784.74,val
78,id78,62,3637.5200000000004,11912.66,val
79,id79,54,4596.040000000001,11803.420000000002,val
80,id80,26,7732.599999999999,11202.82,val
81,id81,0,10686.479999999998,10686.479999999998,val
82,id82,39,6000.41999999999,11205.749999999989,val
83,id83,87,744.6999999999995,12356.589999999998,val
84,id84,97,21.52000000000004,12968.11,val
85,id85,50,5000.0,11673.5,val
86,id86,64,3410.27,11952.35,val
87,id87,95,110.99999999999858,12790.649999999998,val
88,id88,59,4006.699999999999,11881.429999999998,val
89,id89,53,4697.030000000001,11770.94,val
90,id90,7,9913.729999999994,10848.019999999993,val
91,id91,94,54.17000000000006,12600.35,val
92,id92,95,110.85999999999808,12790.509999999998,val
93,id93,48,5257.890000000011,11664.450000000012,val
94,id94,61,3776.2599999999957,11917.929999999997,val
95,id95,70,2433.469999999996,11776.369999999995,noise
96,id96,58,4090.1999999999953,11831.459999999995,val
97,id97,60,4264.649999999997,12272.849999999997,noise
98,id98,50,5069.459999999998,11742.96,val
99,id99,36,6559.819999999997,11364.739999999998,val
100,id100,0,10616.519999999999,10616.519999999999,lstm
101,id101,0,10526.300000000001,10526.300000000001,lstm
102,id102,0,10216.689999999999,10216.689999999999,lstm
103,id103,0,10363.860000000002,10363.860000000002,lstm
104,id104,0,11608.569999999998,11608.569999999998,lstm
105,id105,0,11763.539999999999,11763.539999999999,lstm
106,id106,0,10458.110000000004,10458.110000000004,lstm
107,id107,0,10566.460000000001,10566.460000000001,lstm
108,id108,0,10214.970000000001,10214.970000000001,lstm
109,id109,81,123.58000000001006,10934.65000000001,lstm
110,id110,0,10182.949999999999,10182.949999999999,lstm
111,id111,78,18.65999999999127,10429.31999999999,lstm
112,id112,0,10137.350000000006,10137.350000000006,lstm
113,id113,0,10081.630000000001,10081.630000000001,lstm
114,id114,0,10348.019999999999,10348.019999999999,lstm
115,id115,96,9.479999999998881,12822.599999999999,lstm
116,id116,0,10500.890000000005,10500.890000000005,lstm
117,id117,0,10305.650000000003,10305.650000000003,lstm
118,id118,0,10045.69,10045.69,lstm
119,id119,0,12276.110000000008,12276.110000000008,lstm
120,id120,0,10448.340000000004,10448.340000000004,lstm
121,id121,0,11213.830000000004,11213.830000000004,lstm
122,id122,12,9702.280000000002,11303.920000000002,lstm
123,id123,0,10555.449999999999,10555.449999999999,lstm
124,id124,0,10486.710000000001,10486.710000000001,lstm
125,id125,0,10755.36,10755.36,lstm
126,id126,0,10460.830000000005,10460.830000000005,lstm
127,id127,0,10447.280000000004,10447.280000000004,lstm
128,id128,30,6446.0100000000075,10450.110000000008,lstm
129,id129,0,10445.120000000004,10445.120000000004,lstm
130,id130,0,10100.219999999988,10100.219999999988,lstm
131,id131,19,10406.16000000001,12942.090000000011,lstm
132,id132,58,4886.549999999997,12627.809999999998,lstm
