,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.01,148.0,6.26,100.82,99.22,99.45
2,100.15,115.0,6.25,100.92,99.31,99.5
3,100.59,137.0,6.18,101.02,99.42,99.57
4,100.79,138.0,5.59,101.12,99.55,99.67
5,100.97,123.0,3.18,101.22,99.72,99.77
6,101.36,124.0,2.15,101.39,100.1,99.86
7,101.41,76.0,2.22,101.49,100.31,99.96
8,101.96,63.0,1.99,101.59,100.62,100.08
9,101.05,83.0,2.3,101.69,100.66,100.19
10,102.56,23.0,2.57,101.79,100.92,100.32
11,101.58,30.0,1.99,101.89,101.08,100.44
13,102.87,6.0,2.2,100.33,101.37,100.54
14,101.94,40.0,1.95,100.52,101.55,100.6
15,102.74,49.0,1.96,100.62,101.76,100.69
16,102.84,106.0,1.8,100.72,101.96,100.77
17,103.18,99.0,1.94,100.82,102.18,100.85
18,102.08,1.0,1.32,100.92,102.25,100.9
19,103.19,65.0,2.32,101.02,102.43,100.97
20,102.26,11.0,1.73,101.12,102.46,101.0
21,103.38,29.0,2.25,101.22,102.69,101.08
22,102.39,25.0,2.17,101.32,102.67,101.1
23,103.31,62.0,2.16,101.62,102.84,101.13
24,103.2,103.0,2.0,101.72,102.87,101.17
25,103.48,73.0,1.75,101.82,103.02,101.2
26,102.57,40.0,1.94,103.34,103.0,101.23
27,103.52,48.0,2.26,103.44,103.07,101.27
28,103.03,35.0,1.63,103.54,103.06,101.33
29,103.69,24.0,1.91,103.64,103.22,101.41
30,102.82,46.0,1.75,103.77,103.18,101.47
31,103.92,2.0,1.46,104.03,103.35,101.56
32,103.05,58.0,1.87,104.03,103.32,101.6
33,103.89,40.0,1.92,104.13,103.47,101.67
34,104.03,37.0,1.58,104.23,103.54,101.73
35,103.21,67.0,1.87,104.33,103.54,101.76
36,104.17,16.0,2.02,104.43,103.61,101.83
37,103.38,80.0,1.87,104.53,103.69,101.86
38,104.4,2.0,1.12,104.63,103.78,101.93
39,103.91,46.0,1.7,104.57,103.87,102.0
40,104.55,48.0,1.94,104.67,103.96,102.07
41,103.77,67.0,1.77,104.5,104.06,102.12
42,104.65,9.0,1.31,104.6,104.13,102.18
43,104.05,58.0,1.86,104.7,104.23,102.28
44,104.75,10.0,1.58,104.8,104.32,102.38
45,104.26,18.0,1.59,104.9,104.34,102.48
46,105.02,26.0,1.75,105.0,104.52,102.6
47,104.42,45.0,1.86,105.1,104.54,102.74
48,105.09,3.0,1.58,105.2,104.71,102.86
49,104.49,41.0,1.86,105.38,104.72,102.97
50,105.26,16.0,1.75,105.11,104.86,103.06
51,104.77,23.0,1.7,105.45,104.88,103.16
52,105.7,2.0,1.29,105.55,105.07,103.27
53,104.98,13.0,1.29,105.65,105.1,103.37
54,105.62,30.0,1.7,105.77,105.26,103.48
55,106.02,66.0,1.86,105.87,105.39,103.59
56,105.26,24.0,1.75,105.97,105.49,103.68
57,105.87,31.0,1.86,106.07,105.57,103.78
58,106.28,30.0,1.75,106.17,105.76,103.88
59,105.72,18.0,1.7,106.27,105.82,103.97
60,106.27,34.0,1.75,105.26,106.0,104.06
61,106.55,92.0,1.87,105.36,106.13,104.17
62,105.76,33.0,1.7,105.46,106.23,104.23
63,106.42,33.0,1.86,105.56,106.3,104.33
64,106.28,30.0,1.59,105.31,106.43,104.4
65,106.32,29.0,1.59,105.41,106.5,104.49
