,id,stock,bal,acc,flavour
0,id0,99,94.79999999999927,14106.269999999999,arb
1,id1,0,12711.770000000002,12711.770000000002,arb
2,id2,99,56.41999999999882,14067.889999999998,arb
3,id3,93,93.8750000000016,13256.165000000003,arb
4,id4,0,12276.340000000015,12276.340000000015,arb
5,id5,72,3169.074999999996,13359.234999999997,arb
6,id6,0,12656.119999999975,12656.119999999975,arb
7,id7,99,82.55000000000011,14094.019999999999,arb
8,id8,62,4361.464999999999,13136.325,arb
9,id9,99,93.44999999999824,14104.919999999998,arb
10,id10,0,12545.709999999994,12545.709999999994,arb
11,id11,96,30.12999999998783,13617.00999999999,arb
12,id12,51,5955.540000000009,13173.570000000009,arb
13,id13,70,3418.3949999999945,13325.494999999995,arb
14,id14,96,32.96000000000048,13619.840000000002,arb
15,id15,0,10068.789999999995,10068.789999999995,arb
16,id16,1,10796.499999999993,10938.029999999993,arb
17,id17,93,78.24999999999892,13240.539999999999,arb
18,id18,0,10836.11,10836.11,arb
19,id19,80,104.87999999999465,11427.279999999995,arb
20,id20,0,10518.795000000006,10518.795000000006,arb
21,id21,81,13.069999999995616,11476.999999999996,arb
22,id22,57,4289.669999999996,12356.879999999997,arb
23,id23,80,66.44000000000108,11388.84,arb
24,id24,24,7775.950000000005,11172.670000000006,arb
25,id25,0,11028.779999999993,11028.779999999993,arb
26,id26,17,8866.710000000005,11272.720000000005,arb
27,id27,0,10341.445000000009,10341.445000000009,arb
28,id28,80,55.31000000000131,11377.710000000001,arb
29,id29,80,8.089999999968,11330.489999999967,arb
30,id30,77,1933.1700000000003,12830.98,arb
31,id31,78,27.330000000018373,11066.670000000018,arb
32,id32,0,10531.149999999998,10531.149999999998,arb
33,id33,0,10781.174999999992,10781.174999999992,arb
34,id34,83,108.78500000001964,11855.77500000002,arb
35,id35,18,8248.759999999987,10796.299999999988,arb
36,id36,86,131.3300000000368,12302.910000000036,arb
37,id37,82,37.45499999997739,11642.914999999979,arb
38,id38,0,10874.090000000007,10874.090000000007,arb
39,id39,0,11648.485000000004,11648.485000000004,arb
40,id40,93,112.60000000000173,13274.890000000003,arb
41,id41,76,2140.620000000003,12896.900000000003,arb
42,id42,86,110.57000000001517,12282.150000000016,arb
43,id43,89,101.3749999999999,12697.545,arb
44,id44,0,11381.43,11381.43,arb
45,id45,35,7035.624999999992,11989.174999999992,arb
46,id46,90,101.92499999999819,12839.624999999998,arb
47,id47,54,4817.269999999996,12459.889999999996,arb
48,id48,30,7835.760000000007,12081.660000000007,arb
49,id49,38,6462.200000000014,11840.340000000015,arb
50,id50,0,11226.310000000018,11226.310000000018,arb
51,id51,84,10.204999999996971,11898.724999999997,arb
52,id52,96,97.360000000007,13684.240000000009,arb
53,id53,88,17.47000000000861,12472.110000000008,arb
54,id54,89,64.34999999999968,12660.52,arb
55,id55,89,18.309999999990765,12614.47999999999,arb
56,id56,84,100.55499999999932,11989.074999999999,arb
57,id57,91,83.60000000000599,12962.830000000005,arb
58,id58,81,99.10499999997421,11563.034999999974,arb
59,id59,90,80.95000000000215,12818.650000000003,arb
60,id60,65,2998.369999999992,12197.819999999992,arb
61,id61,90,119.31000000000245,12857.010000000004,arb
62,id62,0,10732.345000000008,10732.345000000008,arb
63,id63,64,3924.5699999999983,12982.489999999998,arb
64,id64,93,105.66000000000605,13267.950000000006,arb
65,id65,88,31.46000000001203,12486.100000000011,arb
66,id66,0,12038.48,12038.48,arb
67,id67,0,11394.670000000006,11394.670000000006,arb
68,id68,94,82.2000000000026,13386.020000000002,arb
69,id69,84,68.63000000000238,11957.150000000003,arb
70,id70,94,95.76000000000153,13399.580000000002,arb
71,id71,0,11113.619999999997,11113.619999999997,arb
72,id72,95,18.709999999994253,13464.059999999994,arb
73,id73,91,70.76000000000069,12949.99,arb
74,id74,85,57.15000000000367,12087.200000000003,arb
75,id75,90,80.47000000000304,12818.170000000004,arb
76,id76,89,21.510000000000048,12617.68,arb
77,id77,93,71.189999999999,13233.48,arb
78,id78,0,10382.009999999993,10382.009999999993,arb
79,id79,0,11894.700000000004,11894.700000000004,arb
80,id80,0,11219.29000000001,11219.29000000001,arb
81,id81,63,3327.7649999999944,12244.154999999993,noise
82,id82,83,5.68999999999329,11752.679999999993,arb
83,id83,0,10766.934999999994,10766.934999999994,arb
84,id84,73,2661.490000000013,12993.180000000013,arb
85,id85,89,89.27999999999048,12685.44999999999,arb
86,id86,21,8172.700000000004,11144.830000000005,arb
87,id87,95,61.98000000000803,13507.330000000009,arb
88,id88,12,10192.26000000001,11890.62000000001,arb
89,id89,0,11563.714999999966,11563.714999999966,arb
90,id90,70,2835.3,12742.400000000001,arb
91,id91,89,5.805000000000064,12601.975,arb
92,id92,31,7368.509999999998,11755.939999999999,noise
93,id93,93,42.64999999999708,13204.939999999999,arb
94,id94,43,6476.1849999999895,12561.97499999999,noise
95,id95,27,7633.630000000018,11454.940000000019,arb
96,id96,55,4349.305000000012,12133.455000000013,arb
97,id97,81,45.06999999997882,11508.99999999998,arb
98,id98,47,5886.375000000003,12538.285000000003,noise
99,id99,62,3929.0650000000055,12703.925000000007,arb
100,id100,0,11914.495000000004,11914.495000000004,lstm
101,id101,0,11903.619999999999,11903.619999999999,lstm
102,id102,0,10151.525000000007,10151.525000000007,lstm
103,id103,0,11280.124999999998,11280.124999999998,lstm
104,id104,0,11791.475000000004,11791.475000000004,lstm
105,id105,0,11837.034999999996,11837.034999999996,lstm
106,id106,0,11559.009999999998,11559.009999999998,lstm
107,id107,0,11602.950000000003,11602.950000000003,lstm
108,id108,0,10198.795000000004,10198.795000000004,lstm
109,id109,83,62.41000000001213,11809.400000000012,lstm
110,id110,0,10522.669999999993,10522.669999999993,lstm
111,id111,82,94.19000000000659,11699.650000000007,lstm
112,id112,0,10113.374999999995,10113.374999999995,lstm
113,id113,0,10089.73,10089.73,lstm
114,id114,0,11297.309999999985,11297.309999999985,lstm
