,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.01,26.0,3.38,100.1,99.12,99.43
2,98.4,52.0,2.42,100.2,99.04,99.44
3,97.87,66.0,2.22,100.3,98.87,99.46
4,97.35,69.0,2.2,100.4,98.66,99.49
5,96.82,69.0,2.35,100.5,98.42,99.5
6,96.31,74.0,2.73,100.6,98.3,99.48
7,95.79,77.0,3.24,100.7,97.95,99.46
8,95.28,76.0,3.49,100.8,97.6,99.45
9,94.83,77.0,3.34,100.82,97.02,99.43
10,94.39,73.0,3.23,100.79,96.46,99.4
11,93.89,66.0,2.0,100.89,95.85,99.37
12,93.47,67.0,2.0,100.99,95.3,99.29
13,93.16,67.0,2.0,101.12,94.78,99.18
14,93.22,59.0,2.0,101.22,94.32,99.08
15,93.72,42.0,2.0,99.86,93.96,98.97
16,94.24,34.0,2.0,100.06,93.7,98.88
17,94.82,27.0,2.0,100.16,93.55,98.79
18,95.37,32.0,2.59,100.5,93.51,98.7
19,95.45,36.0,3.29,100.6,93.53,98.59
20,95.4,42.0,3.39,100.59,93.59,98.51
21,95.25,39.0,3.25,100.89,93.68,98.39
22,95.03,36.0,2.94,100.99,93.79,98.25
23,94.69,31.0,2.53,101.09,93.91,98.12
24,94.24,21.0,1.98,101.06,94.02,97.97
25,93.72,20.0,1.84,101.16,94.07,97.82
26,93.16,21.0,1.89,101.26,94.01,97.65
27,92.55,20.0,1.92,101.36,93.84,97.5
28,91.9,16.0,2.43,100.89,93.55,97.34
29,91.26,14.0,2.85,100.76,93.14,97.17
30,91.00999999999999,15.0,3.12,100.86,92.7,97.01
31,92.95,8.0,2.93,100.96,92.46,96.85
32,91.96,0.0,1.51,101.06,92.13,96.68
33,90.97,0.0,1.11,101.16,91.72,96.48
34,91.78,0.0,1.8,100.92,91.43,96.28
