,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.5,64.0,3.33,100.1,99.27,99.46
2,100.93,81.0,3.86,100.16,99.44,99.52
3,101.18,106.0,4.05,100.26,99.6,99.6
4,101.76,49.0,3.81,100.36,99.83,99.72
5,102.34,56.0,3.65,100.46,100.14,99.84
6,101.39,5.0,1.38,100.56,100.53,99.93
7,102.12,31.0,1.94,100.66,100.81,100.04
8,102.5,47.0,1.9,100.76,101.18,100.17
9,101.55,11.0,1.44,100.7,101.27,100.29
10,102.23,28.0,1.9,100.8,101.49,100.41
11,102.84,44.0,1.9,100.73,101.77,100.56
12,101.89,5.0,1.38,100.83,101.91,100.64
13,102.52,40.0,1.9,100.93,102.07,100.71
14,103.19,43.0,1.9,101.2,102.27,100.81
15,102.24,5.0,1.38,101.3,102.32,100.87
16,102.1,30.0,1.89,101.4,102.3,100.93
17,102.78,33.0,1.9,101.5,102.44,101.0
18,103.46,46.0,1.9,101.6,102.57,101.07
19,102.51,5.0,1.38,101.7,102.57,101.1
20,103.18,31.0,1.9,101.64,102.73,101.18
21,103.24,47.0,1.9,102.06,102.83,101.22
22,103.84,43.0,1.9,101.2,102.93,101.26
23,102.9,2.0,1.33,101.3,103.03,101.3
24,102.44,22.0,1.64,101.4,103.02,101.31
25,102.73,42.0,1.9,101.5,102.97,101.34
26,103.3,40.0,1.9,101.6,103.08,101.37
27,103.9,44.0,1.9,101.7,103.26,101.45
28,102.95,8.0,1.78,101.8,103.28,101.51
29,103.45,34.0,1.9,101.9,103.28,101.59
30,104.03,36.0,1.9,102.0,103.43,101.69
31,103.08,5.0,1.38,102.1,103.42,101.73
32,103.66,25.0,1.78,102.2,103.46,101.8
33,103.91,33.0,1.89,102.69,103.47,101.86
34,104.11,30.0,1.78,102.79,103.59,101.91
35,103.16,10.0,1.89,102.89,103.66,101.96
36,104.09,12.0,1.81,103.09,103.8,102.0
37,104.66,26.0,1.78,103.19,103.94,102.08
56,103.71,1.0,1.78,103.29,103.92,102.14
57,104.29,11.0,1.78,103.39,104.05,102.21
58,105.22,11.0,1.78,103.12,104.23,102.29
70,104.27,2.0,1.78,103.03,104.25,102.35
71,104.77,13.0,1.64,103.02,104.42,102.46
72,105.25,11.0,1.89,103.12,104.58,102.57
81,104.27,0.0,1.81,103.22,104.62,102.67
82,104.75,7.0,1.64,103.32,104.68,102.78
83,105.32,10.0,1.89,103.0,104.9,102.94
84,104.37,1.0,1.78,103.1,104.93,103.04
85,105.31,7.0,1.64,103.2,105.0,103.17
86,105.52,16.0,1.89,103.3,105.18,103.27
101,104.57,2.0,1.78,103.4,105.21,103.36
102,105.5,6.0,1.64,103.5,105.24,103.47
103,106.1,15.0,1.89,103.83,105.42,103.58
108,105.15,1.0,1.78,103.93,105.46,103.66
109,106.09,3.0,1.64,104.09,105.54,103.76
110,106.77,14.0,1.89,104.19,105.79,103.86
119,105.82,2.0,1.78,104.14,105.9,103.93
120,106.68,7.0,1.89,104.24,106.04,104.04
121,106.19,10.0,1.42,104.47,106.22,104.12
122,106.95,8.0,1.89,104.57,106.38,104.21
124,106.0,2.0,1.78,104.95,106.43,104.3
125,106.94,3.0,1.78,105.48,106.67,104.39
126,107.51,5.0,1.89,105.58,106.87,104.48
137,106.53,1.0,1.81,107.45,106.91,104.57
138,107.48,1.0,1.64,107.55,107.14,104.67
139,108.42,1.0,1.63,107.65,107.37,104.77
140,107.47,25.0,1.89,107.76,107.44,104.87
153,108.42,1.0,1.78,107.87,107.7,105.0
154,107.47,26.0,1.89,107.4,107.78,105.09
156,108.42,1.0,1.81,107.74,108.0,105.19
157,107.47,29.0,1.92,107.85,108.05,105.29
191,108.41,1.0,1.78,107.96,108.29,105.39
193,109.36,2.0,1.78,108.07,108.53,105.51
194,108.41,7.0,1.89,108.18,108.62,105.6
197,109.36,1.0,1.78,108.29,108.9,105.73
198,108.41,0.0,1.89,108.4,108.99,105.85
210,109.27,2.0,1.78,108.51,109.07,105.98
211,110.22,2.0,1.06,108.62,109.34,106.12
216,109.27,2.0,1.78,108.53,109.42,106.23
217,110.22,0.0,1.64,108.64,109.7,106.38
236,109.27,2.0,1.78,108.75,109.78,106.5
237,110.13,5.0,1.78,108.86,110.05,106.62
238,110.69,20.0,1.64,110.34,110.28,106.77
239,109.76,43.0,1.78,110.79,110.32,106.89
240,110.69,2.0,1.78,110.47,110.55,107.03
241,109.76,43.0,1.58,110.58,110.59,107.14
253,110.84,0.0,1.91,110.69,110.83,107.29
254,109.91,49.0,1.58,110.8,110.89,107.41
261,111.16,3.0,2.08,110.91,110.98,107.54
262,110.23,45.0,1.61,111.17,111.08,107.67
263,111.31,0.0,1.91,111.78,111.19,107.81
264,110.44,70.0,1.78,112.1,111.31,107.91
268,111.53,2.0,1.92,112.21,111.45,108.06
269,110.66,83.0,1.76,112.54,111.45,108.18
272,111.73,3.0,1.9,112.65,111.65,108.31
273,110.98,81.0,1.73,112.76,111.68,108.44
284,111.98,2.0,1.83,112.87,111.9,108.58
285,111.18,83.0,1.76,112.98,111.93,108.7
288,112.23,3.0,1.88,113.09,112.16,108.86
289,111.54,84.0,1.73,113.2,112.2,108.98
298,112.49,0.0,1.78,113.31,112.43,109.12
299,111.88,84.0,1.7,114.57,112.49,109.27
309,112.83,1.0,1.78,114.71,112.73,109.42
310,112.07,94.0,1.93,114.82,112.78,109.54
311,113.07,2.0,1.83,115.03,113.02,109.7
312,112.34,95.0,1.88,115.14,113.08,109.82
314,113.41,3.0,1.9,115.25,113.32,109.95
315,112.72,96.0,1.88,115.43,113.39,110.09
318,113.7,1.0,1.81,115.54,113.64,110.23
319,114.13,50.0,1.64,115.65,113.83,110.39
320,113.52,94.0,1.64,115.76,114.03,110.52
360,114.47,3.0,1.78,115.85,114.23,110.69
361,113.9,93.0,1.9,115.96,114.43,110.83
363,114.88,2.0,1.81,116.21,114.64,110.98
364,115.43,24.0,1.64,116.32,114.98,111.16
365,114.75,74.0,1.63,116.43,115.15,111.31
366,115.7,1.0,1.78,116.54,115.49,111.46
367,115.13,69.0,1.78,116.53,115.66,111.61
378,116.11,1.0,1.81,116.64,116.0,111.76
379,115.43,58.0,1.63,116.75,116.17,111.92
392,116.38,2.0,1.78,116.86,116.4,112.08
393,115.7,37.0,1.78,116.97,116.62,112.24
