,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.48,97.0,6.26,99.1,99.17,99.44
2,100.17,158.0,6.25,99.2,99.26,99.49
3,99.97,140.0,6.23,99.3,99.3,99.55
4,100.24,161.0,5.68,99.4,99.38,99.64
5,99.85,107.0,2.42,99.74,99.44,99.71
6,100.59,118.0,2.62,99.84,99.75,99.78
7,100.32,120.0,2.32,99.94,99.85,99.85
8,101.17,43.0,2.15,99.41,100.08,99.95
9,100.31,38.0,2.5,99.51,100.05,100.04
10,101.13,87.0,2.37,99.61,100.16,100.14
11,100.73,83.0,1.97,99.71,100.23,100.25
12,100.69,147.0,2.13,100.0,100.35,100.31
13,101.36,63.0,2.04,100.1,100.47,100.36
14,101.13,103.0,1.85,100.2,100.59,100.42
15,101.5,30.0,1.8,100.3,100.72,100.47
16,101.08,67.0,1.84,100.4,100.84,100.51
17,101.62,75.0,1.9,100.5,100.94,100.56
18,101.37,77.0,1.9,100.6,101.04,100.59
19,101.79,76.0,1.97,100.97,101.1,100.61
20,101.56,63.0,1.9,101.07,101.22,100.66
21,101.96,64.0,1.9,101.17,101.3,100.67
22,101.8,41.0,1.79,101.27,101.41,100.67
23,101.91,62.0,1.87,101.37,101.53,100.69
24,102.26,20.0,1.73,101.47,101.62,100.7
25,102.33,85.0,1.9,101.57,101.74,100.72
26,102.32499999999999,93.0,1.87,101.67,101.82,100.73
27,102.53,16.0,1.58,101.77,101.96,100.78
28,102.76,17.0,1.75,101.69,102.07,100.84
29,102.77,91.0,1.97,101.15,102.21,100.9
30,102.98,61.0,1.97,101.69,102.33,100.98
31,102.84,83.0,1.97,101.79,102.46,101.02
32,102.34,31.0,1.86,102.17,102.5,101.06
33,102.95,94.0,1.97,102.27,102.62,101.1
34,103.15,12.0,1.73,102.37,102.74,101.13
35,103.0,70.0,1.87,102.47,102.81,101.17
36,103.16,73.0,1.87,102.57,102.89,101.2
37,103.12,13.0,1.11,102.67,102.97,101.25
38,103.33,65.0,1.97,102.61,103.05,101.31
39,103.45,48.0,1.9,102.54,103.12,101.36
40,103.67,42.0,1.87,102.74,103.21,101.41
41,103.56,62.0,1.9,102.82,103.27,101.45
42,103.74,64.0,1.9,102.92,103.36,101.54
43,103.51,50.0,1.97,103.29,103.48,101.62
44,103.91,52.0,1.97,103.39,103.58,101.71
45,103.62,16.0,1.72,103.49,103.63,101.8
46,104.04,73.0,1.96,103.59,103.73,101.93
47,103.97,21.0,1.75,103.69,103.81,102.02
48,104.0,48.0,1.87,104.08,103.9,102.12
49,104.23,45.0,1.9,104.18,103.99,102.19
50,104.45,49.0,1.97,104.28,104.09,102.28
51,104.31,83.0,1.87,104.38,104.15,102.37
52,104.81,33.0,1.87,104.48,104.28,102.48
53,104.45,13.0,1.62,104.77,104.35,102.57
54,104.86,45.0,1.97,104.47,104.48,102.67
55,105.08,56.0,1.87,104.57,104.6,102.77
56,104.84,30.0,1.79,104.67,104.72,102.87
57,105.04,51.0,1.87,104.77,104.82,102.96
58,105.27,29.0,1.79,104.87,104.95,103.06
