,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.41,61.0,2.06,100.1,99.16,99.44
2,99.14,75.0,2.27,100.42,99.15,99.47
3,98.91,103.0,2.61,100.52,99.09,99.51
4,98.66,87.0,2.81,100.62,99.01,99.56
5,98.29,56.0,2.95,100.87,98.92,99.6
6,98.33,162.0,3.13,100.97,99.0,99.62
7,97.99,72.0,2.84,101.07,98.87,99.65
8,97.46,59.0,2.15,101.17,98.73,99.68
9,96.89,64.0,2.42,101.27,98.36,99.7
10,96.62,89.0,2.65,101.55,98.02,99.71
11,95.85,38.0,2.51,101.65,97.6,99.72
12,95.28,67.0,2.0,101.75,97.19,99.67
13,94.57,43.0,2.02,101.85,96.73,99.59
14,94.32,108.0,2.13,101.95,96.27,99.51
15,94.42,106.0,1.97,102.05,95.85,99.42
16,93.85,54.0,1.86,102.31,95.41,99.32
17,93.12,36.0,1.86,102.41,94.89,99.2
18,93.63,50.0,1.95,102.51,94.45,99.08
19,93.06,35.0,1.94,102.61,94.01,98.92
21,92.17,2.0,1.31,102.71,93.54,98.78
22,92.82,37.0,1.97,103.28,93.16,98.61
23,92.02,3.0,1.31,103.38,92.78,98.41
24,92.77,7.0,1.77,103.48,92.53,98.24
25,93.11,52.0,1.97,103.58,92.38,98.06
27,93.43,56.0,2.2,103.82,92.29,97.9
28,92.66,16.0,2.1,103.69,92.11,97.72
29,92.65,3.0,0.95,103.79,91.99,97.58
30,92.27,0.0,0.67,103.89,91.9,97.43
31,93.01,23.0,1.97,104.42,91.84,97.3
32,93.48,24.0,1.83,104.52,91.88,97.19
33,93.86,11.0,1.59,104.62,92.05,97.05
34,92.87,3.0,1.74,104.72,92.06,96.9
35,93.51,42.0,1.83,104.68,92.21,96.75
36,94.35,20.0,1.74,104.78,92.37,96.6
37,94.76,52.0,1.92,104.85,92.54,96.48
38,94.54,21.0,1.85,104.95,92.65,96.33
39,93.79,3.0,1.15,105.36,92.76,96.19
40,93.71,52.0,2.0,105.46,92.87,96.06
41,93.45,18.0,1.59,105.56,92.99,95.91
42,92.92,11.0,1.86,105.66,92.98,95.74
43,93.15,71.0,2.17,104.14,92.95,95.57
44,92.4,8.0,1.47,104.24,92.8,95.43
45,91.83,19.0,2.14,104.34,92.7,95.28
46,91.83000000000001,38.0,2.26,104.44,92.53,95.13
47,91.73,41.0,1.86,104.54,92.27,94.98
48,91.86,29.0,1.82,103.72,91.98,94.87
49,92.2,25.0,1.86,103.82,91.75,94.73
50,91.79,19.0,1.72,103.8,91.55,94.59
51,92.36,7.0,1.65,103.9,91.42,94.42
52,92.06,38.0,1.82,104.0,91.28,94.26
53,92.4,37.0,1.82,104.1,91.23,94.11
54,92.02,19.0,1.61,104.2,91.12,93.96
55,92.39,44.0,1.82,104.3,91.12,93.82
56,92.29,33.0,1.58,104.4,91.17,93.69
57,92.5,48.0,1.82,104.5,91.24,93.57
59,92.31,60.0,1.81,104.6,91.3,93.45
60,91.88,21.0,1.61,104.78,91.3,93.32
61,91.55,19.0,1.61,104.88,91.24,93.19
62,91.78,39.0,1.73,106.03,91.24,93.08
63,91.05,11.0,1.61,106.13,91.11,92.96
64,90.3,3.0,1.52,106.76,90.93,92.83
65,90.47,39.0,2.15,106.86,90.74,92.72
66,90.485,10.0,1.61,106.96,90.59,92.62
67,91.22,14.0,1.57,107.41,90.47,92.55
68,90.3,7.0,1.74,107.51,90.27,92.47
69,91.05,9.0,1.25,107.61,90.12,92.4
70,90.48,17.0,1.69,107.72,89.94,92.33
72,90.99,26.0,1.81,108.11,89.85,92.29
73,90.42,18.0,1.59,108.22,89.74,92.23
74,90.8,10.0,1.61,108.49,89.64,92.18
75,91.55,6.0,1.41,108.66,89.69,92.17
76,90.6,7.0,1.93,108.77,89.72,92.13
77,90.83,38.0,1.81,108.88,89.76,92.11
78,91.24,6.0,1.61,108.99,89.84,92.08
79,91.05,27.0,1.61,109.1,89.82,92.04
80,90.95,46.0,1.81,109.21,89.88,91.99
81,91.33,0.0,0.55,109.11,89.91,91.96
82,91.26,65.0,1.82,109.22,89.99,91.93
83,90.85,12.0,1.61,109.33,89.98,91.9
84,90.1,1.0,1.18,109.44,89.95,91.84
85,90.61,18.0,1.91,109.46,89.93,91.78
86,91.02,22.0,1.82,109.66,89.88,91.72
87,91.59,19.0,1.59,109.77,89.98,91.69
90,90.62,7.0,2.02,109.88,89.96,91.63
92,90.94,39.0,1.82,109.99,89.93,91.56
93,90.19,6.0,1.61,110.1,89.84,91.47
94,90.0,17.0,1.59,110.23,89.74,91.38
95,90.17,34.0,1.82,110.34,89.62,91.31
96,90.36,34.0,1.82,110.45,89.53,91.24
97,89.98,20.0,1.61,110.56,89.44,91.17
98,90.21,26.0,1.82,110.67,89.45,91.12
99,90.0,46.0,1.75,110.78,89.39,91.06
100,89.16,2.0,1.59,110.89,89.2,91.0
101,89.73,7.0,1.47,110.8,89.01,90.96
102,89.19,18.0,1.82,110.91,88.87,90.91
103,89.88,15.0,1.82,111.02,88.76,90.87
