,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.32,40.0,1.92,100.1,99.15,99.44
2,99.32,144.0,2.38,100.6,99.16,99.47
3,99.25,142.0,2.43,101.12,99.13,99.52
4,99.18,127.0,2.53,101.22,99.1,99.58
5,98.87,88.0,2.56,101.32,99.06,99.63
6,98.8,148.0,2.82,101.42,99.19,99.66
7,98.73,152.0,2.76,101.52,99.13,99.7
8,98.43,121.0,2.48,101.62,99.09,99.75
9,98.2,122.0,2.06,101.76,98.85,99.8
10,97.73,61.0,2.08,101.86,98.62,99.83
11,97.69,132.0,2.34,101.96,98.39,99.87
12,97.14,46.0,2.08,102.06,98.17,99.86
13,96.83,99.0,2.15,102.16,97.92,99.82
14,96.6,114.0,2.02,102.99,97.66,99.79
15,96.28,99.0,1.99,103.09,97.37,99.73
16,95.98,106.0,1.97,103.19,97.08,99.67
17,95.56,59.0,1.99,103.29,96.76,99.59
18,95.4,100.0,1.93,103.39,96.43,99.5
19,94.76,20.0,1.92,103.49,96.06,99.38
20,94.69,94.0,1.97,103.5,95.71,99.29
21,94.26,25.0,1.78,103.6,95.36,99.15
22,94.05,72.0,1.99,103.7,95.0,98.99
23,93.66,40.0,1.99,103.88,94.65,98.84
24,93.13,16.0,1.78,103.98,94.28,98.66
25,93.55,16.0,1.78,104.07,93.98,98.51
26,93.31,46.0,1.97,104.17,93.68,98.34
27,93.79,35.0,1.93,104.27,93.46,98.22
28,93.88,29.0,1.99,104.37,93.29,98.1
29,93.43,7.0,1.68,104.47,93.09,97.98
30,93.01,14.0,1.86,104.57,92.92,97.86
31,92.59,7.0,1.33,104.67,92.71,97.69
32,92.17,7.0,1.3,104.77,92.5,97.53
33,92.7,20.0,1.99,104.4,92.36,97.36
34,92.69,20.0,1.75,104.81,92.26,97.18
35,93.44,0.0,0.86,104.91,92.29,97.03
36,93.05,23.0,1.86,105.01,92.24,96.85
37,93.44,16.0,1.99,105.11,92.25,96.7
38,93.02,17.0,1.99,105.21,92.17,96.55
39,93.015,8.0,1.33,105.31,92.08,96.39
40,92.43,0.0,0.74,104.61,91.98,96.21
41,92.11,32.0,1.99,104.71,91.89,96.02
42,92.5,42.0,1.78,105.13,91.88,95.89
43,93.08,27.0,1.99,105.23,91.97,95.76
44,93.09,22.0,1.99,105.33,92.01,95.63
45,92.85,29.0,1.99,105.43,92.03,95.5
46,92.54,20.0,1.75,105.59,91.94,95.4
47,92.84,30.0,1.99,105.69,91.92,95.27
48,92.53,39.0,1.86,105.79,91.83,95.14
49,92.21,7.0,1.3,104.59,91.75,94.97
50,91.79,13.0,1.74,104.69,91.63,94.81
51,92.66,3.0,1.3,104.79,91.65,94.66
52,92.33,23.0,1.85,104.89,91.67,94.52
53,92.305,30.0,1.99,105.15,91.65,94.38
54,91.55,8.0,1.99,104.92,91.5,94.23
55,92.08,29.0,1.93,105.1,91.4,94.09
56,91.69,13.0,1.99,105.2,91.28,93.95
57,91.39,31.0,1.86,104.41,91.16,93.8
