,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.73,48.0,2.02,100.4,99.29,99.47
2,101.07,50.0,2.44,100.5,99.47,99.54
3,101.54,80.0,2.35,100.6,99.67,99.63
4,101.86,63.0,2.33,100.89,99.91,99.75
5,101.87,62.0,2.12,100.99,100.18,99.86
6,102.33,72.0,1.88,101.09,100.66,99.96
7,101.43,55.0,1.86,101.26,100.87,100.06
8,102.33,41.0,2.51,101.36,101.22,100.19
9,101.43,63.0,1.87,101.59,101.3,100.3
10,103.24,7.0,2.59,101.69,101.62,100.44
11,102.37,19.0,1.95,101.79,101.86,100.58
12,102.87,48.0,2.02,101.89,102.07,100.68
13,103.33,45.0,1.88,101.99,102.3,100.77
14,102.44,44.0,1.86,102.09,102.39,100.85
15,103.25,48.0,2.38,102.19,102.53,100.93
16,103.68,85.0,1.88,102.29,102.71,101.02
17,103.15,27.0,1.87,102.39,102.79,101.1
18,103.89,48.0,1.99,102.3,103.04,101.18
19,102.99,30.0,1.87,102.28,103.11,101.22
20,103.74,45.0,2.3,102.18,103.34,101.31
21,104.1,72.0,1.88,102.28,103.43,101.37
22,103.2,35.0,1.86,101.97,103.51,101.4
23,103.48,63.0,2.28,102.07,103.57,101.45
24,103.87,76.0,1.88,102.17,103.62,101.49
25,103.98,75.0,1.87,102.27,103.77,101.55
26,104.19,79.0,1.87,102.37,103.86,101.6
27,103.3,32.0,1.85,102.47,103.82,101.67
28,103.83,52.0,1.89,102.57,103.89,101.75
29,104.12,79.0,1.87,104.69,103.91,101.84
30,104.89,34.0,1.89,104.79,104.1,101.95
31,104.0,65.0,1.84,105.2,104.13,102.01
32,104.93,14.0,1.87,105.23,104.21,102.1
33,104.15,83.0,1.88,105.33,104.3,102.16
34,105.06,27.0,1.87,105.33,104.46,102.23
35,104.32,99.0,1.88,105.43,104.5,102.3
36,105.21,30.0,1.87,104.58,104.62,102.37
37,104.58,45.0,1.87,104.68,104.66,102.45
38,105.49,15.0,1.87,104.78,104.88,102.55
39,104.75,54.0,1.86,104.88,104.97,102.63
40,105.66,15.0,1.86,105.03,105.12,102.72
41,105.03,33.0,1.86,105.13,105.13,102.79
42,105.98,7.0,1.87,105.23,105.33,102.93
43,105.11,39.0,1.86,105.33,105.35,103.04
44,106.0,25.0,1.87,105.43,105.54,103.17
45,105.37,43.0,1.87,105.53,105.57,103.29
46,106.26,26.0,1.87,105.45,105.76,103.46
47,105.4,40.0,1.87,105.25,105.78,103.58
48,106.31,7.0,1.88,105.76,105.95,103.73
49,105.78,24.0,1.86,105.86,105.98,103.83
50,106.68,24.0,1.87,105.96,106.17,103.96
51,105.82,27.0,1.87,106.06,106.19,104.08
52,106.77,8.0,1.86,106.16,106.36,104.2
53,105.95,46.0,1.87,106.26,106.36,104.3
54,106.9,9.0,1.33,106.36,106.54,104.41
55,106.08,33.0,1.87,106.46,106.55,104.49
56,106.98,26.0,1.71,106.56,106.71,104.59
57,106.31,48.0,1.62,106.66,106.71,104.67
58,107.26,5.0,1.33,106.58,106.9,104.79
59,106.4,29.0,1.81,106.68,106.91,104.87
60,107.2,23.0,1.87,106.78,107.05,104.99
61,107.52,54.0,1.88,106.94,107.13,105.08
62,106.86,43.0,1.87,107.04,107.23,105.17
63,107.79,13.0,1.86,106.8,107.33,105.27
64,106.93,22.0,1.71,106.77,107.43,105.34
65,107.73,29.0,1.88,106.87,107.51,105.45
66,108.01,79.0,1.88,106.97,107.7,105.55
67,107.11,16.0,1.87,107.07,107.71,105.62
68,108.02,22.0,1.73,107.17,107.88,105.72
69,107.13,17.0,1.86,107.58,107.87,105.78
70,108.08,7.0,1.87,107.69,108.04,105.88
71,107.45,42.0,1.86,107.8,108.07,105.95
72,108.35,17.0,1.87,107.62,108.15,106.04
73,107.53,24.0,1.86,107.73,108.22,106.13
74,108.33,24.0,1.86,107.84,108.27,106.23
75,108.83,55.0,1.88,108.41,108.46,106.33
76,108.2,42.0,1.86,108.83,108.51,106.41
77,109.02,29.0,1.87,108.94,108.61,106.51
78,108.49,49.0,1.88,109.05,108.75,106.61
79,109.38,21.0,1.86,109.16,108.89,106.72
80,108.75,53.0,1.87,109.27,109.05,106.81
81,109.64,22.0,1.87,109.38,109.21,106.9
82,109.01,35.0,1.86,109.35,109.37,107.0
83,109.92,17.0,1.86,110.34,109.53,107.1
84,109.1,61.0,1.88,110.45,109.69,107.2
85,110.02,19.0,1.86,110.56,109.86,107.3
86,109.39,56.0,1.88,110.56,109.92,107.4
87,110.25,24.0,1.85,110.67,110.12,107.5
88,109.83,33.0,1.73,110.78,110.2,107.6
89,110.72,16.0,1.85,110.89,110.42,107.7
90,109.95,51.0,1.84,110.86,110.48,107.8
91,110.89,3.0,1.61,111.51,110.69,107.9
92,110.26,49.0,1.84,111.62,110.75,108.0
93,111.08,27.0,1.85,111.73,110.96,108.1
94,110.55,57.0,1.85,111.84,111.02,108.21
95,111.46,21.0,1.7,111.9,111.26,108.32
96,110.96,55.0,1.85,112.01,111.35,108.43
97,111.83,23.0,1.77,112.12,111.59,108.54
98,111.1,67.0,1.85,112.23,111.68,108.65
99,111.92,24.0,1.86,112.34,111.89,108.76
100,111.42,54.0,1.84,112.45,111.96,108.87
