,id,stock,bal,acc,flavour
0,id0,102,5.320000000000533,4980.880000000001,chart
1,id1,102,14.730000000000956,4990.290000000002,arb
2,id2,101,38.059999999999505,4964.839999999999,chart
3,id3,102,36.410000000000466,5011.970000000001,chart
4,id4,101,70.32000000000103,4997.1,chart
5,id5,101,69.53000000000019,4996.3099999999995,chart
6,id6,102,8.510000000002066,4984.070000000002,chart
7,id7,102,1.0100000000013267,4976.5700000000015,chart
8,id8,101,38.059999999999505,4964.839999999999,chart
9,id9,101,41.2600000000016,4968.040000000002,chart
10,id10,102,57.89000000000003,5033.450000000001,chart
11,id11,101,82.10000000000194,5008.880000000002,chart
12,id12,103,0.8999999999999204,5025.24,arb
13,id13,102,30.40000000000252,5005.960000000003,chart
14,id14,101,62.029999999999475,4988.8099999999995,chart
15,id15,102,0.11000000000133525,4975.670000000002,chart
16,id16,0,9831.60999999999,9831.60999999999,chart
17,id17,0,9832.53999999999,9832.53999999999,chart
18,id18,0,9818.029999999992,9818.029999999992,chart
19,id19,0,9826.49999999999,9826.49999999999,chart
20,id20,2,9572.279999999997,9669.839999999997,chart
21,id21,0,9823.649999999994,9823.649999999994,chart
22,id22,29,7044.399999999999,8459.019999999999,chart
23,id23,42,5769.2699999999995,7818.03,chart
24,id24,4,9389.169999999998,9584.289999999999,chart
25,id25,26,7333.459999999998,8601.739999999998,chart
26,id26,7,9106.969999999998,9448.429999999997,chart
27,id27,0,9760.519999999999,9760.519999999999,chart
28,id28,0,9751.919999999996,9751.919999999996,chart
29,id29,30,6940.659999999999,8404.06,chart
30,id30,17,8173.239999999998,9002.499999999998,chart
31,id31,0,9807.599999999997,9807.599999999997,chart
32,id32,0,9811.609999999993,9811.609999999993,chart
33,id33,17,8203.599999999999,9032.859999999999,chart
34,id34,17,8173.239999999998,9002.499999999998,chart
35,id35,13,8533.009999999998,9167.149999999998,chart
36,id36,47,5284.650000000001,7577.31,chart
37,id37,0,9811.419999999995,9811.419999999995,chart
38,id38,36,6360.059999999998,8116.139999999998,chart
39,id39,10,8821.639999999998,9309.439999999997,chart
40,id40,21,7818.719999999998,8843.099999999999,chart
41,id41,23,7631.699999999998,8753.639999999998,chart
