,id,stock,bal,acc,flavour
0,id0,82,297.61500000000854,11972.775000000009,arb
1,id1,91,40.03000000000566,12996.610000000006,arb
2,id2,93,41.540000000005406,13282.880000000005,arb
3,id3,0,10236.929999999993,10236.929999999993,arb
4,id4,0,10371.160000000003,10371.160000000003,arb
5,id5,99,22.850000000001586,14118.470000000001,arb
6,id6,99,25.6800000000014,14121.300000000001,arb
7,id7,0,10333.760000000004,10333.760000000004,arb
8,id8,96,78.66999999999746,13747.149999999998,arb
9,id9,81,59.61000000000945,11592.390000000009,arb
10,id10,0,10238.989999999994,10238.989999999994,arb
11,id11,98,40.580000000008056,13993.820000000007,arb
12,id12,99,40.55000000000376,14136.170000000002,arb
13,id13,0,10254.079999999998,10254.079999999998,arb
14,id14,23,8339.329999999998,11614.069999999998,arb
15,id15,0,10291.27,10291.27,arb
16,id16,99,24.330000000000894,14119.95,arb
17,id17,50,3894.060000000012,11013.060000000012,arb
18,id18,98,47.810000000003726,14001.050000000003,arb
19,id19,99,19.6199999999984,14115.239999999998,arb
20,id20,89,66.49000000000318,12738.310000000003,arb
21,id21,0,10245.439999999991,10245.439999999991,arb
22,id22,97,74.13999999999893,13884.999999999998,arb
23,id23,95,32.16999999999808,13558.269999999999,arb
24,id24,88,70.8699999999967,12600.309999999996,arb
25,id25,90,85.65999999999804,12899.859999999997,chart
26,id26,0,10474.019999999993,10474.019999999993,arb
27,id27,83,98.62500000000216,11916.165,arb
28,id28,0,10470.189999999991,10470.189999999991,arb
29,id29,83,242.44000000001557,12059.980000000014,arb
30,id30,94,99.67999999999553,13483.399999999994,arb
31,id31,0,10418.389999999998,10418.389999999998,arb
32,id32,0,10910.200000000003,10910.200000000003,arb
33,id33,16,9020.819999999998,11298.899999999998,arb
34,id34,0,10574.21,10574.21,arb
35,id35,0,10365.470000000003,10365.470000000003,arb
36,id36,89,102.90999999999936,12774.73,chart
37,id37,94,73.71999999999777,13457.439999999997,arb
38,id38,95,24.27999999999473,13550.379999999996,arb
39,id39,17,8898.809999999998,11319.269999999997,arb
40,id40,95,22.289999999994322,13548.389999999994,arb
41,id41,0,10424.879999999994,10424.879999999994,arb
42,id42,0,10451.94999999999,10451.94999999999,arb
43,id43,95,26.179999999999808,13552.28,arb
44,id44,95,49.509999999994776,13575.609999999995,arb
45,id45,0,10480.23999999999,10480.23999999999,arb
46,id46,0,10761.349999999999,10761.349999999999,arb
47,id47,0,10738.609999999997,10738.609999999997,arb
48,id48,0,11838.760000000013,11838.760000000013,arb
49,id49,97,87.12000000000101,13897.98,arb
50,id50,95,69.20999999999998,13595.31,arb
51,id51,91,87.20499999999683,13043.784999999996,arb
52,id52,26,8555.679999999998,12257.559999999998,arb
53,id53,96,39.78000000000196,13708.260000000002,arb
54,id54,3,10392.750000000005,10819.890000000005,val
55,id55,94,79.73999999999097,13463.45999999999,arb
56,id56,1,10680.189999999997,10822.569999999996,val
57,id57,31,8175.309999999998,12589.089999999997,arb
58,id58,9,10459.07,11740.49,arb
59,id59,0,11354.860000000002,11354.860000000002,arb
60,id60,97,43.95000000000681,13854.810000000005,arb
61,id61,96,97.08000000000266,13765.560000000001,arb
62,id62,62,3199.7849999999635,12027.344999999963,arb
63,id63,95,71.62999999998888,13597.729999999989,arb
64,id64,93,34.45000000001289,13275.790000000014,arb
65,id65,0,11235.800000000005,11235.800000000005,arb
66,id66,35,7467.799999999994,12451.099999999995,noise
67,id67,0,10460.120000000004,10460.120000000004,arb
68,id68,93,84.6899999999955,13326.029999999995,arb
69,id69,95,31.159999999994568,13557.259999999995,arb
70,id70,95,7.259999999993667,13533.359999999993,arb
71,id71,0,10657.749999999989,10657.749999999989,arb
72,id72,86,109.35000000000672,12354.030000000006,arb
73,id73,0,10374.539999999983,10374.539999999983,arb
74,id74,0,10968.429999999993,10968.429999999993,arb
75,id75,46,5509.849999999999,12059.329999999998,noise
76,id76,80,574.4750000000106,11964.875000000011,arb
77,id77,21,9056.120000000004,12046.100000000004,arb
78,id78,92,92.24000000000079,13191.2,arb
79,id79,0,10596.169999999987,10596.169999999987,arb
80,id80,83,104.74999999997948,11922.289999999979,arb
81,id81,96,51.01999999998718,13719.499999999987,arb
82,id82,96,37.579999999991344,13706.05999999999,arb
83,id83,95,72.15000000000231,13598.250000000002,arb
84,id84,92,113.31000000000142,13212.27,arb
85,id85,0,10470.81999999999,10470.81999999999,arb
86,id86,0,10693.03,10693.03,arb
87,id87,40,6629.070000000002,12324.270000000002,arb
88,id88,0,10638.700000000003,10638.700000000003,arb
89,id89,78,1609.5500000000043,12715.190000000004,noise
90,id90,0,10173.679999999997,10173.679999999997,arb
91,id91,4,10429.619999999977,10999.139999999978,noise
92,id92,28,7622.04999999999,11608.68999999999,noise
93,id93,90,298.8999999999964,13113.099999999995,arb
94,id94,42,5764.43999999999,11744.39999999999,arb
95,id95,96,41.990000000005054,13710.470000000005,arb
96,id96,89,4.760000000016817,12676.580000000016,arb
97,id97,97,10.409999999993943,13821.269999999993,arb
98,id98,91,332.8099999999994,13289.39,noise
99,id99,82,49.900000000008106,11725.060000000009,arb
100,id100,0,11394.619999999995,11394.619999999995,lstm
101,id101,0,11140.289999999988,11140.289999999988,lstm
102,id102,0,10372.104999999994,10372.104999999994,lstm
103,id103,0,10274.969999999998,10274.969999999998,lstm
104,id104,0,11833.120000000008,11833.120000000008,lstm
105,id105,0,11732.74000000001,11732.74000000001,lstm
106,id106,0,10609.279999999999,10609.279999999999,lstm
