,id,stock,bal,acc,flavour
0,id0,102,59.2899999999982,7802.109999999998,chart
1,id1,102,30.499999999997556,7773.319999999997,arb
2,id2,103,8.670000000000698,7827.400000000001,arb
3,id3,103,46.150000000001725,7864.880000000001,chart
4,id4,103,1.7699999999986318,7820.499999999998,arb
5,id5,103,23.880000000000734,7842.610000000001,arb
6,id6,102,21.039999999997917,7763.859999999998,chart
7,id7,102,81.20999999999871,7824.029999999999,chart
8,id8,103,0.6500000000006594,7819.38,chart
9,id9,103,29.780000000001053,7848.51,arb
10,id10,103,3.740000000000208,7822.469999999999,arb
11,id11,102,73.22999999999881,7816.049999999998,chart
12,id12,103,11.080000000000666,7829.81,chart
13,id13,102,72.91999999999864,7815.739999999998,chart
14,id14,102,32.04999999999794,7774.869999999998,chart
15,id15,103,23.18000000000106,7841.910000000001,arb
16,id16,3,9454.559999999994,9682.289999999994,chart
17,id17,45,5473.129999999999,8889.079999999998,chart
18,id18,0,9749.28,9749.28,chart
19,id19,3,9454.639999999998,9682.369999999997,chart
20,id20,24,7509.079999999998,9330.919999999998,chart
21,id21,40,5964.429999999999,9000.829999999998,chart
22,id22,15,8318.519999999999,9457.169999999998,chart
23,id23,37,6255.129999999999,9063.8,chart
24,id24,44,5579.27,8919.310000000001,chart
25,id25,12,8612.369999999997,9523.289999999997,chart
26,id26,47,5283.86,8851.63,chart
27,id27,44,5566.34,8906.380000000001,chart
28,id28,34,6547.849999999999,9128.789999999999,chart
29,id29,48,5189.16,8832.84,chart
30,id30,41,5872.22,8984.53,chart
31,id31,47,5283.17,8850.94,chart
32,id32,40,5969.3099999999995,9005.71,chart
33,id33,18,8031.83,9398.21,chart
34,id34,47,5283.17,8850.94,chart
35,id35,5,9266.509999999997,9646.059999999996,chart
36,id36,44,5574.8,8914.84,chart
37,id37,13,8497.299999999997,9484.129999999997,chart
38,id38,47,5283.17,8850.94,chart
39,id39,47,5283.17,8850.94,chart
40,id40,16,8219.579999999998,9434.139999999998,chart
41,id41,0,9742.549999999996,9742.549999999996,chart
42,id42,28,7122.919999999998,9248.399999999998,chart
43,id43,15,8314.939999999997,9453.589999999997,chart
44,id44,4,9367.539999999997,9671.179999999997,chart
45,id45,47,5283.17,8850.94,chart
46,id46,29,7028.829999999999,9230.22,chart
47,id47,47,5283.17,8850.94,chart
48,id48,3,9455.189999999997,9682.919999999996,chart
49,id49,16,8219.579999999998,9434.139999999998,chart
50,id50,28,7127.639999999999,9253.119999999999,chart
51,id51,42,5771.169999999999,8959.39,chart
52,id52,43,5671.63,8935.76,chart
53,id53,35,6446.089999999999,9102.939999999999,chart
54,id54,1,9630.239999999998,9706.149999999998,chart
55,id55,15,8313.609999999999,9452.259999999998,chart
56,id56,48,5189.2699999999995,8832.949999999999,chart
57,id57,46,5377.59,8869.45,chart
58,id58,47,5283.17,8850.94,chart
59,id59,18,8033.179999999999,9399.56,chart
60,id60,38,6161.329999999999,9045.91,chart
61,id61,36,6354.009999999999,9086.769999999999,chart
62,id62,17,8130.789999999999,9421.259999999998,chart
63,id63,10,8787.829999999996,9546.929999999997,chart
64,id64,23,7566.319999999999,9312.249999999998,chart
65,id65,47,5283.849999999999,8851.619999999999,chart
66,id66,5,9273.909999999998,9653.459999999997,chart
67,id67,5,9273.909999999998,9653.459999999997,chart
68,id68,30,6936.579999999999,9213.88,chart
69,id69,28,7122.919999999998,9248.399999999998,chart
70,id70,41,5872.099999999999,8984.41,chart
71,id71,49,5094.58,8814.17,chart
72,id72,44,5566.18,8906.220000000001,chart
73,id73,0,9736.489999999996,9736.489999999996,chart
74,id74,2,9543.579999999998,9695.399999999998,chart
75,id75,0,9749.28,9749.28,chart
76,id76,19,7961.8499999999985,9404.14,chart
77,id77,47,5283.849999999999,8851.619999999999,chart
78,id78,32,6741.759999999999,9170.88,chart
79,id79,44,5571.79,8911.83,chart
80,id80,2,9537.759999999998,9689.579999999998,chart
81,id81,49,5094.58,8814.17,chart
82,id82,46,5377.59,8869.45,chart
83,id83,21,7785.189999999998,9379.299999999997,chart
84,id84,16,8222.479999999998,9437.039999999997,chart
85,id85,22,7657.649999999999,9327.669999999998,chart
86,id86,20,7883.319999999998,9401.519999999997,chart
87,id87,47,5283.849999999999,8851.619999999999,chart
88,id88,103,15.569999999999396,7834.299999999999,chart
89,id89,102,71.89999999999978,7814.719999999999,chart
90,id90,102,66.63000000000049,7809.45,chart
91,id91,102,56.049999999999415,7798.869999999999,chart
92,id92,102,48.449999999998724,7791.269999999999,chart
93,id93,102,51.85999999999868,7794.6799999999985,chart
94,id94,102,74.79999999999963,7817.619999999999,val
95,id95,71,3110.014999999994,8499.624999999993,chart
96,id96,44,5445.5300000000025,8785.570000000003,chart
97,id97,64,3482.3499999999945,8340.589999999995,noise
98,id98,54,4595.98,8695.119999999999,chart
99,id99,47,5247.170000000002,8814.940000000002,chart
100,id100,92,990.0049999999986,7973.724999999998,lstm
101,id101,101,23.449999999997146,7690.359999999997,lstm
102,id102,104,35.469999999997526,7930.109999999997,lstm
103,id103,101,53.719999999997526,7720.629999999997,lstm
104,id104,101,20.419999999997785,7687.329999999997,lstm
105,id105,101,11.619999999998612,7678.529999999999,lstm
106,id106,101,41.209999999997635,7708.119999999997,lstm
