,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.02,100.0,1.95,100.1,99.22,99.45
2,99.65,35.0,1.94,100.2,99.26,99.49
3,99.06,34.0,1.93,101.16,99.21,99.53
4,98.81,57.0,1.95,101.26,99.15,99.59
5,98.09,14.0,1.63,101.36,99.04,99.63
6,97.16,9.0,1.63,101.46,99.0,99.63
7,97.14,98.0,1.95,101.56,98.78,99.64
8,96.55,35.0,1.94,101.7,98.55,99.65
9,95.85,24.0,1.93,102.08,98.07,99.65
10,95.88,104.0,1.95,102.18,97.66,99.65
11,95.51,45.0,1.94,102.28,97.21,99.65
12,95.85,82.0,1.95,102.38,96.79,99.61
13,96.15,71.0,1.95,102.84,96.44,99.56
14,95.87,52.0,1.95,102.94,96.12,99.51
15,96.15,106.0,1.95,103.04,95.85,99.45
16,96.13,56.0,1.95,103.14,95.65,99.39
17,95.98,43.0,1.95,103.47,95.53,99.32
18,96.28,62.0,1.95,104.02,95.44,99.25
19,96.43,64.0,1.95,103.97,95.43,99.16
20,96.65,72.0,1.95,104.07,95.51,99.11
21,97.2,74.0,1.95,104.12,95.64,99.03
22,97.33,75.0,1.95,104.22,95.82,98.94
23,96.84,21.0,1.94,104.34,95.92,98.85
24,97.12,102.0,1.94,104.4,96.02,98.75
25,97.46,62.0,1.94,104.42,96.18,98.68
26,97.75,66.0,1.94,104.52,96.34,98.6
27,97.17,20.0,1.55,104.62,96.44,98.55
28,97.47,85.0,1.93,104.72,96.59,98.5
29,97.34,32.0,1.83,104.8,96.7,98.46
30,97.31,75.0,1.94,104.73,96.79,98.42
31,96.35,1.0,0.97,104.83,96.76,98.33
32,95.49,1.0,0.87,104.51,96.59,98.23
33,95.71,62.0,1.94,104.61,96.43,98.12
34,95.87,80.0,1.93,104.71,96.33,98.0
35,95.72,35.0,1.93,104.81,96.19,97.9
36,95.94,82.0,1.77,104.91,96.04,97.78
37,95.75,33.0,1.77,106.66,95.84,97.68
38,95.91,48.0,1.82,107.05,95.71,97.59
39,95.78,19.0,1.93,107.15,95.54,97.49
40,95.5,24.0,1.93,107.25,95.36,97.37
41,95.37,5.0,0.82,107.43,95.17,97.25
42,95.73,58.0,1.93,107.35,95.11,97.18
43,95.74,28.0,1.93,106.95,95.14,97.1
44,96.09,28.0,1.93,107.05,95.18,97.03
45,95.96,35.0,1.82,107.64,95.19,96.96
46,96.12,39.0,1.65,107.93,95.23,96.93
47,95.68,22.0,1.93,108.04,95.2,96.86
48,96.24,27.0,1.82,108.15,95.25,96.81
49,96.27,31.0,1.77,108.26,95.29,96.72
50,95.59,5.0,1.93,108.37,95.27,96.63
51,95.57,15.0,1.77,108.63,95.28,96.54
52,96.1,43.0,1.93,108.53,95.35,96.46
53,96.35499999999999,1.0,0.51,108.64,95.41,96.39
54,96.2,32.0,1.77,109.1,95.46,96.33
55,96.5,57.0,1.93,109.21,95.5,96.28
56,96.78,8.0,1.93,109.32,95.58,96.25
