,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.66,38.0,1.86,100.29,99.28,99.47
2,101.07,65.0,1.97,100.26,99.46,99.54
3,100.85,84.0,1.97,100.36,99.59,99.62
4,100.86,77.0,1.96,100.46,99.73,99.72
5,101.51,41.0,1.97,100.56,99.96,99.83
6,101.38,56.0,1.97,100.66,100.35,99.92
7,101.57,74.0,1.96,100.76,100.58,100.02
8,101.47,58.0,1.97,101.33,100.84,100.13
9,102.25,32.0,1.98,102.48,101.0,100.26
10,102.4,101.0,1.86,102.58,101.24,100.39
11,102.62,80.0,1.86,102.68,101.5,100.53
12,103.4,19.0,1.44,102.78,101.77,100.64
13,102.78,75.0,1.96,102.88,101.94,100.72
14,103.64,17.0,1.95,102.98,102.22,100.83
15,103.01,67.0,1.96,103.08,102.44,100.91
16,103.78,23.0,1.97,102.85,102.67,101.01
17,103.33,33.0,1.81,102.95,102.86,101.09
18,103.52,41.0,1.84,103.05,103.06,101.16
19,103.74,64.0,1.96,103.15,103.29,101.22
20,103.68,45.0,1.75,103.29,103.43,101.31
21,103.9,40.0,1.85,103.39,103.58,101.36
22,103.62,69.0,1.95,103.49,103.68,101.4
23,104.1,32.0,1.95,103.59,103.75,101.46
24,104.07,73.0,1.95,103.69,103.88,101.5
25,104.74,21.0,1.95,103.79,103.99,101.57
26,104.12,39.0,1.96,103.89,104.1,101.62
27,104.54,43.0,1.96,103.99,104.18,101.71
28,104.47,58.0,1.95,104.2,104.29,101.8
29,104.7,26.0,1.83,104.3,104.41,101.9
30,104.86,54.0,1.96,104.48,104.52,102.01
31,104.25,65.0,1.97,104.25,104.58,102.08
32,104.91,16.0,1.95,104.35,104.68,102.17
33,104.29,26.0,1.75,104.45,104.75,102.23
34,104.96,17.0,1.96,104.55,104.84,102.29
35,104.68,30.0,1.74,104.65,104.9,102.37
36,105.29,27.0,1.97,104.75,104.96,102.44
37,104.84,8.0,1.11,104.85,105.03,102.52
38,105.61,10.0,1.88,104.95,105.14,102.62
39,104.84,20.0,1.75,105.05,105.18,102.7
40,105.46,28.0,1.96,105.31,105.26,102.78
41,105.7,51.0,1.96,105.41,105.34,102.86
42,105.17,61.0,1.96,105.51,105.43,102.98
43,106.14,10.0,1.74,105.61,105.55,103.11
44,105.37,10.0,1.95,105.71,105.66,103.23
45,106.24,19.0,1.96,105.81,105.79,103.37
46,105.83,9.0,1.83,105.91,105.9,103.54
47,106.59,9.0,1.95,105.89,106.03,103.69
48,105.73,11.0,1.42,105.99,106.12,103.83
49,106.39,27.0,1.96,106.09,106.2,103.94
50,106.6,55.0,1.93,106.19,106.38,104.07
51,105.98,29.0,1.76,106.29,106.43,104.19
52,106.85,22.0,1.76,106.39,106.54,104.31
53,106.09,28.0,1.97,106.49,106.63,104.41
54,107.0,20.0,1.74,106.59,106.72,104.53
55,106.47,33.0,1.75,106.69,106.83,104.64
56,107.34,13.0,1.75,106.79,106.94,104.76
57,106.72,16.0,1.75,106.89,107.03,104.87
58,107.34,25.0,1.97,106.99,107.1,104.99
59,106.73,40.0,1.97,107.09,107.2,105.1
60,107.64,17.0,1.97,107.12,107.32,105.21
61,106.98,6.0,1.95,107.48,107.36,105.3
63,107.89,14.0,1.95,107.58,107.55,105.41
64,107.36,45.0,1.97,107.99,107.6,105.49
65,108.23,31.0,1.97,108.1,107.81,105.6
66,108.45,43.0,1.93,108.21,107.96,105.7
67,108.6,16.0,1.95,108.32,108.17,105.81
68,108.36,41.0,1.95,108.43,108.27,105.9
69,109.02,20.0,1.74,108.54,108.5,106.01
70,108.04,3.0,1.65,109.67,108.57,106.1
71,109.01,5.0,1.95,109.79,108.8,106.21
72,109.7,53.0,1.75,109.9,109.01,106.33
73,110.36,7.0,1.19,110.57,109.35,106.46
74,111.02,16.0,1.85,110.68,109.66,106.61
75,110.49,44.0,1.97,110.79,109.97,106.74
77,111.26,15.0,1.97,110.9,110.27,106.88
78,111.41,10.0,1.39,111.01,110.57,107.01
79,111.2,23.0,1.95,111.12,110.83,107.15
80,111.82,22.0,1.95,111.23,111.18,107.3
81,111.16,20.0,1.97,111.34,111.39,107.43
82,112.07,4.0,1.94,111.45,111.79,107.58
83,111.31,9.0,1.95,111.56,112.02,107.71
84,111.97,27.0,1.97,111.41,112.25,107.86
85,111.31,24.0,1.95,111.52,112.34,107.99
86,111.92,37.0,1.97,111.63,112.43,108.14
87,111.7,50.0,1.93,111.74,112.55,108.27
88,111.92,39.0,1.95,111.85,112.62,108.41
89,112.07,41.0,1.95,111.96,112.69,108.55
90,111.59,45.0,1.97,111.97,112.73,108.68
91,112.5,19.0,1.97,112.08,112.8,108.82
92,111.63,13.0,1.97,111.9,112.85,108.96
94,112.25,28.0,1.95,112.01,112.87,109.1
95,112.23,57.0,1.97,112.12,112.96,109.23
96,112.47,43.0,1.89,112.23,113.01,109.38
97,112.04,28.0,1.93,112.34,113.08,109.5
98,112.8,20.0,1.97,112.42,113.17,109.65
99,111.85,13.0,1.75,112.32,113.18,109.76
100,112.82,4.0,1.25,112.74,113.27,109.9
101,112.86,67.0,1.94,112.85,113.35,110.03
102,113.16,18.0,1.64,112.96,113.51,110.18
103,113.27,37.0,1.97,113.07,113.59,110.32
104,113.57,17.0,1.74,113.18,113.78,110.46
105,113.78,10.0,1.38,113.29,113.93,110.62
106,113.89,24.0,1.75,113.15,114.1,110.76
107,113.83,34.0,1.74,113.26,114.24,110.91
108,114.13,34.0,1.95,113.37,114.45,111.05
109,113.68,35.0,1.76,113.48,114.54,111.19
110,114.1,14.0,1.94,113.59,114.76,111.33
111,114.0,46.0,1.95,113.49,114.88,111.48
112,113.9,57.0,1.96,113.95,114.98,111.61
113,114.44,33.0,1.96,114.19,115.11,111.76
114,114.86,3.0,1.39,114.3,115.27,111.9
115,114.27,32.0,1.96,114.41,115.34,112.05
116,115.24,5.0,1.95,114.52,115.49,112.2
117,114.48,17.0,1.39,114.63,115.55,112.34
118,115.25,14.0,1.95,114.74,115.69,112.48
119,115.29,20.0,1.95,112.98,115.81,112.62
120,114.36,11.0,1.95,113.09,115.88,112.74
121,113.5,18.0,1.93,113.2,115.82,112.84
122,113.54,69.0,1.93,113.31,115.77,112.93
123,113.28,49.0,1.93,113.45,115.71,113.03
124,113.59,58.0,1.95,113.56,115.62,113.12
125,113.69,69.0,1.95,113.67,115.5,113.2
126,113.55,49.0,1.95,113.78,115.43,113.26
127,113.79,48.0,1.88,113.89,115.29,113.32
128,113.48,55.0,1.95,114.0,115.19,113.38
129,114.04,34.0,1.84,114.11,115.07,113.44
130,113.78,68.0,1.93,114.22,114.92,113.49
131,114.4,54.0,1.97,114.26,114.92,113.55
132,113.74,40.0,1.93,114.37,114.94,113.59
133,114.6,36.0,1.97,114.48,115.05,113.66
134,114.17,55.0,1.96,114.59,115.14,113.7
135,114.49,47.0,1.9,114.45,115.23,113.76
136,114.06,49.0,1.95,114.56,115.27,113.8
137,114.53,47.0,1.85,114.67,115.37,113.86
138,113.97,41.0,1.95,114.78,115.39,113.9
139,114.84,22.0,1.84,114.89,115.53,113.96
140,114.09,33.0,1.93,115.0,115.54,114.0
141,114.96,24.0,1.85,115.11,115.66,114.06
142,114.4,44.0,1.95,115.22,115.66,114.12
143,115.15,43.0,1.96,115.3,115.8,114.17
144,114.4,36.0,1.95,115.48,115.78,114.23
145,115.27,24.0,1.86,115.59,115.89,114.29
146,115.2,104.0,1.97,115.7,115.96,114.35
147,115.61,48.0,1.85,115.81,116.12,114.41
148,115.16,43.0,1.85,115.92,116.18,114.47
149,116.07,15.0,1.96,116.03,116.39,114.54
150,115.12,26.0,1.94,116.14,116.42,114.61
151,116.09,2.0,1.41,116.21,116.62,114.68
152,115.14,21.0,1.71,116.32,116.64,114.73
153,116.11,5.0,1.95,116.43,116.81,114.79
154,115.52,65.0,1.89,116.54,116.85,114.84
155,116.47,8.0,1.95,116.65,117.06,114.9
156,115.86,45.0,1.97,116.76,117.12,114.94
158,116.83,6.0,1.96,116.87,117.28,115.0
159,116.24,17.0,1.93,116.98,117.34,115.05
160,117.21,3.0,1.95,117.2,117.54,115.11
161,116.59,11.0,1.93,117.31,117.59,115.17
162,117.56,9.0,1.74,117.42,117.83,115.24
163,116.97,18.0,1.86,117.53,117.92,115.3
165,117.94,5.0,1.95,117.64,118.2,115.38
166,117.17,15.0,1.75,117.75,118.31,115.43
167,118.12,11.0,1.97,117.86,118.57,115.5
168,117.5,13.0,1.97,118.07,118.67,115.56
170,118.47,2.0,1.97,118.19,118.93,115.62
171,117.81,1.0,1.95,118.31,119.03,115.69
172,118.76,4.0,1.95,118.43,119.28,115.76
173,117.79,0.0,1.95,118.55,119.34,115.81
174,118.7,13.0,1.97,118.67,119.55,115.9
175,117.79,20.0,1.93,118.79,119.57,115.99
177,118.77,2.0,1.46,119.02,119.75,116.09
178,118.84,51.0,1.89,117.32,119.84,116.2
179,117.89,8.0,1.97,117.43,119.91,116.29
180,117.45,33.0,1.94,117.46,119.84,116.37
181,117.22,22.0,1.95,117.57,119.81,116.44
182,117.99,26.0,1.97,117.68,119.76,116.52
183,117.33,29.0,1.95,117.76,119.71,116.6
184,118.26,21.0,1.97,117.87,119.66,116.68
185,117.6,41.0,1.94,117.99,119.64,116.76
186,118.37,25.0,1.95,118.11,119.61,116.84
187,117.4,2.0,1.42,118.23,119.57,116.91
188,118.31,18.0,1.97,118.35,119.52,116.98
189,117.96,43.0,1.97,118.47,119.43,117.06
190,118.62,33.0,1.97,118.8,119.5,117.14
191,118.55,48.0,1.95,118.92,119.61,117.23
192,119.14,33.0,1.97,119.04,119.8,117.32
193,118.19,13.0,1.76,119.16,119.82,117.4
194,119.14,7.0,1.97,119.28,120.0,117.49
195,118.27,19.0,1.97,119.4,120.0,117.57
197,119.18,8.0,1.93,119.52,120.16,117.65
198,118.59,55.0,1.93,119.64,120.18,117.73
199,119.46,15.0,1.97,119.76,120.39,117.82
200,119.59,24.0,0.86,119.88,120.52,117.92
201,120.2,19.0,1.76,120.0,120.74,118.02
202,120.81,18.0,1.75,120.12,120.96,118.13
203,120.49,37.0,1.75,120.24,121.15,118.23
204,121.08,18.0,1.83,120.36,121.34,118.35
205,121.59,38.0,1.95,120.48,121.68,118.46
206,120.97,23.0,1.95,120.6,121.86,118.58
207,121.56,37.0,1.97,120.86,122.19,118.69
208,120.91,27.0,1.93,120.98,122.36,118.81
209,121.68,25.0,1.97,121.34,122.67,118.92
210,122.22,25.0,1.97,121.42,122.95,119.05
211,121.74,28.0,1.76,121.54,123.16,119.16
212,122.28,21.0,1.95,121.64,123.37,119.29
