,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.61,64.0,24.15,100.1,99.28,99.46
2,101.34,49.0,2.39,100.2,99.49,99.53
3,101.95,63.0,2.7,100.3,99.73,99.63
4,100.94,9.0,2.52,100.4,99.88,99.73
5,101.55,49.0,1.98,100.5,100.11,99.84
6,102.01,54.0,1.94,100.39,100.56,99.94
7,101.01,14.0,1.75,100.23,100.73,100.03
8,101.62,45.0,2.15,100.33,101.01,100.14
9,102.21,63.0,1.98,102.79,101.17,100.27
10,101.43,123.0,1.92,103.09,101.31,100.38
15,102.43,1.0,1.64,103.16,101.55,100.52
16,101.58,129.0,1.98,103.26,101.65,100.6
18,102.56,3.0,1.64,103.0,101.77,100.68
19,101.71,108.0,1.98,103.1,101.75,100.75
21,102.69,3.0,1.64,103.2,101.92,100.82
22,101.96,113.0,1.92,103.2,101.96,100.88
25,102.94,3.0,1.62,103.3,102.05,100.95
26,102.33,99.0,1.98,103.4,102.18,101.0
30,103.31,3.0,1.62,103.5,102.35,101.05
31,102.58,83.0,1.98,103.6,102.39,101.12
32,103.58,2.0,1.64,103.7,102.6,101.17
33,102.99,80.0,1.98,104.54,102.66,101.19
34,103.99,1.0,1.64,104.64,102.9,101.25
35,103.41,111.0,1.98,104.74,102.98,101.28
37,104.41,0.0,1.64,104.84,103.25,101.34
38,103.95,94.0,1.87,104.94,103.38,101.39
39,104.93,2.0,1.62,105.04,103.68,101.49
40,104.38,62.0,1.98,105.27,103.82,101.58
42,105.38,2.0,1.64,104.8,104.12,101.7
43,104.74,18.0,1.64,104.9,104.26,101.81
44,105.64,6.0,1.9,105.0,104.57,101.9
45,105.03,17.0,1.64,105.1,104.71,102.0
46,105.93,9.0,1.92,107.07,105.0,102.1
47,105.43,125.0,1.95,107.17,105.14,102.17
50,106.43,2.0,1.64,107.27,105.44,102.28
51,105.93,111.0,1.92,107.37,105.59,102.36
55,106.88,3.0,1.64,107.47,105.88,102.48
56,106.43,104.0,1.92,107.57,106.03,102.6
58,107.43,1.0,1.64,107.68,106.34,102.73
59,107.09,54.0,1.43,107.79,106.51,102.85
60,108.03,3.0,1.64,107.9,106.84,102.98
61,107.53,27.0,1.72,108.01,107.03,103.15
65,108.53,3.0,1.64,108.12,107.38,103.33
66,107.53,2.0,1.64,108.23,107.54,103.49
69,108.47,5.0,1.64,108.34,107.84,103.68
70,108.15,59.0,1.86,108.45,108.01,103.89
71,108.88,36.0,1.92,108.56,108.3,104.08
72,107.94,7.0,1.64,108.75,108.41,104.26
76,108.94,2.0,1.64,108.86,108.66,104.43
77,108.47,14.0,1.46,108.97,108.76,104.6
78,109.47,2.0,1.64,109.08,109.0,104.79
80,108.47,1.0,1.64,109.19,109.04,104.95
81,109.47,1.0,1.64,109.3,109.23,105.11
82,108.98,3.0,0.91,109.19,109.28,105.25
88,109.98,2.0,1.64,109.3,109.52,105.43
94,108.98,3.0,1.64,109.41,109.57,105.58
95,109.98,2.0,1.87,109.52,109.75,105.74
98,109.04,2.0,1.58,109.63,109.77,105.9
105,110.04,2.0,1.64,109.74,109.98,106.07
106,109.04,1.0,1.01,109.66,109.99,106.21
107,110.04,1.0,1.64,109.77,110.15,106.38
108,109.14,3.0,1.58,109.88,110.12,106.51
112,110.08,3.0,1.64,109.99,110.28,106.68
113,109.08,8.0,1.64,110.1,110.24,106.81
115,110.08,0.0,1.64,110.21,110.35,106.98
116,109.14,6.0,1.9,110.32,110.27,107.11
117,110.09,1.0,1.59,110.43,110.38,107.27
118,109.64,32.0,1.71,110.54,110.35,107.4
119,110.58,3.0,1.64,110.65,110.5,107.57
120,109.64,5.0,1.64,110.76,110.46,107.7
121,110.64,1.0,1.64,110.86,110.62,107.86
122,110.1,5.0,1.42,110.97,110.63,107.99
128,111.04,2.0,1.64,111.37,110.82,108.15
129,110.4,16.0,1.77,111.6,110.85,108.28
131,111.4,1.0,1.64,111.71,111.08,108.44
132,110.76,8.0,1.47,111.82,111.15,108.57
134,111.68,4.0,1.58,111.93,111.4,108.72
139,110.68,2.0,1.64,112.04,111.46,108.84
147,111.68,1.0,1.64,112.15,111.66,108.99
148,112.08,33.0,1.39,112.26,111.81,109.12
149,111.5,3.0,1.58,112.37,112.0,109.26
150,112.44,2.0,1.58,112.25,112.18,109.4
151,111.5,2.0,1.64,112.36,112.32,109.53
152,112.44,4.0,1.64,112.47,112.46,109.66
155,111.44,1.0,1.64,112.58,112.56,109.78
160,112.57,1.0,1.77,112.69,112.68,109.9
162,111.72,4.0,1.64,112.8,112.78,110.02
163,113.09,2.0,2.01,112.91,112.92,110.14
164,112.19,0.0,1.03,113.02,113.07,110.26
166,113.89,1.0,2.34,112.58,113.29,110.39
167,112.51,0.0,1.66,112.69,113.33,110.5
168,113.0,19.0,3.12,112.8,113.48,110.6
169,113.69,45.0,2.74,112.91,113.6,110.72
170,114.15,81.0,2.33,112.86,113.86,110.83
171,113.25,10.0,2.45,112.9,113.94,110.94
172,114.19,28.0,3.94,113.01,114.22,111.05
173,113.25,10.0,3.24,113.02,114.29,111.15
174,114.23,22.0,4.64,113.13,114.54,111.26
175,113.25,0.0,3.76,113.24,114.56,111.37
176,114.15,15.0,1.92,113.35,114.76,111.47
177,114.56,71.0,1.98,113.46,114.83,111.59
178,113.56,4.0,1.64,113.57,114.94,111.67
179,114.46,16.0,1.92,113.68,115.09,111.79
180,114.46,72.0,1.98,113.56,115.17,111.89
181,114.87,76.0,1.98,113.86,115.24,112.01
184,113.93,4.0,1.62,113.92,115.31,112.09
185,114.83,13.0,1.9,114.03,115.37,112.21
186,115.03,69.0,1.98,114.14,115.55,112.31
187,114.03,1.0,1.64,114.25,115.53,112.41
188,114.93,13.0,1.92,114.36,115.7,112.51
189,115.34,69.0,1.98,114.47,115.82,112.64
190,114.34,3.0,1.64,114.58,115.8,112.73
191,115.24,9.0,1.9,114.69,115.97,112.85
192,115.03,69.0,1.98,114.8,116.03,112.95
193,115.64,46.0,1.92,114.91,116.15,113.08
198,114.64,2.0,1.64,115.07,116.13,113.17
199,115.62,2.0,1.85,115.18,116.3,113.3
200,115.22,69.0,1.9,115.29,116.34,113.4
201,115.72,44.0,1.82,115.4,116.41,113.52
202,114.94,106.0,1.72,115.51,116.5,113.61
203,115.94,3.0,1.64,115.62,116.6,113.74
204,115.25,109.0,1.72,115.7,116.59,113.83
205,116.25,0.0,1.64,115.54,116.78,113.95
206,116.25,71.0,1.59,115.65,116.88,114.05
207,116.59,44.0,1.59,115.76,117.04,114.17
208,116.93,44.0,1.59,118.19,117.17,114.28
209,117.8,27.0,1.98,118.31,117.49,114.42
210,118.67,21.0,1.98,118.43,117.79,114.56
211,119.25,18.0,1.72,118.55,118.19,114.73
212,119.68,36.0,1.59,118.97,118.59,114.89
213,120.03,33.0,1.62,119.1,119.1,115.05
214,119.53,46.0,1.56,119.22,119.46,115.21
215,120.31,26.0,1.92,119.34,119.97,115.37
216,119.81,37.0,1.62,119.46,120.33,115.54
217,120.53,30.0,1.97,119.58,120.76,115.7
218,119.66,14.0,1.58,119.69,121.07,115.86
219,120.56,18.0,2.36,119.77,121.43,116.02
220,119.96,32.0,1.62,119.89,121.65,116.18
221,120.61,19.0,1.9,120.01,121.84,116.33
222,120.11,27.0,1.64,120.13,121.93,116.49
223,121.01,9.0,1.9,120.25,122.06,116.63
224,120.03,0.0,1.04,120.37,122.06,116.78
