,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.56,77.0,4.62,100.21,99.17,99.44
2,99.3,64.0,4.16,100.44,99.18,99.47
3,99.07,94.0,4.2,100.54,99.13,99.51
4,99.44,130.0,4.19,100.64,99.13,99.58
5,99.88,73.0,2.3,100.4,99.2,99.65
6,100.07,99.0,1.99,100.5,99.46,99.71
7,100.31,118.0,2.06,100.6,99.56,99.78
8,100.03,69.0,2.19,100.7,99.68,99.86
9,100.34,97.0,2.01,100.8,99.65,99.95
10,100.68,111.0,1.99,100.83,99.72,100.04
11,100.78,126.0,2.18,100.93,99.8,100.15
12,100.52,61.0,2.11,101.03,99.9,100.21
13,100.83,76.0,1.99,101.13,100.05,100.25
14,100.55,27.0,1.98,101.23,100.2,100.3
15,100.71,33.0,1.98,101.33,100.33,100.33
16,101.0,104.0,1.99,101.43,100.44,100.37
17,101.24,81.0,1.99,101.53,100.56,100.41
18,101.85,21.0,1.44,101.63,100.71,100.45
19,102.08,46.0,1.98,101.73,100.92,100.47
20,101.09,18.0,1.77,101.83,101.0,100.51
21,102.07,12.0,1.99,101.93,101.14,100.53
22,102.22,70.0,1.99,102.03,101.28,100.54
23,101.44,123.0,1.99,102.13,101.37,100.55
24,102.0,81.0,1.99,102.23,101.49,100.55
25,102.78,4.0,1.3,102.33,101.71,100.58
26,101.87,67.0,1.99,102.43,101.83,100.58
27,102.21,99.0,1.99,102.11,101.95,100.63
28,102.63,74.0,1.99,102.21,102.09,100.69
29,102.47,21.0,1.77,102.31,102.15,100.75
30,102.4,90.0,1.99,102.56,102.18,100.81
31,102.56,46.0,1.99,102.66,102.33,100.84
32,102.89,77.0,1.91,103.0,102.41,100.89
33,102.14,66.0,1.99,103.1,102.4,100.91
34,102.74,67.0,1.99,103.64,102.53,100.93
35,102.01,13.0,1.99,103.74,102.53,100.95
36,102.63,79.0,1.99,103.84,102.52,100.96
37,102.82,74.0,1.99,103.94,102.62,101.0
38,103.23,43.0,1.99,104.04,102.72,101.06
39,102.32,34.0,1.86,104.14,102.69,101.09
40,103.31,3.0,1.43,104.24,102.77,101.13
41,102.56,56.0,1.99,104.56,102.79,101.15
42,102.89,61.0,1.99,104.66,102.82,101.22
43,103.25,12.0,1.99,104.76,102.86,101.29
44,103.08,86.0,1.99,104.86,102.95,101.36
45,103.4,81.0,1.98,104.96,103.02,101.44
47,102.49,31.0,1.81,104.98,103.07,101.54
48,103.48,25.0,1.95,105.08,103.16,101.62
49,102.49,1.0,1.43,105.11,103.13,101.69
