,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.15,126.0,4.63,100.1,99.23,99.46
2,100.04,114.0,4.59,100.29,99.31,99.5
3,100.34,103.0,4.28,100.39,99.39,99.57
4,100.44,94.0,2.16,100.49,99.49,99.66
5,100.56,89.0,2.05,100.66,99.62,99.75
6,100.73,92.0,1.98,100.76,99.94,99.82
7,101.41,22.0,1.97,100.86,100.15,99.92
8,101.9,66.0,2.48,100.96,100.46,100.04
9,101.6,81.0,2.71,101.06,100.56,100.16
10,102.45,44.0,1.89,101.16,100.8,100.29
11,101.43,16.0,2.17,101.1,100.94,100.41
12,102.39,16.0,2.29,101.2,101.16,100.5
13,101.72,11.0,1.86,101.3,101.33,100.56
14,102.7,18.0,2.26,103.59,101.57,100.65
15,101.72,64.0,1.94,103.69,101.7,100.7
16,102.7,22.0,2.51,104.05,101.91,100.77
17,102.01,62.0,1.94,104.15,102.04,100.82
18,102.99,9.0,2.33,104.01,102.2,100.88
19,102.01,74.0,1.94,104.11,102.21,100.9
20,102.99,10.0,1.84,104.21,102.35,100.98
21,102.05,68.0,1.94,104.31,102.31,101.0
24,103.03,11.0,1.66,104.41,102.47,101.02
25,102.16,56.0,1.89,104.51,102.45,101.04
26,103.06,18.0,1.84,104.61,102.58,101.06
27,103.68,13.0,1.4,104.71,102.68,101.11
28,102.78,61.0,1.91,104.74,102.79,101.13
29,103.72,8.0,1.44,104.84,102.89,101.21
30,102.85,56.0,1.88,104.67,102.97,101.27
31,103.83,8.0,1.84,104.77,103.05,101.35
32,102.94,57.0,1.88,104.46,103.14,101.43
33,103.92,6.0,1.44,104.69,103.23,101.49
34,103.03,48.0,1.88,105.34,103.33,101.55
36,104.02,1.0,1.44,105.57,103.43,101.61
37,103.15,42.0,1.88,105.67,103.53,101.64
38,104.09,12.0,1.84,105.7,103.63,101.71
39,103.28,33.0,1.88,105.8,103.59,101.74
40,104.17,13.0,1.84,106.23,103.73,101.81
41,103.28,43.0,1.88,106.33,103.69,101.87
42,104.26,7.0,1.45,106.18,103.83,101.94
43,103.45,26.0,1.88,106.12,103.79,101.98
44,104.34,17.0,1.84,106.22,103.93,102.04
45,103.45,29.0,1.88,106.32,103.88,102.12
46,104.35,16.0,1.65,106.42,104.01,102.22
47,103.54,31.0,1.88,106.52,103.96,102.3
48,104.53,0.0,1.84,106.62,104.1,102.41
49,103.72,25.0,1.88,106.72,104.06,102.53
50,104.7,4.0,1.44,106.84,104.2,102.64
51,103.95,43.0,1.88,106.94,104.18,102.74
52,104.84,11.0,1.65,107.04,104.34,102.82
53,104.02,31.0,1.88,107.14,104.32,102.9
54,104.92,12.0,1.65,106.96,104.47,103.0
55,104.17,27.0,1.51,108.42,104.45,103.08
56,105.15,6.0,1.44,108.51,104.62,103.18
57,104.33,37.0,1.84,108.62,104.62,103.26
58,105.1,4.0,1.34,108.73,104.78,103.35
59,105.87,31.0,1.84,108.84,104.91,103.46
60,105.12,37.0,1.89,108.95,105.05,103.55
61,106.01,6.0,1.84,109.06,105.18,103.64
62,105.19,18.0,1.76,110.16,105.3,103.71
64,106.08,17.0,1.65,110.33,105.42,103.8
65,105.33,13.0,1.84,110.22,105.55,103.86
67,106.38,4.0,1.9,110.33,105.7,103.96
68,105.75,18.0,1.76,110.35,105.86,104.03
69,106.69,12.0,1.36,110.46,106.01,104.13
70,105.87,28.0,1.84,110.57,106.16,104.19
72,106.77,2.0,1.84,110.68,106.33,104.29
73,106.14,23.0,1.76,110.79,106.36,104.36
74,107.13,0.0,1.44,110.9,106.56,104.46
75,106.5,17.0,1.76,111.12,106.61,104.53
76,107.39,16.0,1.45,111.12,106.83,104.64
77,106.76,10.0,1.62,111.27,106.9,104.72
78,107.66,12.0,1.65,111.35,107.13,104.83
79,107.03,23.0,1.84,111.3,107.2,104.91
80,107.8,3.0,1.3,111.41,107.4,105.02
81,107.08,19.0,1.84,111.55,107.44,105.1
82,107.96,1.0,1.73,111.66,107.65,105.19
83,107.66,3.0,0.87,112.01,107.74,105.29
84,108.53,16.0,1.84,112.12,107.98,105.39
85,107.64,13.0,1.65,112.23,108.03,105.49
86,108.54,13.0,1.84,112.44,108.23,105.58
87,107.91,9.0,1.48,112.49,108.28,105.68
88,108.72,2.0,1.66,112.6,108.48,105.78
89,107.85,4.0,1.41,112.71,108.5,105.88
90,108.83,8.0,1.72,112.82,108.68,105.98
91,107.89,8.0,1.65,112.93,108.69,106.07
92,108.94,6.0,1.78,112.88,108.88,106.17
93,108.09,3.0,1.44,112.99,108.89,106.27
94,109.03,14.0,1.44,113.16,109.03,106.37
95,108.31,20.0,1.84,113.27,109.01,106.47
96,109.2,6.0,1.84,113.38,109.17,106.57
97,108.26,6.0,1.84,113.49,109.14,106.67
98,109.29,7.0,1.88,113.6,109.28,106.77
99,108.47,6.0,1.84,113.71,109.26,106.87
100,109.45,6.0,1.44,113.62,109.42,106.97
101,109.91,34.0,1.84,113.73,109.53,107.1
102,110.31,46.0,1.53,113.84,109.77,107.22
103,110.71,48.0,1.42,113.95,109.95,107.36
104,110.89,128.0,1.59,114.06,110.23,107.48
105,111.33,33.0,1.39,114.17,110.46,107.63
106,111.73,30.0,1.24,114.28,110.8,107.77
107,112.12,38.0,1.39,114.39,111.09,107.93
108,112.51,36.0,1.62,114.5,111.52,108.08
109,112.9,30.0,1.37,114.61,111.88,108.25
110,113.2,63.0,1.47,114.56,112.35,108.41
111,113.59,19.0,1.26,114.49,112.76,108.6
112,113.98,20.0,1.64,114.98,113.17,108.78
113,114.35,20.0,1.36,115.09,113.57,108.95
114,114.72,13.0,1.48,115.2,113.97,109.14
115,115.02,16.0,1.24,117.8,114.38,109.32
116,115.41,13.0,1.47,117.67,114.79,109.52
117,115.78,15.0,1.34,117.78,115.2,109.71
118,116.15,27.0,1.57,118.15,115.6,109.93
119,116.52,11.0,1.24,118.27,116.0,110.13
120,116.89,8.0,1.11,118.39,116.4,110.35
121,117.26,9.0,1.36,118.51,116.81,110.56
122,117.56,12.0,0.96,119.08,117.21,110.79
123,117.86,12.0,0.95,119.04,117.6,111.01
124,118.16,18.0,1.51,119.16,117.98,111.25
125,118.51,9.0,1.45,119.28,118.36,111.48
126,118.81,11.0,1.15,119.4,118.74,111.73
127,119.11,11.0,1.57,119.58,119.11,111.96
128,119.35,12.0,1.15,119.7,119.47,112.21
129,119.62,14.0,1.57,119.82,119.82,112.45
130,119.89,9.0,1.15,119.94,120.16,112.71
131,120.16,10.0,1.6,120.06,120.49,112.96
132,120.43,10.0,1.51,120.18,120.81,113.23
133,120.7,12.0,1.46,120.3,121.12,113.48
134,120.97,16.0,1.74,120.42,121.43,113.75
135,121.16,21.0,1.19,120.54,121.73,114.0
136,121.32,27.0,1.55,120.66,122.01,114.27
137,121.5,25.0,1.74,120.78,122.28,114.53
138,121.68,24.0,1.12,120.9,122.54,114.81
139,121.86,26.0,1.74,121.02,122.79,115.07
140,122.0,37.0,1.56,121.14,123.03,115.35
141,122.1,37.0,1.23,121.26,123.25,115.62
142,122.2,34.0,1.75,121.38,123.45,115.91
143,122.3,33.0,1.38,121.5,123.64,116.18
144,122.4,32.0,1.79,121.62,123.81,116.47
145,122.5,25.0,1.79,121.82,123.96,116.74
146,122.6,24.0,1.74,121.94,124.1,117.03
147,122.74,22.0,1.74,122.06,124.24,117.3
148,122.84,25.0,1.74,122.18,124.37,117.59
149,122.94,22.0,1.74,122.3,124.5,117.86
150,122.98,28.0,1.54,122.42,124.61,118.15
151,123.14,21.0,1.62,122.5,124.72,118.42
152,123.22,21.0,1.74,122.29,124.83,118.69
153,123.09,30.0,1.75,122.41,124.92,118.95
154,123.96,29.0,1.88,122.51,125.09,119.22
155,123.02,7.0,1.84,122.87,125.15,119.46
156,123.87,28.0,2.1,122.99,125.29,119.71
157,123.38,21.0,1.65,123.11,125.37,119.94
158,123.71,30.0,1.98,123.23,125.47,120.17
159,124.08,58.0,1.88,123.3,125.59,120.4
160,123.59,29.0,1.84,123.42,125.66,120.61
161,124.13,11.0,2.08,123.69,125.78,120.83
162,123.5,39.0,1.69,123.81,125.82,121.03
163,124.98,2.0,2.33,123.41,126.0,121.25
168,124.04,5.0,1.83,123.58,126.1,121.44
169,124.03,40.0,1.98,123.7,126.11,121.63
170,124.3,35.0,1.88,123.82,126.24,121.82
171,124.34,60.0,1.88,123.74,126.29,122.0
172,124.2,49.0,1.88,123.86,126.37,122.17
173,124.95,33.0,1.88,124.07,126.49,122.35
174,124.68,53.0,1.89,124.19,126.55,122.51
175,124.55,44.0,1.88,124.5,126.65,122.66
176,125.09,36.0,1.88,124.62,126.75,122.82
177,124.11,17.0,1.84,125.12,126.81,122.95
178,125.48,0.0,2.22,125.24,126.86,123.1
179,124.58,36.0,1.65,125.36,126.91,123.23
181,125.74,3.0,2.01,125.48,127.08,123.37
182,125.88,31.0,1.53,125.6,127.24,123.51
183,124.99,33.0,1.53,125.72,127.3,123.63
185,126.19,0.0,2.05,125.84,127.5,123.77
186,125.38,30.0,1.83,125.58,127.54,123.89
187,126.37,6.0,1.91,125.95,127.71,124.02
188,125.5,16.0,1.65,126.07,127.8,124.13
189,126.65,2.0,2.0,126.08,127.96,124.25
192,125.76,4.0,1.75,126.34,128.12,124.35
196,126.88,3.0,1.78,126.46,128.26,124.47
197,126.07,19.0,1.56,126.37,128.41,124.57
198,127.06,6.0,1.94,126.49,128.54,124.68
199,126.07,0.0,1.12,126.61,128.56,124.77
202,127.37,4.0,1.96,126.73,128.8,124.88
205,126.48,1.0,1.84,124.15,128.83,124.97
206,126.02,48.0,2.12,124.27,128.89,125.05
207,125.53,39.0,1.96,124.47,128.81,125.12
208,126.05,84.0,1.89,124.34,128.86,125.2
209,125.65,52.0,1.95,124.46,128.76,125.27
210,125.55,52.0,1.89,124.58,128.74,125.33
211,125.47,68.0,1.89,124.7,128.6,125.39
212,126.14,27.0,1.88,124.72,128.61,125.46
