,id,stock,bal,acc,flavour
0,id0,99,61.34999999999576,17197.259999999995,arb
1,id1,100,65.40999999999855,17374.41,arb
2,id2,99,95.9599999999985,17231.87,arb
3,id3,30,8108.160000000014,13300.860000000015,arb
4,id4,0,11925.039999999999,11925.039999999999,arb
5,id5,102,32.429999999997676,17687.609999999997,arb
6,id6,0,11305.229999999989,11305.229999999989,arb
7,id7,99,92.68999999999782,17228.6,arb
8,id8,100,104.73999999999704,17413.739999999998,arb
9,id9,99,87.7599999999974,17223.67,arb
10,id10,1,11693.319999999992,11866.409999999993,arb
11,id11,0,11807.369999999968,11807.369999999968,arb
12,id12,99,92.98999999999846,17228.899999999998,arb
13,id13,5,11601.410000000007,12466.860000000008,arb
14,id14,12,11438.209999999995,13515.289999999995,arb
15,id15,102,19.449999999999335,17674.63,arb
16,id16,100,31.09999999999924,17340.1,arb
17,id17,101,31.900000000002876,17513.99,arb
18,id18,79,917.6399999999974,14591.749999999998,arb
19,id19,100,31.09999999999924,17340.1,arb
20,id20,98,133.30999999999736,17096.129999999997,arb
21,id21,0,10167.06,10167.06,arb
22,id22,0,12070.960000000005,12070.960000000005,arb
23,id23,41,4411.689999999998,11508.379999999997,chart
24,id24,87,51.10999999999969,15109.94,arb
25,id25,69,69.2499999999821,12012.459999999983,arb
26,id26,37,4891.579999999993,11295.909999999993,chart
27,id27,11,10207.270000000006,12111.260000000006,arb
28,id28,92,115.5699999999831,16039.849999999984,arb
29,id29,5,11494.880000000006,12360.330000000007,arb
30,id30,93,76.36000000000207,16173.730000000003,arb
31,id31,0,11203.130000000001,11203.130000000001,arb
32,id32,89,2.679999999983579,15407.689999999984,arb
33,id33,1,10989.180000000006,11162.270000000006,val
34,id34,1,10720.895000000013,10893.985000000013,val
35,id35,97,80.74000000000068,16870.47,arb
36,id36,96,86.39000000000281,16703.030000000002,arb
37,id37,93,45.17000000000199,16142.540000000003,arb
38,id38,0,11220.190000000013,11220.190000000013,arb
39,id39,0,11015.800000000001,11015.800000000001,arb
40,id40,88,211.8699999999839,15443.789999999985,arb
41,id41,86,115.49999999999386,15001.239999999994,arb
42,id42,1,11193.360000000013,11366.450000000013,val
43,id43,1,11326.250000000005,11499.340000000006,val
44,id44,20,9787.769999999991,13249.569999999992,arb
45,id45,93,63.62000000000229,16160.990000000003,arb
46,id46,1,10969.850000000002,11142.940000000002,val
47,id47,96,46.130000000000734,16662.77,arb
48,id48,0,11457.149999999994,11457.149999999994,arb
49,id49,98,22.650000000002237,16985.47,arb
50,id50,94,113.02000000000088,16383.480000000001,arb
51,id51,93,71.67000000000202,16169.040000000003,arb
52,id52,79,88.54000000000522,13762.650000000005,arb
53,id53,0,11383.609999999995,11383.609999999995,arb
54,id54,26,7344.370000000003,11844.710000000003,arb
55,id55,89,60.750000000000895,15465.76,arb
56,id56,91,94.69999999998754,15845.889999999989,arb
57,id57,2,11349.620000000003,11695.800000000003,arb
58,id58,40,5541.110000000017,12464.710000000017,noise
59,id59,0,10449.49,10449.49,arb
60,id60,92,123.15999999999792,16047.439999999999,arb
61,id61,90,99.21000000000514,15677.310000000005,arb
62,id62,89,87.86999999999942,15492.88,arb
63,id63,14,8554.520000000008,10977.780000000008,noise
64,id64,9,10092.670000000002,11650.480000000001,arb
65,id65,89,10.520000000017319,15415.530000000017,arb
66,id66,89,16.04999999999501,15421.059999999996,arb
67,id67,0,11096.670000000002,11096.670000000002,arb
68,id68,0,10338.489999999998,10338.489999999998,arb
69,id69,71,1876.0100000000034,14165.400000000003,noise
70,id70,0,10042.849999999993,10042.849999999993,arb
71,id71,0,10512.089999999995,10512.089999999995,arb
72,id72,70,2707.819999999997,14824.119999999999,noise
73,id73,81,101.6899999999979,14121.98,arb
74,id74,0,10814.510000000002,10814.510000000002,arb
75,id75,0,10937.129999999994,10937.129999999994,arb
76,id76,5,10665.359999999977,11530.809999999978,noise
77,id77,0,10763.269999999997,10763.269999999997,arb
78,id78,89,24.13999999998377,15429.149999999983,arb
79,id79,92,60.510000000011345,15984.790000000012,arb
80,id80,0,10418.659999999973,10418.659999999973,arb
81,id81,89,60.8200000000071,15465.830000000007,arb
82,id82,50,4063.800000000018,12718.300000000017,arb
83,id83,94,17.59000000000131,16288.050000000003,arb
84,id84,91,119.14000000000243,15870.330000000004,arb
85,id85,13,8200.619999999999,10450.789999999999,arb
86,id86,91,64.11000000001104,15815.300000000012,arb
87,id87,86,144.5299999999905,15030.26999999999,arb
88,id88,0,10343.01,10343.01,arb
89,id89,41,5665.41000000003,12762.100000000031,noise
90,id90,78,1477.3850000000089,14978.40500000001,noise
91,id91,0,10591.10000000001,10591.10000000001,arb
92,id92,62,3267.300000000002,13998.880000000001,arb
93,id93,0,10657.349999999988,10657.349999999988,arb
94,id94,88,80.0200000000028,15311.940000000002,arb
95,id95,0,10124.479999999996,10124.479999999996,arb
96,id96,89,124.57999999999805,15529.589999999998,arb
97,id97,0,10757.820000000007,10757.820000000007,arb
98,id98,89,101.96000000001112,15506.970000000012,arb
99,id99,47,4783.969999999991,12919.199999999992,noise
100,id100,0,9842.580000000002,9842.580000000002,lstm
101,id101,0,9896.399999999996,9896.399999999996,lstm
102,id102,0,9905.870000000004,9905.870000000004,lstm
103,id103,77,79.45000000000147,13407.380000000001,lstm
