,id,stock,bal,acc,flavour
0,id0,98,87.74999999999768,1898.7899999999977,chart
1,id1,100,57.64999999999944,1905.6499999999994,chart
2,id2,97,86.50999999999968,1879.0699999999997,chart
3,id3,82,410.24999999999886,1925.609999999999,chart
4,id4,100,27.789999999998372,1875.7899999999984,chart
5,id5,89,229.59000000000006,1874.3100000000002,chart
6,id6,100,59.19999999999956,1907.1999999999996,chart
7,id7,101,2.3899999999983734,1868.8699999999983,arb
8,id8,101,0.10999999999927113,1866.5899999999992,arb
9,id9,0,9849.489999999998,9849.489999999998,chart
10,id10,0,9971.359999999997,9971.359999999997,chart
11,id11,0,9971.759999999997,9971.759999999997,chart
12,id12,0,9952.360000000002,9952.360000000002,chart
13,id13,0,9938.940000000002,9938.940000000002,chart
14,id14,0,9889.120000000003,9889.120000000003,chart
15,id15,0,9957.8,9957.8,chart
16,id16,0,9894.02,9894.02,chart
17,id17,0,9969.929999999998,9969.929999999998,chart
18,id18,0,9970.649999999996,9970.649999999996,chart
19,id19,0,9971.079999999996,9971.079999999996,chart
20,id20,0,9948.600000000002,9948.600000000002,chart
21,id21,0,9954.840000000002,9954.840000000002,chart
22,id22,17,8195.14,8509.3,chart
23,id23,0,9950.160000000003,9950.160000000003,chart
24,id24,0,9950.620000000003,9950.620000000003,chart
25,id25,0,9971.079999999996,9971.079999999996,chart
26,id26,0,9971.079999999996,9971.079999999996,chart
27,id27,0,9970.909999999998,9970.909999999998,chart
28,id28,0,9891.880000000003,9891.880000000003,chart
29,id29,0,9940.850000000002,9940.850000000002,chart
30,id30,0,9945.44,9945.44,chart
31,id31,0,9971.079999999996,9971.079999999996,chart
32,id32,0,9885.96,9885.96,chart
33,id33,0,9971.429999999998,9971.429999999998,chart
34,id34,0,9970.399999999996,9970.399999999996,chart
35,id35,0,9954.400000000001,9954.400000000001,chart
36,id36,0,9966.689999999997,9966.689999999997,chart
37,id37,0,9881.41,9881.41,chart
38,id38,0,9971.429999999998,9971.429999999998,chart
39,id39,0,9950.160000000003,9950.160000000003,chart
40,id40,0,9954.660000000002,9954.660000000002,chart
41,id41,0,9965.729999999996,9965.729999999996,chart
