,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.79,170.0,6.26,100.1,99.2,99.45
2,100.13,169.0,6.25,100.2,99.29,99.5
3,100.09,165.0,6.2,100.3,99.35,99.56
4,100.64,117.0,5.62,100.4,99.47,99.65
5,100.05,59.0,2.19,100.5,99.55,99.73
6,100.53,163.0,2.58,100.6,99.85,99.8
7,101.15,49.0,2.17,100.7,100.03,99.89
8,101.16499999999999,96.0,2.39,101.0,100.26,99.99
9,101.1,97.0,2.17,101.26,100.31,100.1
10,101.69,23.0,2.07,101.36,100.48,100.21
11,100.95,19.0,1.88,101.1,100.58,100.32
12,101.57,122.0,2.39,101.2,100.76,100.4
13,101.87,82.0,1.96,101.3,100.93,100.46
14,101.64,84.0,1.96,101.4,101.08,100.53
15,102.07,91.0,1.96,102.78,101.22,100.59
16,101.21,76.0,1.96,102.88,101.34,100.63
17,102.2,62.0,2.39,103.15,101.51,100.69
18,101.4,100.0,1.96,103.25,101.54,100.72
19,102.26,54.0,2.11,103.35,101.65,100.75
20,101.66,60.0,1.85,103.45,101.71,100.8
22,102.63,7.0,1.52,103.69,101.8,100.83
23,101.85,32.0,1.89,103.8,101.89,100.83
24,102.68,36.0,1.89,103.8,102.0,100.86
25,102.08,72.0,1.96,103.9,102.02,100.86
26,102.65,71.0,1.94,103.98,102.12,100.89
27,102.88,45.0,1.88,104.08,102.2,100.91
28,102.28,71.0,1.96,104.18,102.31,100.96
29,102.76,107.0,1.94,104.28,102.37,101.02
30,103.59,12.0,1.8,104.38,102.59,101.1
31,102.99,131.0,2.03,104.48,102.66,101.18
32,103.51,53.0,1.94,104.58,102.84,101.23
33,103.74,26.0,1.61,104.66,102.95,101.3
34,103.55,69.0,1.89,104.76,103.12,101.35
35,103.87,103.0,1.88,104.86,103.24,101.39
36,103.62,56.0,1.89,104.96,103.39,101.45
37,104.11,79.0,1.94,105.06,103.54,101.49
38,104.41,43.0,1.74,105.16,103.69,101.56
39,103.88,28.0,1.79,105.26,103.85,101.63
40,104.49,6.0,1.58,105.36,104.02,101.7
41,104.15,23.0,1.73,105.79,104.08,101.76
42,104.53,41.0,1.74,105.89,104.23,101.82
43,105.42,3.0,1.22,105.99,104.42,101.94
44,104.67,69.0,2.0,106.09,104.51,102.04
45,105.15,18.0,1.76,106.19,104.67,102.15
46,105.39,30.0,1.79,106.29,104.82,102.27
47,105.16,8.0,1.08,106.39,104.97,102.42
48,105.55,34.0,1.79,106.49,105.11,102.54
49,105.17,23.0,1.76,106.59,105.19,102.67
50,105.62,75.0,1.86,106.69,105.36,102.77
51,106.51,4.0,1.12,106.79,105.56,102.9
52,105.72,47.0,1.87,106.8,105.72,103.01
53,106.2,35.0,1.79,107.06,105.89,103.14
54,106.5,21.0,1.79,107.12,106.0,103.27
55,106.38,57.0,1.74,107.22,106.17,103.4
56,106.81,45.0,1.71,107.32,106.34,103.52
57,106.41,4.0,1.22,107.42,106.44,103.65
58,106.65,99.0,1.88,107.52,106.59,103.77
59,107.03,16.0,1.7,107.8,106.74,103.89
60,106.72,7.0,1.58,107.91,106.9,104.0
61,107.25,53.0,1.87,108.02,107.06,104.12
62,106.92,80.0,1.92,108.13,107.1,104.22
63,107.45,41.0,1.86,108.24,107.27,104.35
64,107.14,33.0,1.76,108.35,107.36,104.46
66,107.72,35.0,1.86,108.46,107.48,104.58
67,107.14,81.0,1.87,108.57,107.56,104.69
68,107.65,29.0,1.79,108.68,107.64,104.8
69,107.34,9.0,1.72,108.93,107.73,104.92
70,107.89,40.0,1.87,109.04,107.85,105.03
72,107.7,49.0,1.76,109.15,107.92,105.16
73,108.1,71.0,1.87,109.27,108.06,105.28
