,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.18,146.0,6.26,100.1,99.24,99.46
2,100.18,149.0,6.25,100.2,99.34,99.51
3,100.72,117.0,6.22,100.3,99.46,99.58
4,100.42,115.0,5.63,100.4,99.56,99.67
5,101.11,64.0,3.47,100.38,99.75,99.77
6,100.51,80.0,2.38,101.03,100.05,99.84
7,101.45,50.0,2.51,101.13,100.26,99.94
8,101.27,103.0,2.36,101.23,100.51,100.05
9,101.94,42.0,1.82,101.33,100.64,100.17
10,101.55,78.0,1.87,101.43,100.79,100.28
11,102.23,45.0,1.96,101.53,101.01,100.42
12,101.88,100.0,1.93,101.63,101.18,100.5
13,102.72,20.0,1.99,101.5,101.43,100.58
14,102.14,74.0,2.01,101.6,101.57,100.66
15,102.74,53.0,2.07,101.75,101.8,100.73
16,102.41,68.0,1.93,101.85,101.93,100.8
17,103.19,29.0,1.96,101.95,102.2,100.88
18,102.59,59.0,2.0,102.05,102.31,100.94
19,103.2,52.0,2.05,102.15,102.5,100.99
20,102.8,61.0,1.98,102.25,102.59,101.06
21,103.4,58.0,1.9,102.35,102.78,101.1
22,103.02,56.0,1.83,102.45,102.86,101.12
23,103.58,57.0,1.9,102.55,103.03,101.17
24,102.98,35.0,1.85,102.65,103.06,101.19
25,103.86,19.0,2.04,102.75,103.23,101.24
26,103.05,14.0,1.47,103.09,103.26,101.27
27,103.8,42.0,1.98,103.19,103.4,101.35
28,103.41,55.0,1.83,103.29,103.42,101.42
29,103.97,25.0,1.8,103.39,103.56,101.51
30,103.84,61.0,1.75,103.49,103.62,101.6
31,104.19,25.0,1.75,103.75,103.76,101.67
32,103.84,30.0,1.85,103.91,103.8,101.74
33,104.32,40.0,1.82,104.01,103.93,101.8
34,104.56,48.0,1.85,104.11,104.03,101.86
35,104.05,4.0,1.0,104.21,104.14,101.92
36,104.65,14.0,1.78,104.31,104.22,101.98
37,104.31,32.0,1.85,103.92,104.35,102.05
38,104.79,21.0,1.78,104.02,104.45,102.14
39,104.46,41.0,1.9,106.91,104.56,102.21
40,105.45,6.0,1.35,107.01,104.71,102.29
41,105.78,86.0,1.98,107.11,104.9,102.38
42,106.11,83.0,2.01,107.21,105.09,102.52
43,106.46,73.0,1.98,107.31,105.35,102.66
44,106.85,57.0,1.88,106.12,105.6,102.81
45,105.94,1.0,1.27,106.07,105.74,102.94
46,106.77,22.0,1.9,106.17,106.01,103.12
47,106.41,41.0,1.85,106.27,106.19,103.26
48,106.82,53.0,1.85,106.37,106.44,103.42
49,106.15,3.0,1.01,106.47,106.58,103.53
50,106.99,10.0,1.94,106.57,106.83,103.67
51,106.73,26.0,1.78,106.67,106.96,103.8
52,107.0,24.0,1.77,107.02,107.08,103.94
53,107.35,36.0,1.85,107.05,107.2,104.08
54,106.96,36.0,1.83,107.15,107.25,104.2
55,107.21,44.0,1.78,107.39,107.29,104.34
56,107.46,36.0,1.85,107.51,107.44,104.47
57,107.81,17.0,1.78,107.61,107.54,104.62
58,107.41,21.0,1.78,107.72,107.64,104.74
59,108.17,12.0,1.7,107.83,107.78,104.88
60,107.71,45.0,1.82,107.94,107.94,105.0
61,108.1,33.0,1.85,108.05,108.05,105.13
62,108.05,59.0,1.82,108.16,108.18,105.25
63,108.4,21.0,1.7,108.27,108.32,105.38
64,108.65,25.0,1.78,108.38,108.45,105.5
65,108.27,33.0,1.85,108.49,108.58,105.62
66,108.74,21.0,1.85,108.38,108.73,105.74
67,108.42,6.0,1.46,108.49,108.83,105.86
68,109.09,13.0,1.77,108.6,108.96,105.98
69,108.56,23.0,1.85,108.71,109.07,106.1
70,109.27,8.0,1.78,108.47,109.18,106.22
71,108.84,43.0,1.9,108.58,109.29,106.34
72,109.44,24.0,1.83,108.69,109.42,106.46
73,108.87,25.0,1.85,107.58,109.5,106.58
74,108.68,51.0,1.9,108.27,109.53,106.68
75,109.49,14.0,1.75,108.59,109.61,106.81
76,108.89,24.0,1.77,108.7,109.67,106.91
77,109.25,33.0,1.9,109.35,109.72,107.03
78,109.5,51.0,1.85,109.46,109.83,107.14
79,109.17,52.0,1.77,109.83,109.84,107.26
80,109.93,17.0,1.78,109.94,109.98,107.38
81,109.4,43.0,1.83,110.05,109.99,107.49
82,109.79,40.0,1.83,110.16,110.08,107.6
83,110.03,58.0,1.83,110.27,110.14,107.72
84,110.27,29.0,1.47,110.38,110.28,107.84
85,110.43,52.0,1.85,110.49,110.46,107.96
86,110.1,17.0,1.18,110.6,110.52,108.08
87,110.58,23.0,1.75,110.71,110.69,108.2
88,110.83,24.0,1.78,110.82,110.85,108.33
89,110.88,49.0,1.85,110.93,110.99,108.45
90,111.06,47.0,1.83,111.04,111.18,108.58
91,111.24,15.0,1.26,111.34,111.31,108.7
92,111.17,46.0,1.83,111.45,111.49,108.81
93,111.41,29.0,1.85,111.56,111.65,108.92
94,111.59,17.0,1.47,111.67,111.81,109.02
95,111.75,39.0,1.85,111.78,111.96,109.12
96,111.82,25.0,1.78,112.02,112.1,109.24
97,112.07,21.0,1.57,112.13,112.3,109.35
98,111.83,36.0,1.85,112.0,112.42,109.46
99,112.41,20.0,1.85,112.11,112.58,109.57
100,111.74,26.0,1.85,112.22,112.67,109.68
102,112.5,2.0,1.55,112.23,112.81,109.79
103,112.85,43.0,1.83,112.34,112.97,109.91
104,112.88,66.0,1.85,112.45,113.14,110.03
105,113.23,51.0,1.83,111.12,113.32,110.15
106,112.35,16.0,1.77,111.23,113.4,110.26
107,112.19,99.0,1.93,111.34,113.44,110.36
108,112.57,91.0,1.83,111.45,113.52,110.46
109,111.89,46.0,1.98,111.56,113.5,110.54
110,112.59,71.0,1.99,111.67,113.58,110.64
111,111.91,46.0,1.85,111.78,113.53,110.71
112,112.5,58.0,1.9,112.15,113.61,110.81
113,112.17,79.0,1.9,112.26,113.58,110.89
114,112.65,45.0,1.98,112.37,113.56,110.98
115,112.17,49.0,1.67,112.48,113.49,111.06
116,112.78,41.0,1.98,112.59,113.44,111.14
117,112.39,72.0,1.85,113.09,113.44,111.22
118,113.0,40.0,1.98,113.2,113.52,111.31
119,112.88,104.0,1.98,113.31,113.55,111.4
120,113.27,67.0,1.98,113.42,113.69,111.48
121,113.68,43.0,1.82,113.53,113.8,111.58
122,113.71,52.0,1.85,113.64,113.98,111.67
123,114.12,28.0,1.71,116.4,114.14,111.78
124,114.88,46.0,1.98,116.51,114.41,111.89
125,115.52,70.0,2.04,116.62,114.7,112.02
126,116.01,85.0,2.31,116.73,115.08,112.17
127,116.49,75.0,2.32,116.84,115.45,112.31
128,116.7,68.0,2.05,116.95,115.88,112.47
129,116.88,54.0,1.82,115.11,116.27,112.62
130,116.04,13.0,1.98,115.22,116.59,112.75
131,116.44,87.0,2.38,115.33,116.91,112.9
132,115.72,27.0,1.87,115.44,117.11,113.02
133,116.64,56.0,2.5,115.55,117.4,113.16
134,115.73,8.0,1.78,115.66,117.56,113.28
135,116.63,41.0,2.15,115.77,117.74,113.41
136,115.72,7.0,1.83,115.5,117.76,113.52
137,116.29,87.0,1.9,115.69,117.79,113.64
138,115.57,24.0,1.85,115.8,117.7,113.75
139,116.28,30.0,1.89,115.91,117.66,113.86
140,115.5,20.0,1.82,116.02,117.52,113.95
141,116.24,26.0,1.98,116.12,117.54,114.06
142,115.6,44.0,1.85,116.23,117.46,114.15
143,116.24,31.0,1.98,116.34,117.51,114.25
144,115.93,62.0,1.98,116.45,117.44,114.35
145,116.54,21.0,1.83,116.56,117.52,114.45
146,115.94,31.0,1.63,116.67,117.45,114.54
147,116.77,25.0,1.86,116.78,117.56,114.64
148,116.01,35.0,1.85,116.89,117.53,114.72
149,116.96,10.0,1.86,117.0,117.67,114.82
150,116.32,12.0,1.33,117.11,117.67,114.91
151,117.31,4.0,1.98,117.22,117.85,115.01
152,116.52,16.0,1.85,117.33,117.88,115.11
153,117.51,6.0,1.98,117.44,118.07,115.21
154,116.65,3.0,1.15,117.55,118.11,115.29
155,117.6,10.0,1.98,117.26,118.28,115.38
158,116.93,6.0,1.78,117.37,118.32,115.45
159,117.41,10.0,1.85,117.48,118.47,115.55
160,116.65,17.0,1.83,117.59,118.46,115.64
161,117.64,1.0,1.98,117.7,118.62,115.74
162,117.13,8.0,0.97,117.81,118.64,115.84
165,118.12,7.0,1.98,117.93,118.82,115.95
166,117.24,5.0,1.92,118.26,118.81,116.06
167,118.19,9.0,1.98,118.38,118.98,116.17
168,117.63,43.0,1.83,118.5,118.99,116.28
169,118.62,1.0,1.78,118.48,119.19,116.4
170,117.66,0.0,1.75,118.6,119.2,116.51
171,118.65,2.0,1.77,118.72,119.37,116.63
172,118.05,14.0,1.77,118.56,119.43,116.74
173,118.83,5.0,1.85,118.67,119.65,116.86
174,118.05,5.0,1.77,118.79,119.69,116.96
175,119.04,5.0,1.85,119.08,119.88,117.08
176,118.22,0.0,1.0,119.2,119.89,117.17
177,119.08,12.0,1.98,119.32,120.07,117.28
178,118.67,27.0,1.85,119.44,120.12,117.37
179,119.66,3.0,1.98,119.56,120.32,117.47
180,118.66,8.0,1.92,119.68,120.32,117.53
