,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.8,162.0,4.62,100.1,99.2,99.45
2,99.88,154.0,4.48,100.2,99.26,99.49
3,99.81,162.0,4.5,100.3,99.29,99.55
4,100.32,115.0,3.96,100.62,99.38,99.64
5,100.21,149.0,2.19,100.72,99.48,99.72
6,100.71,94.0,2.23,101.01,99.8,99.79
7,101.26,78.0,2.18,101.22,100.0,99.88
8,100.69,62.0,2.52,101.32,100.19,99.97
9,101.63,26.0,2.25,101.42,100.29,100.09
10,101.2,104.0,2.45,101.52,100.41,100.19
11,101.88,60.0,2.14,101.62,100.6,100.32
12,101.815,84.0,1.96,101.72,100.8,100.4
13,102.24,81.0,1.99,101.89,101.04,100.47
14,101.67,105.0,1.91,101.99,101.23,100.54
15,102.58,29.0,2.13,98.58,101.46,100.61
16,101.79,54.0,1.97,98.68,101.62,100.67
17,102.22,86.0,2.11,98.78,101.77,100.73
18,101.86,97.0,1.97,98.88,101.83,100.77
19,102.22,109.0,2.06,98.98,101.98,100.8
20,101.66,80.0,1.99,99.24,101.98,100.85
21,101.16,57.0,2.18,98.85,101.98,100.85
22,101.88,77.0,2.57,98.95,101.98,100.85
23,101.27,59.0,1.97,99.3,101.93,100.85
24,101.52,86.0,2.12,99.4,101.86,100.84
25,101.23,108.0,1.99,99.5,101.82,100.84
26,101.39,88.0,1.87,99.3,101.7,100.83
27,100.96,72.0,1.96,99.46,101.62,100.85
28,101.4,94.0,1.99,99.56,101.54,100.88
29,100.9,56.0,1.79,99.66,101.44,100.91
30,101.26,51.0,1.98,99.76,101.34,100.95
31,101.58,77.0,1.99,99.86,101.33,100.96
32,101.06,85.0,1.97,99.87,101.32,100.98
33,101.35,85.0,1.99,99.97,101.27,100.98
34,101.18,63.0,1.98,100.07,101.26,100.97
35,101.29,93.0,1.99,100.17,101.24,100.98
36,101.45,45.0,1.98,100.27,101.26,100.97
37,101.63,66.0,1.98,100.37,101.28,100.99
38,100.75,13.0,1.98,100.44,101.26,101.0
39,101.52,63.0,2.04,100.59,101.27,101.01
40,101.33,79.0,1.98,100.69,101.31,101.01
41,101.79,67.0,1.97,100.79,101.36,101.02
42,101.61,56.0,1.98,100.89,101.36,101.07
43,101.9,81.0,1.97,100.99,101.44,101.12
44,101.69,43.0,1.87,101.09,101.47,101.16
45,102.3,23.0,1.9,101.9,101.58,101.22
46,101.97,67.0,1.99,102.0,101.65,101.31
47,102.88,5.0,1.54,102.1,101.79,101.38
48,102.22,62.0,1.97,102.2,101.85,101.45
49,102.8,56.0,1.99,102.3,102.06,101.49
50,102.47,69.0,1.99,102.32,102.16,101.54
51,103.21,18.0,1.9,102.42,102.35,101.6
52,102.6,57.0,1.97,102.52,102.43,101.66
53,103.2,47.0,1.99,102.62,102.59,101.73
54,103.43,66.0,1.97,105.77,102.74,101.8
55,104.31,18.0,1.64,105.87,103.0,101.88
56,103.7,112.0,2.2,105.97,103.14,101.95
57,104.38,43.0,1.99,106.96,103.38,102.02
58,104.32,94.0,1.6,107.06,103.52,102.08
59,105.23,8.0,1.64,107.16,103.82,102.17
60,104.86,109.0,1.99,107.26,104.03,102.23
61,105.69,28.0,1.96,107.36,104.35,102.32
62,105.32,95.0,1.97,107.22,104.56,102.39
63,106.06,52.0,1.74,107.45,104.91,102.47
64,106.0,72.0,1.88,107.55,105.19,102.55
65,106.83,19.0,1.88,107.65,105.53,102.65
66,106.825,51.0,1.86,107.76,105.78,102.73
67,107.25,79.0,1.96,107.87,106.14,102.84
68,107.0,68.0,1.94,107.46,106.4,102.94
69,107.88,17.0,1.77,104.93,106.76,103.06
70,106.95,11.0,1.79,104.88,106.93,103.15
71,106.71,106.0,1.99,105.08,107.12,103.25
72,107.23,49.0,2.05,105.18,107.27,103.37
73,106.73,66.0,1.99,105.28,107.41,103.47
74,107.16,55.0,2.0,105.6,107.52,103.59
75,106.42,30.0,1.64,105.7,107.56,103.69
76,107.08,76.0,2.12,105.8,107.58,103.81
77,106.65,62.0,1.99,106.31,107.56,103.92
78,107.25,29.0,1.97,106.41,107.56,104.05
79,107.02,97.0,1.99,106.51,107.56,104.16
80,106.78,76.0,1.99,106.61,107.45,104.28
81,107.17,42.0,1.97,106.71,107.47,104.4
82,106.8,35.0,1.97,106.81,107.48,104.5
83,107.54,23.0,1.95,106.91,107.51,104.63
84,106.93,34.0,1.95,106.82,107.53,104.74
85,107.31,71.0,1.98,106.92,107.54,104.86
86,107.5,70.0,1.91,107.02,107.65,104.98
87,106.62,8.0,1.71,107.12,107.6,105.08
88,107.5,10.0,1.62,107.22,107.68,105.2
89,107.24,38.0,1.88,107.32,107.68,105.33
90,107.75,37.0,1.94,107.42,107.75,105.45
91,107.21,49.0,1.97,107.52,107.79,105.57
92,107.79,39.0,1.97,107.62,107.85,105.69
93,107.18,31.0,1.88,107.73,107.89,105.8
95,108.06,18.0,1.77,107.84,107.94,105.92
96,107.56,71.0,1.97,107.95,108.0,106.04
97,108.22,16.0,1.88,108.06,108.09,106.16
98,107.69,4.0,1.09,107.83,108.11,106.27
99,108.27,28.0,1.77,107.94,108.28,106.38
100,107.67,38.0,1.97,107.78,108.3,106.49
101,108.58,3.0,1.56,107.89,108.43,106.61
102,107.95,12.0,1.56,108.0,108.45,106.72
103,108.44,52.0,1.91,108.11,108.57,106.82
104,108.02,57.0,1.97,108.22,108.59,106.93
105,108.55,49.0,1.97,108.59,108.73,107.04
106,108.71,65.0,1.97,108.69,108.8,107.15
107,108.34,90.0,1.97,108.8,108.88,107.23
108,109.0,37.0,1.97,109.05,108.96,107.34
109,108.67,102.0,1.97,108.77,109.06,107.43
111,109.2,50.0,1.91,108.88,109.15,107.53
112,108.69,15.0,1.56,108.99,109.25,107.6
113,109.57,4.0,1.71,109.1,109.35,107.69
114,108.96,15.0,1.71,110.8,109.45,107.76
115,109.94,3.0,1.63,110.91,109.6,107.85
116,110.1,65.0,1.88,111.28,109.81,107.93
117,110.18,122.0,1.83,111.6,109.97,108.01
118,111.01,20.0,1.56,111.71,110.2,108.09
119,110.76,147.0,2.05,111.82,110.44,108.17
120,111.59,16.0,1.44,111.93,110.7,108.26
