,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.25,42.0,3.36,100.11,99.14,99.44
2,99.17,123.0,2.64,100.21,99.13,99.47
3,98.93,90.0,2.86,100.31,99.07,99.51
4,98.74,104.0,2.81,100.41,99.0,99.57
5,98.26,67.0,2.8,100.51,98.9,99.61
6,97.86,72.0,2.55,100.61,98.93,99.63
7,97.57,83.0,1.96,100.71,98.76,99.65
8,97.09,63.0,1.96,101.05,98.59,99.67
9,96.8,88.0,1.96,101.15,98.21,99.69
10,96.38,73.0,1.96,101.25,97.85,99.7
11,96.375,120.0,1.96,101.0,97.49,99.72
12,96.23,97.0,1.95,101.1,97.19,99.69
13,95.81,65.0,1.96,101.2,96.85,99.63
14,95.39,63.0,1.96,101.43,96.5,99.57
15,94.94,55.0,1.96,101.62,96.12,99.49
16,94.47,50.0,1.95,101.72,95.74,99.4
17,94.18,53.0,1.95,101.82,95.37,99.3
18,93.78,37.0,1.89,101.92,94.99,99.18
19,93.36,33.0,1.89,102.02,94.62,99.03
20,93.93,35.0,1.89,102.12,94.33,98.92
21,94.45,24.0,1.89,102.22,94.14,98.78
22,94.9,16.0,1.89,102.39,93.99,98.64
23,95.66,19.0,1.89,102.49,93.93,98.53
24,96.03,16.0,1.89,102.59,93.95,98.41
25,96.69,23.0,1.89,102.69,94.08,98.32
26,96.6,32.0,1.89,102.42,94.25,98.22
27,96.93,48.0,1.48,102.67,94.5,98.16
28,97.13,59.0,1.6,102.48,94.8,98.11
29,97.16,66.0,1.8,102.58,95.14,98.06
30,96.68,14.0,1.67,102.68,95.47,98.01
31,96.2,12.0,1.79,102.78,95.7,97.92
32,95.69,12.0,1.79,103.27,95.82,97.83
33,95.02,5.0,1.47,103.37,95.83,97.71
34,94.57,18.0,1.89,103.66,95.72,97.57
35,93.83,5.0,1.79,103.76,95.5,97.43
36,93.16,3.0,1.47,103.86,95.15,97.26
37,92.5,1.0,0.92,103.96,94.74,97.09
39,92.95,13.0,1.64,105.05,94.34,96.94
42,92.32,2.0,1.12,104.74,93.86,96.77
44,91.69,2.0,1.12,104.84,93.31,96.58
45,91.02,0.0,1.12,104.52,92.74,96.37
46,91.47,0.0,1.12,104.62,92.27,96.21
48,92.31,5.0,1.42,104.29,91.93,96.07
49,92.8,7.0,1.42,104.39,91.71,95.94
50,93.56,4.0,1.29,104.49,91.61,95.83
51,93.92,5.0,0.51,104.49,91.62,95.76
52,93.81,2.0,0.6,104.59,91.68,95.65
53,94.01,27.0,1.08,104.69,91.83,95.55
54,93.59,1.0,0.9,104.79,91.89,95.41
55,93.55,33.0,1.35,104.89,92.01,95.28
56,93.36,21.0,1.47,104.99,92.18,95.15
57,93.19,23.0,1.51,105.09,92.4,95.03
58,92.56,1.0,1.12,105.19,92.51,94.9
59,92.2,5.0,1.08,105.29,92.5,94.77
60,91.78,5.0,0.99,105.39,92.4,94.63
61,91.27,1.0,1.08,105.68,92.17,94.49
62,91.72,0.0,1.08,105.78,91.95,94.37
64,92.17,0.0,0.96,105.8,91.79,94.26
65,92.83,4.0,1.27,105.9,91.67,94.17
68,93.28,9.0,0.91,106.0,91.64,94.1
69,92.99,3.0,0.76,106.1,91.58,94.03
70,92.9,23.0,1.21,106.2,91.53,93.96
71,92.67,15.0,1.2,106.3,91.48,93.89
74,92.7,29.0,1.4,106.4,91.49,93.83
75,92.73,27.0,1.4,106.5,91.54,93.78
76,92.28,2.0,0.56,106.6,91.59,93.73
77,91.86,1.0,0.9,107.58,91.65,93.68
78,92.22,15.0,1.4,107.69,91.7,93.64
79,92.18,15.0,0.9,107.8,91.7,93.61
80,91.89,6.0,0.9,107.91,91.61,93.58
81,91.91,19.0,1.2,108.02,91.47,93.54
82,91.94,16.0,1.4,108.13,91.36,93.49
84,91.64,7.0,0.83,108.24,91.23,93.42
86,91.61,1.0,0.48,107.95,91.12,93.34
95,91.16,2.0,0.48,108.06,90.97,93.24
98,91.48,2.0,0.83,108.17,90.84,93.14
103,91.51,3.0,0.77,108.28,90.76,93.04
104,92.15,0.0,1.09,108.39,90.79,92.94
106,91.79,3.0,0.9,108.51,90.75,92.83
107,91.57,5.0,0.75,108.62,90.69,92.72
110,91.6,16.0,1.4,108.73,90.66,92.62
111,91.24,6.0,1.0,108.84,90.59,92.52
112,91.79,9.0,1.4,109.14,90.58,92.44
117,91.5,4.0,0.85,109.25,90.57,92.37
118,91.05,3.0,0.48,108.17,90.51,92.3
120,92.02,2.0,1.0,108.76,90.6,92.26
123,91.78,5.0,0.85,108.87,90.63,92.23
124,91.42,3.0,0.48,108.98,90.62,92.21
126,91.37,15.0,1.35,109.09,90.54,92.18
127,91.15,8.0,1.4,109.2,90.48,92.16
128,90.7,2.0,0.48,109.2,90.39,92.14
129,91.65,3.0,0.98,109.31,90.4,92.15
131,91.29,1.0,0.85,109.42,90.4,92.15
132,92.17,9.0,1.42,109.91,90.44,92.15
135,92.12,19.0,1.35,110.04,90.5,92.14
138,91.72,0.0,0.85,110.15,90.57,92.1
140,91.42,2.0,0.85,110.26,90.51,92.05
141,91.13,3.0,0.85,110.1,90.44,92.0
142,91.77,11.0,1.42,110.21,90.48,91.96
143,91.74,24.0,1.42,110.32,90.52,91.92
144,91.45,2.0,0.75,110.43,90.55,91.88
146,91.22,3.0,0.75,110.54,90.6,91.84
147,91.13,17.0,1.33,110.43,90.55,91.8
148,90.84,1.0,0.75,110.54,90.5,91.77
152,90.81,2.0,0.48,110.65,90.36,91.74
161,91.78,1.0,1.0,108.81,90.33,91.74
162,91.55,3.0,0.75,108.6,90.31,91.75
163,91.38,8.0,0.75,109.05,90.31,91.74
166,91.23,12.0,1.09,109.16,90.32,91.72
167,90.78,2.0,0.48,109.27,90.22,91.68
168,90.81,0.0,0.48,109.38,90.13,91.63
171,91.26,1.0,0.48,109.49,90.11,91.6
174,91.03,3.0,0.48,110.06,90.09,91.56
176,90.92,2.0,0.6,110.13,90.07,91.52
179,90.47,0.0,0.48,110.24,90.03,91.48
181,90.44,2.0,0.48,110.35,89.99,91.43
184,90.41,2.0,0.48,110.46,89.85,91.39
185,90.44,4.0,0.48,110.57,89.74,91.36
186,90.99,1.0,1.0,110.65,89.7,91.34
187,91.02,6.0,1.09,110.76,89.68,91.32
188,90.98,14.0,0.75,110.87,89.7,91.3
189,90.77,2.0,0.68,111.27,89.7,91.28
191,90.74,2.0,0.48,111.23,89.65,91.26
193,91.71,2.0,1.42,111.34,89.72,91.26
194,91.74,20.0,1.27,111.46,89.8,91.26
196,91.52,1.0,0.68,111.57,89.9,91.27
197,91.29,2.0,0.47,111.68,89.99,91.27
198,91.1,2.0,0.67,112.33,90.06,91.26
200,90.65,2.0,0.48,112.44,90.08,91.23
286,91.62,2.0,1.42,112.55,90.14,91.23
287,91.26,4.0,0.83,112.66,90.16,91.22
289,90.89,1.0,0.83,112.77,90.15,91.21
291,90.53,2.0,0.83,112.84,90.13,91.2
339,91.17,0.0,1.09,113.23,90.17,91.19
344,90.81,2.0,0.83,113.34,90.08,91.18
346,90.66,4.0,0.93,113.45,89.97,91.17
348,91.21,3.0,1.09,113.57,89.94,91.15
349,90.88,3.0,0.83,113.68,89.9,91.13
354,90.52,2.0,0.83,113.74,89.84,91.11
361,91.4,3.0,1.33,113.85,89.92,91.11
362,91.03,1.0,0.83,113.96,89.86,91.11
365,90.78,6.0,1.02,114.16,89.81,91.11
367,90.58,3.0,0.7,114.27,89.78,91.09
380,91.13,1.0,1.0,113.91,89.84,91.09
381,90.8,3.0,0.83,114.02,89.8,91.06
382,90.48,4.0,0.83,114.13,89.77,91.03
392,91.12,1.0,1.09,114.39,89.82,91.02
393,90.76,2.0,0.83,114.5,89.78,91.01
395,90.38,0.0,0.83,114.61,89.73,91.0
403,91.02,1.0,1.09,114.72,89.78,90.98
404,90.64,0.0,0.83,114.7,89.7,90.96
459,91.19,1.0,1.0,114.32,89.72,90.95
460,90.82,1.0,0.83,114.43,89.72,90.94
463,90.44,0.0,0.83,114.54,89.71,90.93
498,90.49,1.0,1.0,114.65,89.65,90.92
