,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.22,86.0,3.31,100.1,99.24,99.46
2,100.4,92.0,3.61,100.2,99.36,99.51
3,100.55,92.0,3.62,100.3,99.46,99.58
4,100.7,93.0,3.49,100.4,99.58,99.68
5,100.92,83.0,1.88,100.5,99.75,99.77
6,101.05,95.0,1.88,100.6,100.1,99.85
7,101.94,17.0,1.75,100.7,100.36,99.96
8,102.12,65.0,1.82,101.09,100.69,100.08
9,102.58,43.0,1.85,101.19,100.88,100.22
10,102.71,58.0,1.88,101.29,101.15,100.35
11,102.62,67.0,1.88,101.05,101.41,100.49
12,102.34,47.0,1.88,101.15,101.62,100.58
13,102.39,62.0,1.88,101.37,101.82,100.65
14,102.52,52.0,1.92,101.83,102.02,100.73
15,103.16,31.0,1.97,101.63,102.27,100.81
16,102.72,32.0,1.88,101.73,102.45,100.88
17,102.95,49.0,1.92,101.83,102.64,100.95
18,102.65,46.0,1.97,101.93,102.71,101.01
19,103.03,37.0,1.92,101.97,102.8,101.05
20,102.73,45.0,1.92,102.07,102.82,101.12
21,102.96,35.0,1.92,102.17,102.84,101.15
22,103.18,36.0,1.92,102.27,102.9,101.18
23,103.36,32.0,1.91,102.37,103.0,101.22
24,103.49,35.0,1.8,103.07,103.11,101.25
25,104.33,11.0,1.73,102.94,103.29,101.31
26,103.66,12.0,1.17,103.04,103.34,101.35
27,103.88,34.0,1.92,103.14,103.46,101.43
28,104.01,33.0,1.91,103.24,103.57,101.52
29,104.12,34.0,1.91,103.34,103.72,101.61
30,104.29,25.0,1.91,103.44,103.85,101.71
31,104.04,26.0,1.37,103.54,103.98,101.77
32,104.15,26.0,1.88,103.64,104.1,101.85
33,104.24,26.0,1.53,104.17,104.21,101.91
34,104.62,20.0,1.88,104.27,104.34,101.97
35,105.29,2.0,1.47,104.37,104.52,102.06
36,105.34,24.0,1.69,104.47,104.62,102.13
37,105.33,23.0,1.06,104.48,104.79,102.22
38,105.38,24.0,1.11,104.58,104.94,102.32
39,105.55,15.0,1.87,104.68,105.09,102.41
40,105.64,17.0,1.69,104.78,105.24,102.5
