,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.69,143.0,6.26,100.1,99.19,99.45
2,100.43,138.0,6.25,100.2,99.31,99.5
3,99.85,107.0,6.2,100.3,99.34,99.56
4,100.85,112.0,5.64,100.4,99.48,99.66
5,100.05,61.0,2.56,100.5,99.56,99.74
6,100.99,118.0,2.83,100.6,99.91,99.82
7,101.39,103.0,2.44,99.69,100.12,99.91
8,101.1,135.0,2.68,99.79,100.35,100.01
9,101.55,60.0,2.33,99.65,100.44,100.13
10,101.18,65.0,1.99,99.75,100.56,100.23
11,101.9,47.0,2.28,99.85,100.75,100.36
12,101.31,52.0,1.99,99.95,100.91,100.43
13,102.07,48.0,2.21,100.05,101.07,100.5
14,101.11,11.0,1.79,100.26,101.2,100.56
15,102.26,45.0,2.49,100.36,101.34,100.62
16,101.27,9.0,1.69,100.46,101.46,100.67
17,102.31,42.0,2.45,100.64,101.59,100.73
18,101.32,17.0,1.8,100.74,101.58,100.76
19,102.34,34.0,2.24,100.73,101.7,100.79
20,101.35,10.0,1.65,100.83,101.68,100.83
21,102.39,25.0,2.3,100.42,101.8,100.85
22,101.4,22.0,1.79,100.52,101.75,100.84
23,102.37,43.0,2.15,100.54,101.86,100.87
24,102.63,89.0,1.99,100.64,101.92,100.88
25,101.69,9.0,1.45,101.26,101.98,100.89
26,102.57,24.0,1.99,101.36,102.01,100.91
27,102.04,30.0,1.76,101.87,102.09,100.95
28,103.0,10.0,1.96,101.97,102.16,101.02
29,102.02,32.0,1.65,102.07,102.23,101.07
30,103.02,3.0,1.79,100.18,102.3,101.15
31,102.02,2.0,1.79,100.28,102.37,101.17
32,102.94,50.0,2.09,100.38,102.43,101.22
33,102.82,87.0,1.99,100.48,102.57,101.25
34,103.27,69.0,1.95,100.41,102.66,101.28
35,102.34,7.0,1.75,100.51,102.63,101.31
36,103.14,55.0,1.97,100.61,102.78,101.34
37,102.44,6.0,1.75,100.51,102.77,101.37
38,103.26,43.0,1.95,100.61,102.89,101.43
39,103.37,95.0,1.95,100.71,102.93,101.48
40,102.38,5.0,1.78,100.81,102.97,101.5
41,103.4,25.0,2.12,100.91,103.01,101.54
42,102.41,14.0,1.78,101.01,103.05,101.6
43,103.34,40.0,2.05,101.33,103.09,101.68
44,102.74,13.0,1.75,101.3,103.08,101.75
45,103.34,24.0,1.69,101.16,103.09,101.83
46,103.83,65.0,1.69,101.26,103.24,101.96
47,102.84,7.0,1.58,101.59,103.21,102.03
48,103.63,21.0,1.69,101.69,103.33,102.13
49,103.51,48.0,1.69,101.79,103.36,102.19
50,104.0,38.0,1.69,101.89,103.42,102.27
51,103.01,12.0,1.78,101.99,103.48,102.33
52,103.97,9.0,1.69,102.03,103.54,102.42
53,104.46,57.0,1.69,102.13,103.74,102.5
54,103.41,3.0,1.64,102.26,103.75,102.57
55,104.18,11.0,1.64,102.07,103.89,102.64
56,104.18,43.0,1.69,102.7,103.97,102.72
57,104.39,33.0,1.69,102.8,104.03,102.79
58,104.24,35.0,1.69,102.61,104.17,102.85
59,104.89,30.0,1.74,102.71,104.3,102.93
60,103.9,11.0,1.64,102.81,104.34,102.98
61,104.78,9.0,1.69,102.91,104.42,103.05
62,105.2,58.0,1.78,103.01,104.64,103.12
63,104.21,10.0,1.58,103.11,104.66,103.18
64,105.04,18.0,1.69,103.21,104.72,103.24
65,105.12,39.0,1.69,103.42,104.89,103.32
66,105.82,44.0,1.69,103.52,105.05,103.39
67,104.82,4.0,1.79,103.62,105.11,103.46
68,105.5,4.0,1.78,103.72,105.22,103.52
69,105.79,36.0,1.78,103.82,105.38,103.61
70,105.79,58.0,1.78,104.07,105.47,103.68
71,105.47,20.0,1.49,103.98,105.63,103.76
72,106.26,13.0,1.69,103.96,105.78,103.84
73,105.27,5.0,1.64,104.06,105.79,103.92
74,106.26,1.0,1.69,104.16,106.0,104.0
75,105.34,22.0,1.78,104.26,106.03,104.05
76,106.26,10.0,1.74,104.36,106.14,104.14
77,105.34,21.0,1.78,104.46,106.09,104.2
78,106.2,13.0,1.74,104.56,106.23,104.28
79,106.31,49.0,1.64,104.66,106.31,104.35
80,105.32,6.0,1.78,104.35,106.26,104.42
81,106.25,10.0,1.64,104.53,106.31,104.48
