,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.85,34.0,2.05,100.1,99.3,99.47
2,101.44,59.0,2.61,100.6,99.52,99.54
3,101.09,46.0,2.72,100.7,99.68,99.62
4,101.7,44.0,1.94,100.8,99.9,99.74
5,102.31,47.0,2.01,100.9,100.21,99.86
6,101.34,16.0,2.15,100.91,100.59,99.94
7,102.32,19.0,2.31,101.17,100.89,100.05
8,101.35,27.0,1.95,101.27,101.14,100.16
9,103.07,2.0,2.48,101.37,101.38,100.31
10,102.02,4.0,2.03,101.47,101.58,100.43
11,103.23,9.0,2.08,100.59,101.9,100.59
12,102.26,14.0,1.86,100.58,102.04,100.68
13,103.16,29.0,2.3,100.81,102.21,100.77
14,103.78,59.0,1.95,100.91,102.48,100.88
15,102.76,1.0,1.51,101.01,102.59,100.95
16,103.57,26.0,2.22,101.0,102.72,101.04
17,104.39,50.0,1.95,101.1,103.02,101.14
19,103.42,21.0,2.1,101.63,103.13,101.21
20,104.06,31.0,2.08,101.73,103.4,101.27
21,104.68,59.0,1.95,101.83,103.56,101.38
22,103.72,30.0,1.8,101.93,103.73,101.43
23,104.54,29.0,2.32,102.03,103.86,101.48
24,104.72,26.0,1.95,102.13,104.11,101.55
25,103.75,32.0,1.87,102.23,104.17,101.59
26,104.58,62.0,2.5,102.33,104.25,101.66
27,105.28,29.0,1.95,102.43,104.5,101.73
28,104.32,22.0,1.76,102.53,104.58,101.82
29,105.22,23.0,2.12,104.98,104.66,101.93
30,105.79,28.0,1.94,105.17,104.9,102.05
31,104.89,7.0,1.5,105.27,104.98,102.16
32,105.72,15.0,2.12,105.37,105.08,102.26
33,106.5,22.0,1.88,105.61,105.36,102.38
34,105.6,14.0,1.88,106.81,105.47,102.47
35,106.5,24.0,1.81,106.91,105.65,102.57
36,105.54,38.0,1.79,107.01,105.83,102.66
37,106.53,2.0,1.81,108.27,106.02,102.75
38,105.59,60.0,1.91,108.64,106.05,102.85
39,106.56,19.0,1.99,108.75,106.27,102.97
40,105.76,35.0,1.77,109.42,106.32,103.07
41,106.73,9.0,1.94,109.53,106.41,103.18
42,105.79,65.0,1.94,109.64,106.5,103.27
44,106.73,13.0,1.95,109.75,106.6,103.42
45,105.83,34.0,1.87,109.7,106.53,103.55
46,106.84,2.0,1.58,109.81,106.65,103.7
47,105.99,34.0,1.87,109.92,106.6,103.84
48,106.96,2.0,1.75,110.03,106.74,104.03
49,106.11,46.0,1.94,110.14,106.7,104.17
50,107.01,20.0,1.88,110.25,106.84,104.33
51,106.2,52.0,1.94,110.36,106.8,104.44
52,107.14,6.0,1.88,110.47,106.94,104.58
53,106.25,58.0,1.94,110.58,106.89,104.7
55,107.17,11.0,1.88,110.69,107.03,104.83
56,106.26,71.0,1.96,110.8,106.98,104.93
57,107.2,20.0,1.98,110.91,107.12,105.05
58,106.32,54.0,1.94,111.02,107.07,105.14
59,107.34,4.0,1.59,111.13,107.2,105.24
60,106.46,57.0,1.9,111.02,107.15,105.34
61,107.4,14.0,1.85,111.13,107.28,105.44
62,106.53,45.0,1.93,111.24,107.23,105.54
63,107.5,2.0,1.61,111.17,107.36,105.63
64,106.65,47.0,1.93,111.28,107.31,105.72
65,107.56,5.0,1.88,111.39,107.44,105.81
66,106.75,41.0,1.76,111.88,107.4,105.9
67,107.6,13.0,1.88,111.99,107.53,105.99
68,106.77,51.0,1.79,111.87,107.49,106.05
69,107.74,5.0,1.62,111.98,107.63,106.15
70,106.91,44.0,1.88,112.09,107.59,106.22
71,107.82,5.0,1.56,112.2,107.73,106.29
72,107.02,34.0,1.67,112.55,107.69,106.36
73,108.0,0.0,1.55,112.66,107.84,106.44
74,107.19,32.0,1.79,112.77,107.81,106.49
75,108.08,25.0,1.75,112.88,107.95,106.58
76,107.25,26.0,1.88,112.99,107.92,106.63
77,108.15,12.0,1.87,113.1,108.06,106.7
78,107.32,14.0,1.79,113.21,108.03,106.77
79,108.22,10.0,2.01,113.32,108.18,106.84
80,107.39,12.0,1.88,113.43,108.15,106.88
81,108.51,3.0,1.9,113.54,108.31,106.96
82,107.7,18.0,1.75,113.91,108.3,107.01
83,108.55,18.0,1.85,114.02,108.45,107.07
84,107.73,6.0,1.88,114.41,108.42,107.13
85,108.83,2.0,1.59,114.34,108.58,107.19
86,107.95,16.0,1.64,114.45,108.57,107.22
87,108.92,6.0,1.72,114.66,108.74,107.29
88,108.09,8.0,1.85,114.77,108.73,107.32
89,108.97,29.0,1.94,114.84,108.9,107.39
90,108.16,21.0,1.85,115.2,108.89,107.42
91,109.07,4.0,1.54,115.02,109.06,107.49
92,108.11,18.0,1.95,115.13,109.02,107.52
93,109.05,19.0,1.98,115.24,109.16,107.59
94,109.93,25.0,1.85,115.35,109.3,107.65
95,108.97,18.0,1.92,115.75,109.42,107.71
96,109.88,8.0,1.79,118.1,109.52,107.77
97,110.73,26.0,1.93,117.73,109.8,107.87
98,109.77,25.0,1.98,117.84,109.88,107.93
99,110.62,3.0,1.47,117.96,110.13,108.02
100,111.53,22.0,1.75,117.83,110.39,108.11
101,112.34,24.0,1.82,117.78,110.81,108.23
102,113.02,70.0,2.32,117.89,111.2,108.35
103,113.8,46.0,2.41,118.01,111.77,108.5
104,114.58,49.0,2.62,118.13,112.32,108.65
105,115.36,49.0,2.79,118.25,112.86,108.83
106,116.14,43.0,2.77,118.37,113.58,109.01
107,116.82,50.0,2.89,118.66,114.27,109.22
108,117.57,34.0,2.74,118.78,114.95,109.43
109,118.32,31.0,2.64,118.9,115.8,109.67
110,119.0,24.0,2.63,119.02,116.64,109.9
111,119.57,41.0,2.7,119.14,117.44,110.16
112,120.06,32.0,2.42,119.26,118.21,110.41
113,120.38,48.0,2.14,119.51,118.95,110.69
114,120.57,54.0,1.61,119.46,119.63,110.95
115,120.75,61.0,1.74,119.58,120.25,111.23
116,120.93,64.0,1.87,119.45,120.81,111.5
117,120.53,55.0,1.84,119.57,121.25,111.78
118,120.85,73.0,2.15,119.54,121.65,112.04
119,120.71,81.0,1.8,119.79,121.96,112.32
120,120.87,77.0,1.93,119.91,122.21,112.58
121,120.71,65.0,1.93,120.03,122.38,112.86
122,120.9,57.0,1.73,120.15,122.51,113.12
123,121.06,73.0,1.9,120.16,122.61,113.4
124,120.12,26.0,1.93,120.96,122.58,113.64
129,121.1,0.0,1.94,121.08,122.63,113.92
130,121.77,31.0,1.93,121.2,122.73,114.19
131,121.94,39.0,1.41,121.64,122.83,114.48
132,122.36,46.0,1.88,121.76,123.01,114.76
133,122.5,31.0,1.84,121.88,123.18,115.06
134,122.55,34.0,1.37,122.0,123.36,115.35
135,122.92,27.0,1.9,122.12,123.56,115.66
136,122.5,19.0,1.31,120.93,123.74,115.94
137,121.75,19.0,1.88,121.05,123.82,116.22
138,122.63,32.0,2.04,121.17,123.98,116.5
139,121.96,24.0,1.93,121.29,124.16,116.78
140,122.36,32.0,1.8,121.41,124.29,117.05
141,122.02,38.0,1.93,121.53,124.32,117.33
142,122.81,26.0,1.93,121.65,124.41,117.61
143,121.98,0.0,1.73,121.77,124.37,117.89
144,122.81,19.0,1.9,121.6,124.4,118.17
145,122.02,22.0,1.93,121.87,124.35,118.45
146,122.85,15.0,1.88,121.99,124.34,118.73
147,122.18,30.0,1.93,122.11,124.31,119.01
148,123.07,14.0,1.88,122.48,124.44,119.29
149,122.29,38.0,1.88,122.6,124.41,119.54
150,123.19,3.0,1.88,122.72,124.53,119.82
151,123.56,33.0,1.81,122.84,124.65,120.09
152,122.89,25.0,1.37,122.96,124.74,120.33
153,123.86,5.0,1.95,123.08,124.84,120.61
154,122.92,11.0,1.93,123.37,124.93,120.86
155,123.89,2.0,1.78,123.49,125.04,121.11
156,124.56,18.0,1.88,123.87,125.29,121.35
157,123.89,15.0,1.88,123.99,125.39,121.57
158,124.79,5.0,1.88,124.11,125.65,121.79
159,123.83,12.0,1.34,124.23,125.73,121.98
160,124.73,2.0,1.45,124.35,125.97,122.17
161,125.15,62.0,1.88,124.47,126.17,122.35
162,124.32,10.0,1.34,124.59,126.25,122.5
163,125.22,2.0,1.45,124.71,126.48,122.65
164,125.47,35.0,1.88,124.98,126.64,122.79
165,125.89,20.0,1.81,125.1,126.94,122.93
171,125.06,2.0,1.74,125.22,127.06,123.04
172,125.89,4.0,1.64,125.14,127.19,123.16
173,124.95,5.0,1.85,125.26,127.3,123.25
174,125.85,11.0,1.93,125.38,127.41,123.36
175,125.69,69.0,1.9,125.5,127.6,123.46
176,126.36,49.0,1.88,125.5,127.76,123.57
177,125.39,0.0,1.88,125.62,127.78,123.67
178,126.22,6.0,1.64,125.74,127.97,123.78
179,125.76,45.0,1.93,125.62,128.02,123.88
180,126.25,37.0,1.88,125.56,128.1,123.99
181,125.58,32.0,1.88,125.68,128.07,124.09
182,126.52,6.0,1.78,125.8,128.22,124.2
183,125.58,10.0,1.93,126.24,128.19,124.29
184,126.54,3.0,1.85,126.62,128.35,124.42
185,125.66,111.0,1.9,127.19,128.33,124.51
186,126.51,4.0,1.81,127.31,128.41,124.6
187,126.75,119.0,1.88,127.43,128.45,124.7
188,127.29,55.0,1.88,127.55,128.64,124.8
189,128.12,9.0,1.88,127.67,128.83,124.91
190,127.8,18.0,2.14,127.79,129.03,125.02
191,128.7,16.0,1.93,128.02,129.28,125.14
192,127.76,7.0,2.04,128.14,129.5,125.25
193,128.7,5.0,1.93,128.27,129.72,125.39
194,129.19,16.0,1.8,127.95,130.08,125.52
196,128.23,3.0,1.85,128.07,130.25,125.65
197,128.72,31.0,1.81,128.2,130.56,125.78
198,128.04,18.0,1.8,128.44,130.71,125.9
199,128.98,20.0,1.99,128.57,130.93,126.02
200,128.61,43.0,1.93,129.06,131.06,126.15
201,129.28,15.0,1.65,129.19,131.18,126.28
202,129.6,37.0,1.88,129.32,131.36,126.43
203,130.27,12.0,1.81,129.28,131.52,126.58
204,129.26,3.0,1.92,129.41,131.67,126.72
205,130.09,13.0,1.85,129.54,131.81,126.86
206,129.26,4.0,1.08,129.67,131.82,127.0
207,130.2,15.0,1.95,129.8,132.02,127.14
208,129.66,29.0,1.8,129.93,132.11,127.26
209,130.34,16.0,1.88,130.06,132.34,127.41
210,129.45,31.0,1.88,130.19,132.39,127.52
212,130.42,0.0,1.88,130.32,132.57,127.67
213,131.09,12.0,1.8,130.45,132.75,127.81
214,130.13,5.0,1.93,130.58,132.8,127.92
215,131.1,2.0,1.85,130.71,132.88,128.06
216,131.42,14.0,1.81,130.84,133.1,128.19
217,130.45,1.0,1.88,130.97,133.14,128.32
218,131.35,4.0,1.88,131.1,133.35,128.45
219,130.8,24.0,1.78,130.11,133.41,128.56
220,130.12,34.0,1.93,130.24,133.46,128.68
221,130.84,32.0,1.79,130.37,133.51,128.79
223,130.01,8.0,1.8,130.36,133.57,128.88
224,130.68,26.0,1.88,130.49,133.6,128.98
225,130.31,32.0,1.93,130.62,133.52,129.08
226,130.88,10.0,1.14,130.75,133.6,129.18
227,130.85,28.0,1.65,130.88,133.57,129.3
228,131.53,15.0,1.85,131.51,133.58,129.41
229,132.1,4.0,1.62,131.65,133.74,129.54
230,131.13,2.0,2.22,131.66,133.72,129.64
231,132.07,8.0,1.88,131.79,133.85,129.77
232,131.39,5.0,1.88,132.19,133.98,129.87
235,132.35,6.0,1.93,132.32,134.13,130.0
236,131.41,23.0,1.88,132.45,134.27,130.1
237,132.37,6.0,1.88,132.58,134.44,130.24
238,131.48,54.0,1.65,132.84,134.56,130.34
239,132.3,4.0,1.81,132.93,134.7,130.47
240,132.12,97.0,1.72,132.84,134.83,130.58
241,132.11,123.0,1.93,133.01,134.89,130.71
242,132.48,76.0,1.55,133.14,134.93,130.83
243,133.05,23.0,1.78,133.27,135.12,130.96
244,133.73,5.0,1.81,133.4,135.29,131.09
245,132.76,1.0,1.88,134.09,135.43,131.18
247,133.73,3.0,1.88,134.22,135.57,131.3
248,134.54,7.0,1.88,134.35,135.88,131.42
250,133.58,7.0,1.88,134.48,136.0,131.54
251,134.55,1.0,1.88,135.17,136.31,131.66
252,135.1,31.0,1.93,135.3,136.59,131.78
253,135.67,13.0,1.92,135.43,136.94,131.93
254,135.1,5.0,1.9,135.56,137.24,132.06
255,136.06,2.0,1.88,135.69,137.6,132.22
256,135.1,3.0,1.85,135.82,137.8,132.34
257,136.07,1.0,1.88,135.95,138.03,132.49
259,136.64,3.0,1.54,136.08,138.42,132.64
260,135.65,2.0,1.9,136.21,138.61,132.76
263,136.62,3.0,1.88,136.34,138.82,132.89
264,135.71,2.0,1.88,136.47,139.03,133.02
265,136.68,2.0,1.93,136.6,139.24,133.15
266,137.25,5.0,1.88,136.73,139.46,133.31
268,136.29,4.0,1.88,136.86,139.52,133.43
270,137.26,2.0,1.85,136.99,139.74,133.58
271,136.37,6.0,1.93,136.54,139.77,133.7
274,137.05,6.0,1.88,136.37,139.96,133.85
275,136.22,5.0,1.88,136.38,139.98,133.97
277,137.19,2.0,1.85,136.51,140.04,134.09
278,136.52,31.0,1.8,136.64,140.13,134.22
281,137.49,1.0,1.88,136.61,140.22,134.35
282,136.52,2.0,1.88,136.74,140.3,134.45
283,137.43,14.0,1.93,137.16,140.38,134.59
284,137.06,26.0,1.64,137.29,140.36,134.7
285,137.96,6.0,1.78,137.42,140.53,134.84
287,137.0,9.0,1.93,137.55,140.5,134.98
288,137.94,9.0,1.93,137.68,140.66,135.12
289,137.13,6.0,1.88,137.81,140.67,135.26
291,138.07,9.0,1.93,137.94,140.85,135.41
292,138.23,7.0,1.47,138.07,140.95,135.57
