,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.6,53.0,2.04,99.53,99.28,99.46
2,100.31,90.0,2.35,99.63,99.39,99.51
3,100.35,98.0,1.94,99.23,99.47,99.58
4,100.38,93.0,1.91,99.41,99.56,99.67
5,100.75,60.0,1.95,99.51,99.71,99.76
6,100.54,65.0,1.92,99.61,100.01,99.83
7,101.0,52.0,1.95,99.71,100.18,99.92
8,100.92,48.0,1.81,99.81,100.39,100.02
9,101.08,91.0,1.93,100.12,100.43,100.13
10,101.02,88.0,1.94,100.22,100.53,100.23
11,101.59,42.0,1.79,100.32,100.69,100.35
12,101.46,63.0,1.94,100.42,100.78,100.43
13,101.4,50.0,1.81,100.52,100.89,100.48
14,101.71,42.0,1.92,100.73,101.03,100.55
15,101.87,73.0,1.92,100.83,101.18,100.61
16,101.86500000000001,47.0,1.92,100.93,101.29,100.67
17,101.94,47.0,1.92,100.6,101.43,100.72
18,101.9,31.0,1.52,100.73,101.52,100.76
19,101.93,70.0,1.93,100.83,101.62,100.78
20,102.22,59.0,1.93,100.93,101.73,100.84
21,101.88,32.0,1.93,101.03,101.82,100.85
22,101.92,81.0,1.94,101.13,101.85,100.85
23,102.0,64.0,1.95,101.23,101.9,100.87
24,102.015,31.0,1.82,101.33,101.96,100.87
25,102.025,34.0,1.83,101.43,101.99,100.89
26,102.06,85.0,1.95,101.7,102.01,100.9
27,102.24,80.0,1.95,101.8,102.05,100.95
28,101.49,66.0,1.82,101.93,102.0,100.98
29,102.47,12.0,1.69,102.03,102.06,101.04
30,101.86,82.0,1.93,102.13,102.05,101.09
31,102.56,37.0,1.93,102.23,102.08,101.12
32,102.3,70.0,1.92,102.05,102.12,101.16
33,102.91,26.0,1.92,102.15,102.22,101.2
34,102.39,25.0,1.82,102.25,102.26,101.21
35,102.96,26.0,1.95,102.35,102.35,101.25
36,102.99,24.0,1.82,102.46,102.45,101.27
37,103.12,56.0,1.94,102.56,102.56,101.32
38,103.28,32.0,1.93,102.66,102.66,101.38
39,103.36,50.0,1.93,102.76,102.85,101.43
40,103.28,30.0,1.82,102.58,102.93,101.47
41,102.73,36.0,1.93,102.68,103.02,101.49
42,103.3,51.0,1.95,102.48,103.09,101.57
43,103.01,65.0,1.94,102.58,103.16,101.64
44,103.71,9.0,1.82,102.68,103.24,101.73
45,102.88,46.0,1.94,102.78,103.29,101.8
46,103.17,69.0,1.95,102.88,103.31,101.91
47,103.2,57.0,1.93,102.87,103.33,101.99
48,103.33,33.0,1.68,102.97,103.35,102.08
49,103.21,38.0,1.68,103.07,103.34,102.13
50,103.63,45.0,1.93,103.17,103.37,102.2
51,103.43,29.0,1.68,103.27,103.38,102.27
52,103.57,62.0,1.94,103.37,103.46,102.33
53,103.86,35.0,1.93,103.47,103.52,102.4
54,103.78,64.0,1.95,103.57,103.6,102.47
55,104.39,24.0,1.95,103.44,103.67,102.55
56,103.48,2.0,1.02,103.86,103.73,102.6
57,103.88,65.0,1.96,104.01,103.8,102.67
58,104.14,27.0,1.73,104.11,103.89,102.73
59,103.94,71.0,1.94,104.21,103.95,102.79
60,104.36,37.0,1.96,104.31,104.06,102.86
61,104.16,46.0,1.93,104.41,104.11,102.92
62,104.48,62.0,1.96,104.37,104.22,102.98
63,103.91,77.0,1.92,104.47,104.25,103.03
64,104.62,25.0,1.93,104.57,104.33,103.09
65,104.43,72.0,1.91,104.67,104.4,103.14
66,105.31,17.0,1.94,104.77,104.49,103.21
67,104.6,8.0,1.52,104.87,104.6,103.26
68,105.31,31.0,1.93,105.43,104.74,103.33
69,105.99,15.0,1.7,105.53,104.92,103.41
70,105.57,37.0,1.93,105.63,105.08,103.48
71,106.25,25.0,1.95,105.73,105.27,103.56
72,105.77,42.0,1.93,106.33,105.43,103.64
73,106.52,21.0,1.55,106.43,105.63,103.73
74,106.79,23.0,1.63,106.53,105.92,103.83
75,106.84,44.0,1.92,106.63,106.14,103.93
76,107.26,15.0,1.66,106.73,106.42,104.03
77,106.8,5.0,1.66,106.83,106.57,104.12
78,107.18,24.0,1.92,103.65,106.83,104.22
79,106.34,16.0,1.93,103.75,106.93,104.32
80,105.79,55.0,2.02,103.85,106.91,104.39
81,105.73,91.0,2.35,103.95,106.93,104.47
82,105.46,52.0,2.07,104.05,106.85,104.53
83,105.33,62.0,1.96,104.15,106.81,104.59
84,104.79,32.0,1.88,104.25,106.64,104.63
85,105.4,33.0,1.93,104.07,106.5,104.69
86,104.85,29.0,1.93,104.17,106.3,104.73
87,104.95,78.0,1.94,104.27,106.07,104.77
88,104.4,17.0,1.88,104.37,105.83,104.8
89,104.95,57.0,1.95,104.63,105.61,104.83
90,105.03,44.0,1.88,104.73,105.48,104.86
91,105.19,55.0,1.95,104.83,105.42,104.9
92,105.33,79.0,1.94,104.93,105.38,104.95
93,105.34,74.0,1.94,105.03,105.37,104.99
94,105.63,32.0,1.93,105.13,105.4,105.04
95,106.06,54.0,1.94,105.23,105.53,105.09
96,105.54,59.0,1.94,105.33,105.54,105.14
97,106.22,10.0,1.88,105.43,105.68,105.2
98,105.6,28.0,1.93,105.53,105.74,105.25
99,106.14,42.0,1.93,105.41,105.91,105.31
100,105.6,44.0,1.95,105.51,105.98,105.36
101,106.22,23.0,1.93,105.56,106.1,105.41
