,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.72,83.0,4.53,100.1,99.19,99.45
2,99.99,125.0,4.16,100.2,99.27,99.49
3,100.19,117.0,4.31,99.96,99.34,99.55
4,100.18,108.0,2.01,100.05,99.41,99.63
5,100.03,103.0,1.94,100.15,99.49,99.71
6,100.26,126.0,2.18,100.25,99.76,99.77
7,100.22,139.0,2.02,100.35,99.85,99.84
8,101.11,19.0,2.05,100.45,100.08,99.94
9,100.62,95.0,2.47,100.51,100.08,100.04
10,101.01,91.0,1.98,100.61,100.18,100.14
11,101.45,75.0,1.93,100.71,100.32,100.26
12,101.17,101.0,1.94,100.81,100.46,100.33
13,101.56,79.0,1.91,100.91,100.62,100.39
14,101.26,65.0,1.88,100.95,100.73,100.45
15,101.17,98.0,1.96,101.05,100.83,100.49
16,101.14,102.0,1.98,101.15,100.94,100.53
17,101.29,93.0,2.04,101.25,101.04,100.57
18,101.26,28.0,1.81,101.35,101.14,100.6
19,101.74,30.0,1.82,101.45,101.2,100.62
20,101.54,72.0,1.94,100.61,101.29,100.67
21,101.08,40.0,1.91,100.71,101.3,100.67
22,101.73,21.0,1.86,100.81,101.33,100.67
23,101.27,34.0,1.91,100.91,101.34,100.67
24,101.73,27.0,1.86,101.01,101.36,100.67
25,101.27,35.0,1.82,101.11,101.36,100.67
26,101.82,17.0,1.86,101.21,101.42,100.67
27,101.46,30.0,1.86,101.31,101.45,100.7
28,101.97,12.0,1.86,101.41,101.52,100.74
29,101.23,43.0,1.81,101.51,101.52,100.77
30,102.05,34.0,1.91,101.61,101.55,100.83
31,101.75,86.0,1.94,101.7,101.57,100.85
32,101.5,56.0,1.83,102.31,101.61,100.87
33,102.32,32.0,1.81,102.41,101.67,100.89
34,102.06,71.0,1.82,102.11,101.75,100.9
35,102.24,18.0,1.81,102.12,101.8,100.93
36,101.97,64.0,1.94,102.22,101.87,100.93
37,102.51,47.0,1.94,102.32,101.94,100.96
38,101.99,31.0,1.77,102.42,101.99,100.99
39,102.49,67.0,1.86,102.52,102.04,101.02
40,102.29,83.0,1.86,102.52,102.15,101.04
41,103.0,52.0,1.94,102.62,102.24,101.07
42,102.46,59.0,1.83,102.72,102.31,101.13
43,103.03,46.0,1.73,104.11,102.46,101.2
44,103.42,72.0,1.91,104.18,102.57,101.28
45,103.78,79.0,1.91,104.28,102.74,101.37
46,103.98,55.0,1.86,104.38,102.91,101.5
47,104.37,48.0,1.91,104.16,103.15,101.6
48,103.68,13.0,1.48,104.26,103.27,101.7
49,104.52,14.0,1.81,104.36,103.52,101.78
50,104.3,71.0,1.84,104.46,103.7,101.87
51,105.03,33.0,1.81,104.56,103.97,101.97
52,104.56,34.0,1.91,104.66,104.13,102.07
53,104.77,51.0,1.88,104.76,104.36,102.17
54,104.92,57.0,1.86,105.29,104.55,102.26
55,105.23,60.0,1.91,105.39,104.73,102.36
56,105.67,62.0,1.86,105.49,104.92,102.47
57,105.31,38.0,1.81,105.59,105.05,102.57
58,105.83,48.0,1.91,105.69,105.2,102.68
59,105.36,15.0,1.33,105.95,105.37,102.76
60,106.18,23.0,1.82,106.05,105.54,102.87
61,106.27,54.0,1.81,106.15,105.74,102.98
62,105.95,3.0,1.27,106.25,105.83,103.07
63,106.68,32.0,1.86,106.35,106.04,103.18
64,106.08,4.0,1.43,106.45,106.17,103.27
65,107.06,1.0,1.81,106.47,106.38,103.39
66,106.49,36.0,1.91,106.57,106.51,103.5
67,106.99,30.0,1.91,106.67,106.64,103.62
68,106.6,13.0,1.86,106.77,106.77,103.73
69,107.33,20.0,1.86,106.87,106.92,103.85
70,106.76,38.0,1.86,106.97,107.06,103.95
71,107.04,68.0,1.86,107.07,107.15,104.06
72,106.31,27.0,1.8,107.17,107.15,104.16
73,107.21,19.0,1.81,107.27,107.28,104.27
74,107.35,65.0,1.82,107.37,107.35,104.39
75,107.55,42.0,1.81,107.47,107.5,104.51
76,107.3,70.0,1.89,107.57,107.52,104.63
77,108.01,46.0,1.94,107.68,107.67,104.75
78,107.47,21.0,1.82,107.93,107.72,104.87
79,108.21,49.0,1.83,108.04,107.88,104.99
80,108.43,53.0,1.81,110.92,107.99,105.13
81,108.26,117.0,1.96,111.03,108.14,105.25
82,108.86,67.0,1.91,111.14,108.32,105.39
83,109.68,42.0,1.91,111.2,108.66,105.55
84,110.41,41.0,1.86,111.31,108.98,105.71
85,110.81,58.0,2.17,111.42,109.33,105.88
86,110.64,105.0,2.07,111.53,109.64,106.05
87,111.12,42.0,1.81,111.64,110.02,106.23
88,111.39,45.0,1.81,111.63,110.36,106.41
89,111.7,61.0,1.94,111.41,110.78,106.6
90,111.84,26.0,1.86,111.23,111.14,106.79
91,111.59,52.0,1.91,111.34,111.46,106.98
92,111.37,82.0,1.81,111.38,111.77,107.15
93,112.16,11.0,1.93,111.49,112.1,107.34
94,111.85,48.0,1.82,111.6,112.32,107.52
95,111.75,43.0,1.86,111.71,112.45,107.69
