,id,stock,bal,acc,flavour
0,id0,99,34.00999999999914,13440.589999999997,arb
1,id1,99,13.169999999999476,13419.749999999998,arb
2,id2,0,10066.099999999995,10066.099999999995,arb
3,id3,99,92.04000000000076,13498.619999999999,arb
4,id4,0,10037.029999999999,10037.029999999999,arb
5,id5,100,19.19999999999436,13561.199999999993,arb
6,id6,95,66.72999999999524,12931.629999999996,arb
7,id7,0,10004.600000000004,10004.600000000004,arb
8,id8,0,10105.200000000003,10105.200000000003,arb
9,id9,0,10119.919999999995,10119.919999999995,arb
10,id10,0,10015.93,10015.93,arb
11,id11,91,111.45000000001546,12434.670000000015,arb
12,id12,99,23.589999999999833,13430.169999999998,arb
13,id13,99,29.45000000000158,13436.029999999999,arb
14,id14,99,11.99000000000072,13418.57,arb
15,id15,95,107.739999999999,12972.64,arb
16,id16,99,54.21000000000126,13460.789999999999,arb
17,id17,0,10002.340000000002,10002.340000000002,arb
18,id18,0,10111.560000000005,10111.560000000005,arb
19,id19,88,68.57000000000914,11985.530000000008,arb
20,id20,0,10043.57,10043.57,arb
21,id21,91,47.820000000025914,12371.040000000025,arb
22,id22,99,20.66999999999996,13427.249999999998,arb
23,id23,70,1569.0599999999959,11048.459999999995,arb
24,id24,99,11.340000000000458,13417.919999999998,arb
25,id25,99,1.6699999999995754,13408.249999999998,arb
26,id26,100,28.410000000001418,13570.41,arb
27,id27,1,9978.200000000008,10113.620000000008,arb
28,id28,0,10044.280000000004,10044.280000000004,arb
29,id29,99,5.280000000000044,13411.859999999999,arb
30,id30,0,10079.44,10079.44,arb
31,id31,0,10123.599999999997,10123.599999999997,arb
32,id32,99,24.619999999999578,13431.199999999997,arb
33,id33,12,8542.790000000014,10167.830000000013,arb
34,id34,93,59.93999999999116,12653.99999999999,arb
35,id35,0,10042.850000000002,10042.850000000002,arb
36,id36,93,102.86000000000342,12696.920000000004,arb
37,id37,99,15.179999999999922,13421.759999999998,arb
38,id38,0,10120.440000000002,10120.440000000002,arb
39,id39,0,10167.090000000013,10167.090000000013,arb
40,id40,0,10112.380000000003,10112.380000000003,arb
41,id41,42,6357.590000000017,12045.230000000018,arb
42,id42,0,10004.600000000004,10004.600000000004,arb
43,id43,37,7353.060000000023,12363.600000000024,arb
44,id44,98,63.90000000000106,13335.06,arb
45,id45,0,10004.600000000004,10004.600000000004,arb
46,id46,25,7242.7399999999925,10628.239999999993,arb
47,id47,2,9879.630000000005,10150.470000000005,arb
48,id48,100,28.080000000002585,13570.08,arb
49,id49,99,7.9000000000005315,13414.479999999998,arb
50,id50,51,4311.340000000007,11217.760000000006,arb
51,id51,0,10052.339999999998,10052.339999999998,arb
52,id52,0,10133.870000000004,10133.870000000004,arb
53,id53,99,68.97999999999826,13475.559999999996,arb
54,id54,0,10013.88,10013.88,arb
55,id55,99,75.28000000000105,13481.859999999999,arb
56,id56,90,39.82999999999532,12227.629999999994,arb
57,id57,88,108.68000000000848,12025.640000000007,arb
58,id58,0,10151.789999999999,10151.789999999999,arb
59,id59,99,32.73999999999961,13439.319999999998,arb
60,id60,99,49.67999999999981,13456.259999999998,arb
61,id61,100,44.96000000000633,13586.960000000005,arb
62,id62,0,10013.88,10013.88,arb
63,id63,88,65.96000000000072,11982.92,arb
64,id64,49,4498.87,11134.449999999999,chart
65,id65,33,6318.119999999999,10786.98,chart
66,id66,88,7.250000000004235,11924.210000000003,arb
67,id67,87,53.050000000007586,11834.590000000007,arb
68,id68,16,8159.400000000012,10326.120000000012,arb
69,id69,0,10025.02000000001,10025.02000000001,arb
70,id70,28,6836.580000000004,10628.340000000004,chart
71,id71,0,10013.51000000001,10013.51000000001,arb
72,id72,98,13.730000000000246,13284.889999999998,arb
73,id73,0,12707.010000000017,12707.010000000017,arb
74,id74,99,27.679999999999012,13434.259999999997,arb
75,id75,99,18.849999999999625,13425.429999999998,arb
76,id76,62,3484.359999999999,11880.399999999998,val
77,id77,13,8770.840000000006,10531.300000000005,val
78,id78,19,8038.540000000012,10611.520000000011,val
79,id79,0,12139.290000000008,12139.290000000008,arb
80,id80,99,11.469999999998691,13418.049999999997,arb
81,id81,99,63.32999999999892,13469.909999999996,arb
82,id82,72,840.6400000000044,10590.880000000005,val
83,id83,0,10856.819999999998,10856.819999999998,arb
84,id84,42,7030.649999999997,12718.289999999997,arb
85,id85,99,43.69999999999909,13450.279999999997,arb
86,id86,48,4132.179999999986,10632.339999999986,val
87,id87,55,3209.3300000000067,10657.430000000006,val
88,id88,0,10744.159999999998,10744.159999999998,arb
89,id89,48,6616.939999999999,13117.099999999999,arb
90,id90,90,6.190000000002726,12193.990000000002,arb
91,id91,90,6.190000000017534,12193.990000000016,arb
92,id92,97,118.56999999999802,13254.309999999996,arb
93,id93,48,6593.409999999999,13093.57,arb
94,id94,92,107.06999999999887,12565.71,arb
95,id95,5,10349.060000000016,11026.160000000016,noise
96,id96,42,6233.019999999995,11920.659999999994,noise
97,id97,61,3914.430000000002,12175.050000000001,arb
98,id98,98,15.239999999998929,13286.399999999998,arb
99,id99,92,82.84000000000066,12541.48,arb
100,id100,0,11342.709999999988,11342.709999999988,lstm
101,id101,0,11286.409999999989,11286.409999999989,lstm
102,id102,0,10088.56000000001,10088.56000000001,lstm
103,id103,0,10957.22,10957.22,lstm
104,id104,0,11700.629999999996,11700.629999999996,lstm
105,id105,0,11760.659999999987,11760.659999999987,lstm
106,id106,0,11126.39,11126.39,lstm
107,id107,0,11308.450000000004,11308.450000000004,lstm
