,id,stock,bal,acc,flavour
0,id0,98,117.62500000000176,15550.665,arb
1,id1,99,131.33500000000058,15721.855,arb
2,id2,99,134.25000000000227,15724.77,arb
3,id3,98,84.23999999999818,15517.279999999997,arb
4,id4,89,914.7549999999983,14930.474999999999,arb
5,id5,100,7.049999999997766,15755.049999999996,arb
6,id6,71,4264.000000000002,15445.080000000002,arb
7,id7,19,12016.559999999996,15008.679999999997,arb
8,id8,89,1377.5150000000076,15393.235000000008,arb
9,id9,15,8067.510000000002,10429.710000000003,chart
10,id10,83,51.90500000001151,13122.74500000001,arb
11,id11,17,7949.210000000003,10626.370000000003,chart
12,id12,23,7232.019999999996,10854.059999999996,chart
13,id13,74,125.58499999999697,11779.104999999996,arb
14,id14,22,7337.139999999998,10801.699999999997,chart
15,id15,79,1405.6200000000044,13846.540000000005,arb
16,id16,78,40.650000000015496,12324.090000000015,arb
17,id17,70,300.89499999999646,11324.494999999995,arb
18,id18,82,73.34999999999962,12986.71,arb
19,id19,84,21.370000000012396,13249.690000000011,arb
20,id20,0,10565.779999999993,10565.779999999993,arb
21,id21,14,8135.429999999994,10340.149999999994,arb
22,id22,22,8534.910000000003,11999.470000000003,arb
23,id23,80,94.98000000000593,12693.380000000005,arb
24,id24,85,45.04999999999768,13430.849999999997,arb
25,id25,84,92.55000000000359,13320.870000000003,arb
26,id26,1,10448.97,10606.449999999999,arb
27,id27,0,10756.18999999999,10756.18999999999,arb
28,id28,6,9271.97999999999,10216.85999999999,arb
29,id29,69,428.08999999999696,11294.209999999995,arb
30,id30,83,7.419999999998822,13078.259999999997,arb
31,id31,72,2516.2099999999964,13854.769999999997,arb
32,id32,73,74.92000000000877,11570.960000000008,arb
33,id33,24,7032.590000000002,10812.11,chart
34,id34,24,6529.04500000001,10308.56500000001,arb
35,id35,67,492.295000000002,11043.455000000002,arb
36,id36,2,10248.815000000028,10563.775000000027,val
37,id37,4,10778.640000000009,11408.560000000009,val
38,id38,56,4090.020000000001,12908.9,val
39,id39,55,4732.86,13394.259999999998,arb
40,id40,0,11093.509999999986,11093.509999999986,arb
41,id41,79,117.05499999999347,12557.974999999993,arb
42,id42,88,1757.8700000000008,15616.11,arb
43,id43,0,12969.689999999984,12969.689999999984,arb
44,id44,2,10894.180000000002,11209.140000000001,val
45,id45,98,65.46999999999844,15498.509999999998,arb
46,id46,99,93.40000000000107,15683.92,arb
47,id47,8,10118.855000000012,11378.695000000012,val
48,id48,6,9476.440000000006,10421.320000000005,val
49,id49,98,118.85999999999754,15551.899999999996,arb
50,id50,21,8095.889999999986,11402.969999999987,arb
51,id51,21,10439.009999999998,13746.089999999998,arb
52,id52,5,10676.515000000005,11463.915000000005,val
53,id53,81,82.47500000001287,12838.355000000012,arb
54,id54,86,1410.2200000000007,14953.5,arb
55,id55,28,9843.150000000001,14252.59,arb
56,id56,66,3817.769999999998,14211.449999999997,arb
57,id57,99,92.66500000000156,15683.185,arb
58,id58,3,10806.330000000013,11278.770000000013,val
59,id59,21,10134.134999999997,13441.214999999997,arb
60,id60,99,99.58000000000186,15690.1,arb
61,id61,15,8132.73,10494.93,val
62,id62,79,3189.9799999999987,15630.899999999998,arb
63,id63,87,1402.4999999999986,15103.259999999997,arb
64,id64,54,2741.845000000001,11245.765000000001,arb
65,id65,97,75.88999999999731,15351.449999999997,arb
66,id66,7,9626.359999999997,10728.719999999998,val
67,id67,61,2872.379999999985,12478.659999999983,noise
68,id68,35,6931.944999999993,12443.744999999992,noise
69,id69,85,1173.5299999999916,14559.32999999999,noise
70,id70,89,105.61000000000087,14121.33,arb
71,id71,3,10257.22500000002,10729.66500000002,arb
72,id72,85,22.100000000003263,13407.900000000003,arb
73,id73,82,57.63500000000295,12970.995000000003,arb
74,id74,85,122.28500000001452,13508.085000000014,arb
75,id75,0,10652.329999999978,10652.329999999978,arb
76,id76,0,10638.08000000001,10638.08000000001,arb
77,id77,87,445.37500000000034,14146.134999999998,arb
78,id78,12,10625.90500000003,12515.66500000003,arb
79,id79,3,10057.125000000013,10529.565000000013,arb
80,id80,95,63.115000000005935,15023.715000000004,arb
81,id81,39,7336.929999999997,13478.649999999996,noise
82,id82,82,2025.2050000000036,14938.565000000002,noise
83,id83,0,13461.274999999998,13461.274999999998,arb
84,id84,77,37.81500000002137,12163.77500000002,arb
85,id85,76,581.4350000000014,12549.915,arb
86,id86,85,749.2550000000056,14135.055000000004,arb
87,id87,9,11107.23999999998,12524.55999999998,noise
88,id88,77,721.3449999999971,12847.304999999997,arb
89,id89,92,550.3899999999901,15038.54999999999,arb
90,id90,47,4619.525000000011,12021.08500000001,noise
91,id91,28,7982.8700000000035,12392.310000000003,arb
92,id92,94,59.30000000000177,14862.42,arb
93,id93,64,3744.615000000005,13823.335000000005,noise
94,id94,19,9114.175000000016,12106.295000000016,arb
95,id95,90,19.759999999994363,14192.959999999994,arb
96,id96,84,1420.3700000000024,14648.690000000002,arb
97,id97,7,9887.08500000002,10989.44500000002,arb
98,id98,92,73.35000000003869,14561.510000000038,arb
99,id99,59,3876.87000000002,13168.19000000002,arb
100,id100,0,11466.385000000006,11466.385000000006,lstm
101,id101,0,12833.900000000001,12833.900000000001,lstm
102,id102,0,10854.345,10854.345,lstm
103,id103,0,12582.340000000006,12582.340000000006,lstm
104,id104,0,11506.110000000008,11506.110000000008,lstm
105,id105,0,11581.490000000003,11581.490000000003,lstm
106,id106,0,12026.1,12026.1,lstm
107,id107,0,11854.175000000001,11854.175000000001,lstm
