,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,100.15,69.0,2.05,100.1,99.23,99.46
2,100.35,60.0,1.96,100.2,99.34,99.51
3,100.17,39.0,1.81,100.3,99.4,99.57
4,100.52,59.0,1.96,100.48,99.51,99.66
5,100.91,65.0,1.96,100.58,99.68,99.75
6,101.3,80.0,1.96,100.68,100.06,99.83
7,101.92,37.0,1.95,100.78,100.32,99.94
8,102.35,53.0,2.1,100.87,100.67,100.07
9,101.37,18.0,2.0,100.97,100.74,100.18
10,102.21,21.0,1.94,101.07,100.96,100.3
11,103.01,45.0,1.85,101.17,101.26,100.45
12,102.03,17.0,1.83,101.27,101.45,100.54
13,102.91,26.0,1.95,101.37,101.71,100.62
14,103.63,43.0,1.95,101.73,102.06,100.73
15,102.65,10.0,1.81,101.85,102.27,100.8
16,103.43,29.0,2.16,101.95,102.52,100.89
17,104.21,42.0,1.67,102.22,102.81,100.99
18,103.23,15.0,1.85,102.32,102.94,101.06
19,104.1,32.0,2.15,102.42,103.12,101.12
20,104.3,39.0,1.67,102.52,103.41,101.22
21,103.32,15.0,1.95,102.62,103.52,101.26
22,104.2,43.0,2.41,102.72,103.64,101.31
23,104.01,24.0,1.67,102.82,103.84,101.37
24,104.73,28.0,1.85,103.03,104.02,101.43
25,103.75,11.0,1.76,103.13,104.03,101.48
26,104.48,29.0,1.95,103.23,104.21,101.54
27,104.72,36.0,1.95,103.5,104.34,101.64
28,104.96,36.0,1.95,103.6,104.42,101.74
29,103.98,12.0,1.85,103.7,104.5,101.83
30,104.71,22.0,1.95,103.8,104.56,101.94
31,104.93,31.0,1.67,103.9,104.62,102.02
32,105.59,49.0,1.85,104.0,104.85,102.13
33,104.61,3.0,1.09,104.1,104.89,102.2
34,105.33,22.0,1.75,104.2,105.02,102.27
35,105.18,37.0,1.95,104.3,105.06,102.36
36,105.29,23.0,1.85,104.4,105.21,102.43
37,105.92,33.0,1.95,104.43,105.35,102.53
38,104.94,4.0,1.85,104.53,105.37,102.62
39,105.69,16.0,1.85,104.63,105.44,102.72
40,105.47,18.0,1.67,104.73,105.59,102.8
41,105.67,21.0,1.85,104.83,105.69,102.88
42,105.81,27.0,1.95,105.05,105.78,103.01
43,106.54,19.0,1.56,105.24,105.88,103.15
44,105.56,9.0,1.95,105.34,105.98,103.27
45,106.2,7.0,1.85,105.44,106.07,103.41
46,106.44,29.0,1.75,105.54,106.2,103.59
47,107.32,21.0,1.85,105.64,106.4,103.75
48,106.34,12.0,2.06,105.74,106.44,103.9
49,107.21,5.0,1.51,105.84,106.67,104.03
50,106.81,7.0,1.58,105.94,106.78,104.17
51,107.68,5.0,1.51,106.07,107.0,104.32
52,106.7,4.0,1.95,106.17,107.1,104.45
53,107.38,13.0,1.95,106.27,107.26,104.59
54,107.84,21.0,1.95,106.37,107.39,104.74
55,106.86,5.0,1.95,106.47,107.52,104.87
56,107.68,5.0,1.85,106.57,107.67,105.01
57,108.56,21.0,1.95,106.67,107.88,105.16
58,107.46,2.0,2.07,106.77,107.89,105.27
59,108.19,24.0,1.85,106.87,108.08,105.39
60,108.81,27.0,1.85,106.97,108.24,105.54
61,107.83,11.0,1.95,107.08,108.34,105.65
62,108.79,10.0,1.75,107.18,108.45,105.77
63,108.36,12.0,1.61,107.28,108.62,105.9
64,108.82,18.0,1.95,107.38,108.76,106.02
65,107.84,10.0,1.85,107.48,108.76,106.1
66,108.78,21.0,1.85,107.38,108.95,106.22
67,109.31,11.0,1.85,107.48,109.11,106.34
68,108.33,2.0,1.85,107.58,109.09,106.42
