,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.74,105.0,2.06,100.1,99.19,99.45
2,99.33,50.0,1.97,100.49,99.2,99.48
3,99.51,91.0,2.29,100.89,99.2,99.53
4,99.49,65.0,2.15,100.99,99.2,99.6
5,99.73,102.0,2.17,101.09,99.25,99.67
6,99.37,54.0,1.97,101.52,99.44,99.72
7,99.43,127.0,2.32,101.62,99.45,99.78
8,99.05,45.0,2.22,101.72,99.47,99.84
9,99.45,110.0,2.55,101.72,99.35,99.91
10,99.09,66.0,1.95,101.82,99.26,99.97
11,98.96,113.0,1.98,101.92,99.16,100.04
12,98.76,71.0,1.95,101.99,99.06,100.06
13,98.56,70.0,1.95,102.09,98.98,100.06
14,98.57,102.0,1.98,102.19,98.89,100.07
15,98.19,45.0,1.94,102.29,98.76,100.05
16,98.23,92.0,2.05,102.39,98.61,100.04
17,98.61,85.0,1.95,102.51,98.53,100.03
18,98.6,97.0,1.98,102.49,98.45,100.01
19,98.59,72.0,1.82,103.16,98.4,99.96
20,98.59,84.0,1.98,103.26,98.31,99.95
21,98.59,87.0,1.94,103.36,98.26,99.9
22,99.14,69.0,1.94,103.46,98.28,99.85
23,98.73,14.0,1.67,103.56,98.28,99.8
24,98.54,63.0,1.94,103.76,98.28,99.73
25,98.52,23.0,1.94,103.86,98.28,99.68
26,98.45,33.0,1.94,103.81,98.31,99.62
27,99.07,40.0,1.98,103.75,98.39,99.6
28,99.06,25.0,1.87,104.16,98.44,99.59
29,99.05,45.0,1.94,104.26,98.48,99.58
30,98.86,14.0,1.63,104.15,98.51,99.57
31,98.61,11.0,1.94,104.71,98.51,99.52
32,98.6,31.0,1.9,104.81,98.51,99.49
33,99.24,52.0,1.9,104.68,98.52,99.45
34,99.22,57.0,1.92,104.78,98.57,99.4
35,99.28,59.0,1.94,104.88,98.64,99.37
36,98.96,12.0,1.63,104.98,98.68,99.31
37,99.015,15.0,1.63,105.08,98.74,99.28
38,99.58,53.0,1.91,104.76,98.79,99.26
40,99.98,52.0,1.92,104.86,98.88,99.24
41,100.04,76.0,1.94,104.96,98.98,99.21
42,99.48,10.0,1.87,105.06,99.04,99.17
43,99.98,3.0,0.76,105.16,99.18,99.18
44,100.07,66.0,1.87,105.52,99.33,99.19
45,100.71,17.0,1.95,105.62,99.48,99.22
46,100.42,17.0,1.87,105.72,99.6,99.24
47,101.13,7.0,1.8,105.82,99.78,99.31
48,100.43,15.0,1.94,105.92,99.93,99.33
49,100.92,41.0,1.95,105.99,100.12,99.37
50,101.01,47.0,1.92,106.09,100.26,99.38
51,101.57,11.0,1.94,106.19,100.42,99.41
52,102.11,34.0,1.92,106.29,100.63,99.45
53,101.47,12.0,1.94,106.39,100.83,99.48
54,102.01,36.0,1.87,106.69,101.03,99.53
55,101.45,28.0,1.94,106.79,101.17,99.57
56,101.3,32.0,1.83,106.89,101.23,99.61
57,101.47,9.0,1.73,107.02,101.34,99.64
58,100.83,31.0,1.94,107.12,101.31,99.67
59,101.45,35.0,1.92,107.22,101.41,99.71
60,102.17,23.0,1.92,107.02,101.54,99.77
61,101.18,47.0,1.92,107.12,101.56,99.8
62,101.25,47.0,1.94,107.02,101.53,99.84
63,101.06,43.0,1.92,107.12,101.42,99.88
64,101.21,42.0,1.92,107.22,101.39,99.93
65,102.2,1.0,1.21,107.31,101.41,100.0
66,101.2,0.0,1.64,107.41,101.38,100.05
67,100.64,6.0,1.8,107.51,101.31,100.1
68,101.14,45.0,1.98,107.61,101.28,100.16
69,100.95,22.0,1.98,107.72,101.29,100.21
71,101.05,44.0,1.98,107.83,101.25,100.26
72,101.59,47.0,1.92,107.94,101.19,100.32
73,101.2,12.0,1.87,108.19,101.19,100.37
74,101.01,37.0,1.98,108.12,101.17,100.42
75,101.7,29.0,1.92,108.08,101.23,100.47
76,102.26,9.0,1.94,108.19,101.34,100.54
77,101.53,17.0,2.0,108.3,101.27,100.6
78,102.16,51.0,1.9,108.41,101.37,100.67
79,101.84,16.0,1.94,108.52,101.49,100.74
80,102.03,73.0,1.98,108.63,101.58,100.8
81,101.41,15.0,1.98,109.11,101.63,100.85
82,101.71,41.0,1.94,109.7,101.7,100.9
83,101.81,48.0,1.94,109.81,101.72,100.96
84,101.96,38.0,1.98,109.92,101.8,101.03
85,101.95,57.0,1.94,109.74,101.89,101.1
86,101.94,47.0,1.92,110.32,101.91,101.15
87,101.84,43.0,1.94,110.43,101.87,101.2
88,102.48,5.0,1.8,110.53,101.96,101.26
89,101.49,37.0,1.98,110.8,101.89,101.31
90,102.12,10.0,1.95,110.83,101.92,101.37
91,102.76,21.0,1.98,110.94,101.99,101.43
92,101.77,32.0,1.98,111.05,102.03,101.47
93,102.58,7.0,1.95,111.16,102.12,101.52
94,102.39,28.0,1.92,111.39,102.18,101.58
95,102.345,41.0,1.92,111.03,102.22,101.63
96,101.71,5.0,1.8,111.14,102.2,101.66
97,102.49,6.0,1.95,111.25,102.26,101.7
98,102.68,59.0,1.98,111.45,102.34,101.75
99,103.24,11.0,1.94,111.56,102.42,101.79
100,102.44,35.0,1.94,111.67,102.52,101.83
101,103.27,3.0,1.87,111.78,102.64,101.88
102,104.08,14.0,1.87,111.89,102.77,101.94
103,104.71,83.0,2.05,112.0,103.06,102.0
104,105.49,37.0,2.31,112.11,103.35,102.07
105,106.29,29.0,2.53,112.33,103.74,102.17
106,107.09,29.0,2.66,111.97,104.21,102.27
107,107.84,31.0,2.62,112.08,104.82,102.4
108,108.62,27.0,2.55,112.19,105.43,102.55
109,109.37,25.0,2.41,112.3,106.1,102.71
110,110.15,25.0,2.41,111.97,106.79,102.9
111,110.93,24.0,2.35,112.08,107.64,103.09
112,111.66,24.0,2.28,109.68,108.48,103.28
113,110.8,29.0,1.99,109.46,109.15,103.47
114,110.42,85.0,1.98,109.57,109.72,103.65
115,111.02,84.0,2.6,109.68,110.27,103.85
116,110.39,74.0,2.01,109.61,110.68,104.03
117,110.89,88.0,2.6,109.72,111.06,104.2
118,110.71,96.0,1.97,109.83,111.35,104.39
119,110.76,93.0,1.9,110.5,111.56,104.59
