,trading_price,volume,spread,true_price,10_MA,50_MA
0,100.0,0.0,0.0,100.0,99.37,99.38
1,99.27,57.0,1.89,100.1,99.15,99.44
2,98.6,49.0,2.24,100.2,99.09,99.46
3,98.43,138.0,2.93,100.3,98.98,99.49
4,98.12,97.0,2.94,100.4,98.85,99.53
5,97.76,118.0,3.02,100.93,98.7,99.56
6,97.19,70.0,3.1,100.18,98.67,99.56
7,96.62,88.0,3.35,100.28,98.4,99.56
8,96.01,61.0,3.47,100.38,98.12,99.56
9,95.31,41.0,2.98,100.48,97.59,99.55
10,94.69,65.0,2.33,100.58,97.06,99.52
11,94.43,102.0,2.25,100.65,96.5,99.5
12,94.0,91.0,1.96,100.75,95.97,99.43
13,93.53,89.0,1.96,100.85,95.46,99.32
14,92.8,35.0,1.73,100.95,94.9,99.21
15,92.37,69.0,1.87,101.05,94.32,99.08
16,92.11,69.0,1.85,101.15,93.76,98.94
17,92.63,67.0,1.88,101.05,93.3,98.81
18,92.37,45.0,1.96,101.15,92.88,98.66
19,92.2,81.0,1.96,101.25,92.5,98.49
20,92.46,31.0,1.96,101.35,92.22,98.35
21,92.89,36.0,1.82,102.03,92.04,98.18
22,93.29,36.0,2.23,102.13,91.93,98.01
23,92.72,25.0,2.21,102.23,91.8,97.84
24,93.45,2.0,1.42,102.33,91.79,97.67
25,93.51,26.0,2.03,102.43,91.86,97.52
26,94.05,24.0,1.85,102.53,92.03,97.37
27,94.45,17.0,1.8,102.63,92.26,97.26
28,93.84,28.0,1.78,102.73,92.38,97.14
29,94.36,34.0,1.85,103.07,92.58,97.04
30,94.13,50.0,1.82,103.17,92.77,96.94
31,94.15,32.0,1.78,103.43,92.94,96.8
32,93.89,9.0,1.19,103.53,93.04,96.67
33,93.32,9.0,1.56,103.63,93.04,96.51
34,93.2,44.0,1.92,103.55,93.09,96.34
35,92.77,57.0,1.96,103.65,93.02,96.18
36,92.14,23.0,2.04,103.75,92.88,95.99
37,91.56,33.0,2.27,103.57,92.63,95.81
38,90.76,17.0,2.33,103.67,92.26,95.62
39,92.33,2.0,1.83,103.77,92.11,95.45
40,91.64,28.0,1.96,103.87,91.84,95.26
41,92.16,33.0,1.96,103.97,91.64,95.07
42,91.17,0.0,1.86,104.07,91.34,94.91
43,90.37,14.0,1.87,104.17,90.99,94.73
44,90.8,36.0,1.85,104.27,90.74,94.56
46,91.6,10.0,1.8,104.37,90.58,94.41
47,90.92,7.0,1.63,104.25,90.4,94.28
48,91.28,37.0,1.88,104.35,90.31,94.12
49,91.02,18.0,1.8,104.45,90.26,93.96
50,92.0,2.0,1.78,104.55,90.38,93.79
51,91.11,12.0,1.91,104.65,90.26,93.61
52,91.63,11.0,1.85,104.75,90.26,93.44
53,92.5,2.0,1.24,105.07,90.29,93.3
54,91.96,31.0,2.07,105.17,90.37,93.17
55,91.25,12.0,1.85,105.27,90.46,93.03
56,91.94,23.0,1.87,105.37,90.57,92.91
