,id,stock,bal,acc,flavour
0,id0,80,1957.7199999999964,12051.319999999996,val
1,id1,80,1776.2700000000002,11869.87,val
2,id2,100,12.5799999999997,12629.58,arb
3,id3,100,15.449999999999648,12632.449999999999,arb
4,id4,99,83.07000000000251,12573.900000000003,arb
5,id5,100,12.759999999999536,12629.76,arb
6,id6,100,6.379999999998319,12623.38,val
7,id7,3,9685.500000000005,10064.010000000006,chart
8,id8,0,9983.299999999997,9983.299999999997,val
9,id9,24,7098.834999999999,10126.914999999999,val
10,id10,4,9573.149999999994,10077.829999999994,chart
11,id11,37,5658.520000000006,10326.810000000005,val
12,id12,1,9884.920000000006,10011.090000000006,val
13,id13,3,9685.590000000004,10064.100000000004,chart
14,id14,7,9235.170000000002,10118.360000000002,chart
15,id15,3,9674.339999999995,10052.849999999995,chart
16,id16,5,9389.099999999997,10019.949999999997,val
17,id17,0,9982.630000000001,9982.630000000001,val
18,id18,1,9885.030000000006,10011.200000000006,val
19,id19,4,9542.979999999994,10047.659999999994,val
20,id20,0,9985.109999999993,9985.109999999993,val
21,id21,7,9214.120000000003,10097.310000000003,val
22,id22,3,9684.920000000002,10063.430000000002,chart
23,id23,4,9584.560000000005,10089.240000000005,chart
24,id24,1,9882.330000000002,10008.500000000002,val
25,id25,8,9020.829999999998,10030.189999999999,val
26,id26,10,8810.699999999997,10072.399999999998,val
27,id27,1,9881.530000000002,10007.700000000003,val
28,id28,0,9987.890000000003,9987.890000000003,val
29,id29,34,5923.799999999998,10213.579999999998,val
30,id30,3,9676.259999999993,10054.769999999993,val
31,id31,6,9349.429999999995,10106.449999999995,chart
32,id32,7,9224.269999999997,10107.459999999997,chart
33,id33,1,9884.140000000005,10010.310000000005,val
34,id34,0,9986.289999999995,9986.289999999995,val
35,id35,7,9224.669999999996,10107.859999999997,chart
36,id36,3,9673.339999999997,10051.849999999997,chart
37,id37,1,9884.139999999992,10010.309999999992,val
38,id38,3,9674.249999999995,10052.759999999995,chart
39,id39,36,5696.409999999998,10238.529999999999,val
40,id40,10,8797.769999999993,10059.469999999994,val
41,id41,3,9683.010000000002,10061.520000000002,chart
42,id42,100,18.769999999999243,12635.769999999999,val
43,id43,99,29.25999999999992,12520.09,val
44,id44,50,5000.0,11308.5,val
45,id45,100,19.709999999999184,12636.71,val
46,id46,100,23.729999999998824,12640.73,val
47,id47,100,12.529999999999788,12629.53,val
48,id48,99,27.609999999999616,12518.439999999999,val
49,id49,100,14.599999999998317,12631.599999999999,val
50,id50,100,11.399999999997618,12628.399999999998,val
51,id51,100,10.129999999998859,12627.13,val
52,id52,97,62.15999999999855,12300.649999999998,val
53,id53,34,6459.499999999982,10749.27999999998,val
54,id54,50,5000.0,11308.5,val
55,id55,100,11.200000000000202,12628.2,val
56,id56,60,3999.699999999999,11569.899999999998,val
57,id57,100,13.019999999998689,12630.019999999999,val
58,id58,100,15.740000000000322,12632.74,val
59,id59,99,72.1899999999991,12563.019999999999,val
60,id60,99,40.999999999997485,12531.829999999998,val
61,id61,100,19.289999999998514,12636.289999999999,val
62,id62,100,30.719999999998493,12647.72,val
63,id63,100,26.93000000000137,12643.930000000002,val
64,id64,74,2600.329999999999,11936.91,val
65,id65,100,14.459999999998189,12631.459999999997,val
66,id66,100,19.81999999999951,12636.82,val
67,id67,100,7.399999999997561,12624.399999999998,val
68,id68,100,21.259999999998797,12638.259999999998,val
69,id69,100,8.63999999999723,12625.639999999998,val
70,id70,100,13.409999999998618,12630.409999999998,val
71,id71,100,14.879999999999256,12631.88,val
72,id72,99,79.63999999999699,12570.469999999998,val
73,id73,100,23.6099999999999,12640.61,val
74,id74,50,5000.0,11308.5,val
75,id75,56,4398.799999999998,11464.32,val
76,id76,100,4.139999999997343,12621.139999999998,val
77,id77,64,3598.9199999999996,11673.8,val
78,id78,100,17.149999999999125,12634.15,val
79,id79,51,4899.32,11333.99,val
80,id80,50,5000.0,11308.5,val
81,id81,60,3999.55,11569.75,val
82,id82,75,2485.5999999999995,11948.349999999999,val
83,id83,99,8.459999999999795,12499.289999999999,val
84,id84,35,7049.979999999988,11465.929999999988,noise
85,id85,35,6789.649999999984,11205.599999999984,noise
86,id86,6,9424.509999999986,10181.529999999986,val
87,id87,0,9994.739999999998,9994.739999999998,val
88,id88,44,5459.45,11010.93,val
89,id89,72,2822.879999999996,11907.119999999995,noise
90,id90,2,9820.180000000004,10072.520000000004,val
91,id91,13,8695.78,10335.990000000002,val
92,id92,5,10162.609999999986,10793.459999999986,noise
93,id93,96,72.46000000000016,12184.78,val
94,id94,0,10037.769999999995,10037.769999999995,val
95,id95,19,8138.729999999998,10535.959999999997,val
96,id96,64,3284.450000000003,11359.330000000004,noise
97,id97,50,5316.639999999994,11625.139999999994,noise
98,id98,15,8682.179999999998,10574.729999999998,noise
99,id99,8,9238.820000000007,10248.180000000008,val
100,id100,38,7210.960000000001,12005.420000000002,lstm
101,id101,74,3198.2199999999984,12534.8,lstm
102,id102,40,5238.739999999993,10285.539999999994,lstm
103,id103,70,3652.3549999999964,12484.254999999996,lstm
104,id104,0,11701.24999999999,11701.24999999999,lstm
