,id,stock,bal,acc,flavour
0,id0,86,279.2199999999998,13811.32,arb
1,id1,94,24.83000000000979,14815.730000000009,arb
2,id2,0,11296.14,11296.14,arb
3,id3,92,64.94000000000239,14541.140000000001,arb
4,id4,99,48.13999999999896,15625.789999999999,arb
5,id5,85,410.0099999999842,13784.759999999984,arb
6,id6,97,41.05999999999878,15304.009999999998,arb
7,id7,98,85.52999999999865,15505.829999999998,arb
8,id8,88,5.669999999999106,13852.469999999998,arb
9,id9,33,7730.810000000003,12923.360000000004,arb
10,id10,99,46.99999999999834,15624.649999999998,arb
11,id11,99,14.560000000001395,15592.210000000001,arb
12,id12,97,43.44999999999891,15306.399999999998,arb
13,id13,91,93.42000000000769,14412.270000000008,arb
14,id14,97,77.91000000000071,15340.859999999999,arb
15,id15,80,1347.2500000000086,13935.25000000001,arb
16,id16,96,6.509999999995159,15112.109999999993,arb
17,id17,50,5000.0,12867.5,arb
18,id18,90,126.12999999997791,14287.629999999977,arb
19,id19,98,86.19999999999817,15506.499999999998,arb
20,id20,99,43.94000000000074,15621.59,arb
21,id21,99,38.000000000000014,15615.65,arb
22,id22,99,17.980000000000757,15595.630000000001,arb
23,id23,89,364.9799999999915,14369.129999999992,arb
24,id24,99,15.820000000000391,15593.47,arb
25,id25,82,34.23000000000246,12936.930000000002,arb
26,id26,0,11407.670000000006,11407.670000000006,arb
27,id27,94,116.53000000000259,14907.430000000002,arb
28,id28,89,224.45000000000098,14228.6,arb
29,id29,84,76.94999999999845,13294.349999999999,arb
30,id30,84,112.75000000000051,13330.15,arb
31,id31,27,9058.980000000005,13307.430000000004,arb
32,id32,29,9801.390000000003,14364.540000000003,arb
33,id33,44,7303.039999999998,14226.439999999999,arb
34,id34,50,5000.0,12867.5,val
35,id35,2,10035.189999999977,10349.889999999978,val
36,id36,1,10234.039999999979,10391.38999999998,val
37,id37,97,14.459999999998956,15277.409999999998,arb
38,id38,98,60.83000000000031,15481.13,arb
39,id39,3,10259.089999999975,10731.139999999974,val
40,id40,1,10431.079999999967,10588.429999999968,val
41,id41,96,60.18999999999562,15165.789999999994,arb
42,id42,47,3353.0399999999586,10748.489999999958,arb
43,id43,73,56.579999999970994,11543.12999999997,arb
44,id44,0,10786.769999999982,10786.769999999982,arb
45,id45,3,10209.469999999983,10681.519999999982,val
46,id46,76,79.0499999999717,12037.649999999972,arb
47,id47,0,11044.169999999962,11044.169999999962,arb
48,id48,55,6007.639999999998,14661.889999999998,arb
49,id49,74,84.64999999998801,11728.549999999988,arb
50,id50,0,10587.57999999997,10587.57999999997,arb
51,id51,76,89.20999999999259,12047.809999999992,arb
52,id52,2,10336.84999999999,10651.54999999999,noise
53,id53,81,1824.0699999999883,14569.41999999999,noise
54,id54,92,196.90500000001921,14673.105000000018,arb
55,id55,11,10649.64500000002,12380.49500000002,noise
56,id56,71,2244.1,13415.95,noise
57,id57,74,145.19000000000207,11789.090000000002,arb
58,id58,95,37.82999999999079,14986.07999999999,arb
59,id59,75,1960.6499999999944,13761.899999999994,noise
60,id60,0,10748.500000000002,10748.500000000002,arb
61,id61,21,10351.339999999987,13655.689999999988,arb
62,id62,9,9408.260000000011,10824.41000000001,noise
63,id63,97,26.930000000002735,15289.880000000001,arb
64,id64,0,10774.110000000004,10774.110000000004,arb
65,id65,24,7845.839999999991,11622.23999999999,noise
66,id66,51,4898.700000000002,12923.550000000001,arb
67,id67,85,923.3799999999992,14298.13,noise
68,id68,93,81.78999999999206,14715.339999999991,arb
69,id69,74,51.55999999998426,11695.459999999985,arb
70,id70,67,3454.3599999999938,13996.809999999992,noise
71,id71,3,10757.889999999947,11229.939999999946,noise
72,id72,94,86.96999999999792,14877.869999999997,arb
73,id73,87,998.2700000000053,14687.720000000005,noise
74,id74,65,3313.710000000001,13541.460000000001,noise
75,id75,41,6283.41,12734.759999999998,noise
76,id76,35,7674.769999999997,13182.019999999997,arb
77,id77,26,7749.889999999992,11840.989999999993,noise
78,id78,94,9.350000000029524,14800.25000000003,arb
79,id79,38,5082.699999999997,11061.999999999996,noise
80,id80,46,4898.669999999999,12136.769999999999,noise
81,id81,46,5555.500000000006,12793.600000000006,noise
82,id82,27,9035.449999999986,13283.899999999987,arb
83,id83,53,4677.390000000011,13016.94000000001,noise
84,id84,11,11405.679999999982,13136.529999999982,noise
85,id85,0,12589.060000000007,12589.060000000007,arb
86,id86,74,145.19000000000824,11789.090000000007,arb
87,id87,92,95.86999999999995,14572.07,arb
88,id88,6,10825.769999999979,11769.869999999979,noise
89,id89,51,5135.870000000011,13160.72000000001,noise
90,id90,5,11188.189999999964,11974.939999999964,noise
91,id91,87,904.5999999999974,14594.049999999996,noise
92,id92,39,5035.010000000015,11171.660000000014,noise
93,id93,33,7759.069999999995,12951.619999999995,arb
94,id94,0,11759.819999999998,11759.819999999998,arb
95,id95,43,6334.6399999999985,13100.689999999999,noise
96,id96,0,10789.070000000002,10789.070000000002,arb
97,id97,95,48.250000000007844,14996.500000000007,arb
98,id98,4,10857.020000000011,11486.420000000011,arb
99,id99,45,4644.460000000019,11725.21000000002,noise
100,id100,0,11388.950000000006,11388.950000000006,lstm
101,id101,0,11085.320000000003,11085.320000000003,lstm
102,id102,0,10122.97999999999,10122.97999999999,lstm
103,id103,0,10276.949999999993,10276.949999999993,lstm
104,id104,0,11678.139999999992,11678.139999999992,lstm
105,id105,0,11678.289999999997,11678.289999999997,lstm
106,id106,0,10472.13000000001,10472.13000000001,lstm
107,id107,0,11242.080000000007,11242.080000000007,lstm
108,id108,0,10106.119999999986,10106.119999999986,lstm
109,id109,82,38.58000000001594,12941.280000000015,lstm
110,id110,0,10129.719999999996,10129.719999999996,lstm
111,id111,81,66.35999999998582,12811.709999999986,lstm
112,id112,0,10110.069999999985,10110.069999999985,lstm
113,id113,68,30.509999999986974,10730.309999999987,lstm
114,id114,0,10333.124999999984,10333.124999999984,lstm
115,id115,98,95.40000000000126,15515.7,lstm
116,id116,0,10995.839999999997,10995.839999999997,lstm
117,id117,0,10188.029999999993,10188.029999999993,lstm
118,id118,70,58.06000000001029,11072.56000000001,lstm
119,id119,0,12205.919999999996,12205.919999999996,lstm
120,id120,0,10564.580000000007,10564.580000000007,lstm
121,id121,0,11692.764999999994,11692.764999999994,lstm
